full_name,politician_id,topic_key,value,reasoning
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,abortion,4,"As Senate sponsor of HB 297 (2023), McKell restricted rape/incest abortions to before 18 weeks gestational age and added reporting requirements — allowing only the narrowest exceptions. He also voted YES on HB 467 (2023) to functionally eliminate abortion clinics statewide by banning clinic licensure. These actions restrict abortion to only the most serious exceptions — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,trans-athletes,4,"McKell voted YES on the override of Gov. Cox's veto of HB 11 (March 2022), which bars transgender girls from competing in school sports matching their gender identity. His vote was necessary to secure the 21-8 supermajority override. — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,religious-freedom,4,"McKell voted for the unanimous Senate passage of SB 150 (2024), Utah's state Religious Freedom Restoration Act, which prohibits government from substantially burdening religious exercise unless there is a compelling governmental interest. While the bill included compromise language protecting LGBTQ rights, it creates broad religious exemptions — best matches stance 4 (protect religious freedom and allow faith-based exemptions from laws that conflict with sincere religious beliefs)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,school-vouchers,5,"McKell voted in committee and on the Senate floor for HB 215 (2023), the 'Utah Fits All Scholarship' program — a universal ESA providing up to $8,000 per student regardless of family income for any private, charter, or homeschool setting. The Senate passed 20-8 with McKell voting yes. — best matches stance 5 (providing universal vouchers so that education funding follows the student to any school — public, private, or religious — chosen by the family)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,voting-rights,4,"McKell co-sponsored HB 300 (2025) as Senate sponsor, which requires voters to write the last four digits of their government-issued ID on mail-in ballot return envelopes and phases out automatic vote-by-mail by 2029. He also sponsored SB 194 (2026) requiring proof-of-citizenship audits for voter rolls. He stated: 'We want voting as easy as possible without cheating, but we also wanted to make sure that we enhanced security.' — best matches stance 4 (require photo ID for voting and regularly update voter rolls to remove inactive registrations)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,redistricting,5,"McKell served on Utah's 2021 Legislative Redistricting Committee and voted with the Republican majority to adopt legislatively drawn maps over the independent commission's recommendations — rejecting the maps of the advisory commission created by Prop 4. The maps split Salt Lake County four ways and were later found by a court to violate the Utah Constitution. — best matches stance 5 (the party that controls the state legislature without outside interference)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,immigration,4,"McKell actively opposed SB 136 (2026), a bill that would have limited local law enforcement cooperation with ICE, stating: 'This is a bill that says, Don't work together... I don't know why we would message that we don't want our law enforcement officials working together.' He also ultimately voted for the final version of HB 226 (2025) to streamline deportations of immigrants convicted of crimes after initially seeking to narrow its scope. — best matches stance 4 (make it harder to immigrate legally and limit public services to people with legal status)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,deportation,4,"McKell voted for the revised HB 226 (2025) after amendments narrowed it; he stated 'We do want violent criminals to leave the state' and objected primarily to earlier language that could affect legal immigrants. He opposed measures that would limit cooperation with ICE enforcement. — best matches stance 4 (deport everyone without legal status, starting with those who have criminal records)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,taxes,4,"McKell voted for the Senate's repeated income tax cuts: SB 69 (2024) reduced the flat rate from 4.65% to 4.55% (a $167M cut), and Utah's rate has dropped from 4.95% in 2021 to 4.5% by 2025. His campaign promises to 'fight for your families' and 'ensure you keep more of your hard earned money.' — best matches stance 4 (cut taxes for everyone and scale back public services to match)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,misinformation,4,"McKell sponsored SB 152 (2023), the landmark social media regulation for minors, which restricts platform content moderation by imposing parental-consent and age-verification mandates but frames the law around child protection, not government content regulation. He also sponsored SB 271 (2025) on unauthorized AI impersonation. His stated concern is protecting minors and individuals from harmful platforms, not government-mandated fact-checking — best matches stance 4 (protect free speech online and prevent government censorship)."
Michael K. McKell,a7cc7fe1-b491-4498-bab5-3f3661987abb,civil-rights,5,"McKell voted YES on HB 261 (2024), Utah's anti-DEI bill, which passed the Senate 23-6 along party lines and banned DEI programs at public universities and government institutions. He also voted for the HB 11 transgender sports ban override. — best matches stance 5 (eliminate affirmative action and all race-based government programs)."
