full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Darren Soto,,abortion,2,"Soto co-sponsored the Women's Health Protection Act (H.R.3471 and H.R.448) to ban government-imposed limitations on abortion services and has pledged to fight efforts to defund Planned Parenthood. He opposes medically unnecessary restrictions and led efforts in the Florida Senate to defeat a 24-hour waiting period bill. His record reflects consistent support for legal, accessible abortion, aligning with keeping abortion legal and accessible without gestational-limit restrictions, though there is no documented position on public funding at all stages.",https://www.ontheissues.org/FL/Darren_Soto.htm,https://www.ontheissues.org/FL/Darren_Soto_Abortion.htm,,"Women have a right to control their own bodies.","Women have a right to control their own bodies."
Darren Soto,,campaign-finance,2,"Soto co-sponsored the Government by the People Act, which would provide voters with $50 vouchers for federal candidates and offer a 6-to-1 public matching fund to reduce big donor influence. He also voted YES on the For the People Act (2019), which included provisions for independent redistricting and campaign finance transparency. These positions align with strictly limiting corporate donations and dark money groups rather than banning all private money.",https://www.ontheissues.org/FL/Darren_Soto_Government_Reform.htm,https://www.ontheissues.org/FL/Darren_Soto.htm,,,
Darren Soto,,civil-rights,2,"Soto co-sponsored the George Floyd Justice in Policing Act (2021) to strengthen law enforcement accountability and limit qualified immunity, and co-sponsored the Equal Rights Amendment (H.J.Res.17, 2021). He pledges to pass the Equality Act for nationwide LGBTQ anti-discrimination protections in employment, housing, and education. His record reflects strengthening civil rights enforcement and addressing systemic discrimination.",https://www.ontheissues.org/FL/Darren_Soto_Civil_Rights.htm,https://en.wikipedia.org/wiki/Darren_Soto,,"In Congress, I'll fight to pass the Equality Act to provide nationwide protections against LGBT discrimination in employment, housing, and education.","In Congress, I'll fight to pass the Equality Act to provide nationwide protections against LGBT discrimination in employment, housing, and education."
Darren Soto,,climate-change,2,"Soto received a 100% LCV score in 2017 and has stated 'Climate change is real and it is caused by human activity' while advocating for 'dramatically reducing our carbon emissions and transitioning to a clean energy future.' He supports federal regulation of greenhouse gas emissions, renewable energy investment, and opposed offshore drilling proposals for Florida's coast. His record aligns with rapidly transitioning to renewable energy and phasing out fossil fuels.",https://www.ontheissues.org/FL/Darren_Soto_Environment.htm,https://en.wikipedia.org/wiki/Darren_Soto,https://www.ontheissues.org/FL/Darren_Soto_Energy_+_Oil.htm,"Climate change is real and it is caused by human activity.","Climate change is real and it is caused by human activity."
Darren Soto,,deportation,2,"Soto stated 'We aren't going to deport 11 million undocumented people' and supports comprehensive immigration reform with a pathway to citizenship. He co-sponsored the Fair Day in Court for Kids Act (H.R.4646) to provide government-funded legal counsel to immigrants in removal proceedings. His record opposes mass deportation while advocating for a path to legalization for long-term undocumented residents.",https://www.ontheissues.org/FL/Darren_Soto_Immigration.htm,https://en.wikipedia.org/wiki/Darren_Soto,,"We aren't going to deport 11 million undocumented people.","We aren't going to deport 11 million undocumented people."
Darren Soto,,fossil-fuels,2,"Soto committed to 'ban fracking on all our public lands and finish the work Pres. Obama started to reduce our reliance on carbon fuels.' He actively opposed Trump administration offshore drilling proposals for Florida's coasts and has been named 'Champion of the Everglades' by Audubon Florida. His record aligns with stopping new permits for fossil fuel drilling rather than merely maintaining existing levels.",https://www.ontheissues.org/FL/Darren_Soto_Environment.htm,https://www.ontheissues.org/FL/Darren_Soto_Energy_+_Oil.htm,https://en.wikipedia.org/wiki/Darren_Soto,,,
Darren Soto,,healthcare,2,"Soto supports the Affordable Care Act and has been 'leading the fight to expand Medicaid in Florida,' stating 'All Floridians should have access to health coverage.' He opposes ACA repeal and committed to 'defend and improve on the Affordable Care Act.' This reflects ensuring everyone has affordable coverage through a mix of public programs (Medicaid expansion) and regulated private insurance, rather than a single-payer or fully private approach.",https://www.ontheissues.org/FL/Darren_Soto.htm,https://www.ontheissues.org/FL/Darren_Soto_Health_Care.htm,,"I've been leading the fight to expand Medicaid in Florida, and in Congress, I'll keep up the fight to defend and improve on the Affordable Care Act.","I've been leading the fight to expand Medicaid in Florida, and in Congress, I'll keep up the fight to defend and improve on the Affordable Care Act."
Darren Soto,,housing,3,"Wikipedia notes Soto advocated for affordable housing and homelessness prevention funding in Central Florida, and he voted NO on HR 5735 (which would have diverted housing vouchers from long-term waitlisted individuals to opioid recovery programs, with critics arguing it hurt vulnerable populations). His housing record reflects targeted assistance like subsidies and preservation of existing housing programs rather than rent caps or large-scale public housing construction.",https://en.wikipedia.org/wiki/Darren_Soto,https://www.ontheissues.org/FL/Darren_Soto_Welfare_+_Poverty.htm,,,
Darren Soto,,immigration,2,"Soto supports comprehensive immigration reform with a pathway to citizenship, championed DREAMers in the Florida Legislature, co-sponsored the NO BAN Act to prohibit religious discrimination in immigration decisions, and co-sponsored the Fairness for High-Skilled Immigrants Act to expand per-country visa caps. His record consistently supports open legal immigration and public services access regardless of legal status.",https://www.ontheissues.org/FL/Darren_Soto_Immigration.htm,https://en.wikipedia.org/wiki/Darren_Soto,,,
Darren Soto,,medicare/aid,3,"Soto strongly supports the ACA and Medicaid expansion but has not sponsored or cosponsored Medicare for All or Medicare age-reduction to 55 legislation based on available evidence. His stated goal is to 'defend and improve on the Affordable Care Act' and expand Medicaid to those without coverage, reflecting improving current programs and expanding access within the existing structure rather than a full Medicare-to-all transformation.",https://www.ontheissues.org/FL/Darren_Soto.htm,https://www.ontheissues.org/FL/Darren_Soto_Health_Care.htm,,,
Darren Soto,,redistricting,2,"Soto backed the For the People Act (voted YES, 2019), which requires states to establish independent redistricting commissions for congressional redistricting to reduce partisan gerrymandering. This aligns with independent redistricting commissions with bipartisan representation, though the legislation does not mandate equal major-party representation specifically.",https://www.ontheissues.org/FL/Darren_Soto_Government_Reform.htm,https://www.ontheissues.org/FL/Darren_Soto.htm,,,
Darren Soto,,religious-freedom,2,"Soto supports the Equality Act which would prohibit religious exemptions from overriding LGBTQ anti-discrimination protections, and is Vice Chair of the Congressional Equality Caucus. In the Florida Senate he sponsored legislation removing the statutory marriage definition restricting marriage to heterosexual couples. His record aligns with protecting religious freedom while ensuring it does not override anti-discrimination protections in employment and housing.",https://www.ontheissues.org/FL/Darren_Soto_Civil_Rights.htm,https://en.wikipedia.org/wiki/Darren_Soto,,,
Darren Soto,,same-sex-marriage,1,"Soto has consistently and fully supported same-sex marriage. In the Florida Senate, he sponsored legislation eliminating the statutory definition restricting marriage to heterosexual couples. He states 'We embrace our proud LGBT community' and that 'love is love.' As Vice Chair of the Congressional Equality Caucus, he fights for nationwide recognition and full federal protections for same-sex couples.",https://www.ontheissues.org/FL/Darren_Soto_Civil_Rights.htm,https://en.wikipedia.org/wiki/Darren_Soto,,"We embrace our proud LGBT community.","We embrace our proud LGBT community."
Darren Soto,,social-security,2,"Soto states 'we must strengthen and expand Social Security, not cut it' and calls it 'among the most successful government programs in our nation's history.' He opposes allowing individuals to divert Social Security taxes into personal retirement accounts (privatization) and has pledged to 'stand up for our seniors and fight every attempt to privatize or cut Social Security.' His record aligns with modestly increasing benefits while opposing cuts.",https://www.ontheissues.org/FL/Darren_Soto_Social_Security.htm,https://www.ontheissues.org/FL/Darren_Soto.htm,,"Social Security is among the most successful government programs in our nation's history: It nearly eradicated destitute poverty in old age.","Social Security is among the most successful government programs in our nation's history: It nearly eradicated destitute poverty in old age."
Darren Soto,,tariffs,3,"Soto opposed the Trans-Pacific Partnership, citing concerns about corporate power to sue governments over worker and environmental protections, but voted for the USMCA (December 2019), which he saw as improving on NAFTA with better labor and environmental standards. His approach reflects selective use of trade policy to protect workers and key industries rather than either free trade or blanket high tariffs.",https://www.ontheissues.org/FL/Darren_Soto_Free_Trade.htm,https://www.ontheissues.org/FL/Darren_Soto.htm,,,
Darren Soto,,taxes,2,"Soto voted against the Tax Cuts and Jobs Act (2017), opposing the reduction of the corporate tax rate from 35% to 21% and warning it would 'balloon the federal deficit by over $1.5 trillion' while causing 'painful cuts to core domestic programs.' He supported the American Rescue Plan ($1.9T) and COVID-19 relief bills. His record reflects moderate tax increases on wealthy people and large companies to fund public services.",https://www.ontheissues.org/FL/Darren_Soto_Corporations.htm,https://www.ontheissues.org/FL/Darren_Soto_Budget_+_Economy.htm,,,
Darren Soto,,voting-rights,1,"Soto supports automatic voter registration, same-day registration, early voting periods, and vote-by-mail options. He voted YES on the For the People Act (2019) and co-sponsored the Voter Empowerment Act. He also opposed HB 1355 in the Florida Legislature, which would have reduced early voting from two weeks to eight days. Automatic voter registration for all eligible citizens is the defining feature of value=1.",https://www.ontheissues.org/FL/Darren_Soto_Government_Reform.htm,https://www.ontheissues.org/FL/Darren_Soto.htm,,,
