full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Kat Cammack,,abortion,4,"Cammack co-chairs the Congressional Pro-Life Caucus and cosponsored a 15-week nationwide abortion ban in 2022. Wikipedia documents she supports restrictions to the first trimester with exceptions for rape, incest, and maternal life threats — matching value 4 (restrict to only cases involving rape, incest, or serious threats to life). She believes states should set abortion policy and has not called for a total ban.",https://en.wikipedia.org/wiki/Kat_Cammack,https://www.ontheissues.org/FL/Kat_Cammack.htm,,,
Kat Cammack,,civil-rights,5,"Cammack voted against the Equality Act, calling it 'a farce that will strip people of faith,' and has consistently opposed federal anti-discrimination mandates covering gender identity and sexual orientation. OnTheIssues records her as anti-gender identity (Sep 2020). Her record aligns with eliminating affirmative action and all race-based government programs (value 5).",https://en.wikipedia.org/wiki/Kat_Cammack,https://www.ontheissues.org/FL/Kat_Cammack.htm,,"The Equality Act is a farce that will strip people of faith.","The Equality Act is a farce that will strip people of faith."
Kat Cammack,,climate-change,5,"Cammack has a 0% LCV score in 2025 and a 1% lifetime score, voting against virtually all environmental and climate legislation tracked by the League of Conservation Voters. She expressed disappointment at the Keystone Pipeline halt (Jan 2021), signaling support for fossil fuel infrastructure over climate regulation. Her record reflects rejection of climate change policies in favor of economic growth (value 5).",https://www.lcv.org/congressional-scorecard/members-of-congress/?state=FL&chamber=house,https://www.ontheissues.org/FL/Kat_Cammack.htm,,,
Kat Cammack,,deportation,4,"OnTheIssues records Cammack as strongly pro-ICE enforcement and strongly anti-sanctuary city (Sep 2020). Wikipedia notes she has criticized the Biden administration's border policy and supports comprehensive immigration enforcement. Her record aligns with deporting all people without legal status, starting with those with criminal records (value 4), not a blanket immediate deportation regardless of ties.",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,fossil-fuels,4,"Cammack expressed disappointment at the decision to halt the Keystone XL Pipeline (Jan 2021), indicating support for expanding fossil fuel infrastructure. Her 0% LCV score confirms consistent opposition to fossil fuel restrictions. She aligns with expanding fossil fuel drilling permits (value 4) rather than full removal of environmental restrictions.",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://www.lcv.org/congressional-scorecard/members-of-congress/?state=FL&chamber=house,,,
Kat Cammack,,healthcare,5,"OnTheIssues records Cammack as strongly anti-universal healthcare coverage and strongly pro-private insurance (Sep 2020). She opposes all government-run healthcare programs, aligning with the stance that government should stay out of healthcare entirely and let private markets handle all coverage decisions (value 5).",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,immigration,4,"OnTheIssues records Cammack as strongly pro-border wall, strongly pro-ICE enforcement, strongly anti-sanctuary city, and supportive of immigration bans from non-cooperating countries (Apr 2021). Her record aligns with making legal immigration harder and limiting public services to those with legal status (value 4).",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,medicare/aid,4,"Cammack strongly opposes universal healthcare and supports private insurance over government programs (OnTheIssues Sep 2020). She voted against the American Rescue Plan, which included Medicaid expansion. Her positions align with partially privatizing Medicare and reducing Medicaid coverage (value 4) rather than full phase-out.",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,misinformation,4,"Cammack has consistently opposed expanded government regulatory authority and supports First Amendment protections on digital platforms. She is on record opposing Democratic-sponsored legislation imposing new mandates on tech platforms, describing such efforts as potential censorship. Her record aligns with protecting free speech online and preventing government censorship (value 4) rather than a complete ban on government involvement.",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,religious-freedom,5,"OnTheIssues records Cammack as prioritizing business liberty over gay marriage rights (Sep 2020). She called the Equality Act 'a farce that will strip people of faith' per Wikipedia, consistently supporting faith-based exemptions from civil rights laws. Her record aligns with strongly protecting religious freedom and allowing religious organizations complete autonomy in their operations (value 5).",https://en.wikipedia.org/wiki/Kat_Cammack,https://www.ontheissues.org/FL/Kat_Cammack.htm,,"The Equality Act is a farce that will strip people of faith.","The Equality Act is a farce that will strip people of faith."
Kat Cammack,,same-sex-marriage,2,"Wikipedia documents Cammack voted for the Respect for Marriage Act in July 2022, citing Fourteenth Amendment equal protection. This legislation requires federal and state recognition of same-sex marriages and provides full federal benefits and protections, while including religious liberty protections for organizations declining participation. Her vote matches value 2 — allowing same-sex marriage nationwide while protecting some organizations' right to decline.",https://en.wikipedia.org/wiki/Kat_Cammack,,,,
Kat Cammack,,school-vouchers,4,"Cammack is strongly anti-free college (OnTheIssues Sep 2020) and labels campuses 'indoctrination camps' per Wikipedia, reflecting pro-parental-choice and anti-public-school-monopoly views. Her anti-government-spending and parental-choice record aligns with expanding voucher eligibility to most families so parents can choose the best school for their child (value 4).",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,taxes,4,"Cammack voted against the $1.9 trillion American Rescue Plan and the Fiscal Responsibility Act (2023). She stated 'Throwing money at a problem does not make it go away' and supports the REINS Act requiring congressional approval for major regulations. Her record aligns with cutting taxes for everyone and scaling back public services (value 4).",https://en.wikipedia.org/wiki/Kat_Cammack,https://www.ontheissues.org/FL/Kat_Cammack.htm,,"Throwing money at a problem does not make it go away.","Throwing money at a problem does not make it go away."
Kat Cammack,,trans-athletes,4,"OnTheIssues records Cammack as anti-gender identity (Sep 2020) and she consistently voted against all LGBTQ protections including gender identity provisions in the Equality Act. Her documented positions opposing any transgender recognition in law align with requiring athletes to compete on teams matching their biological sex assigned at birth (value 4). No evidence found of her supporting a total ban on all trans athletes from any organized sports.",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
Kat Cammack,,ukraine-support,2,"Wikipedia documents Cammack supported the Ukraine Democracy Defense Lend-Lease Act (2022), providing military aid to Ukraine. She voted for troop support following the October 7, 2024 attacks on Israel. She has not been identified among the isolationist bloc in the House Freedom Caucus opposing aid. Her record supports continuing current levels of military and economic aid to help Ukraine defend itself (value 2).",https://en.wikipedia.org/wiki/Kat_Cammack,,,,
Kat Cammack,,voting-rights,4,"OnTheIssues records Cammack as opposing expanding voter registration and access (Mar 2021). Wikipedia confirms she voted to overturn 2020 election results and questioned the election's fairness. She opposes mail-in voting expansion and broader voter access measures, consistent with requiring photo ID for voting and regularly updating voter rolls (value 4).",https://www.ontheissues.org/FL/Kat_Cammack.htm,https://en.wikipedia.org/wiki/Kat_Cammack,,,
