full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Neal P. Dunn,,abortion,4,"Dunn stated he would 'only allow abortion for rape, incest, and maternal life' in 2016, supports defunding Planned Parenthood, and sponsored a bill in March 2019 to protect infant survivors of abortion. His position aligns with restricting abortion to cases of rape, incest, or serious threats to the mother's life.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,"Only allow abortion for rape, incest, and maternal life","Only allow abortion for rape, incest, and maternal life"
Neal P. Dunn,,civil-rights,5,"Dunn voted NO on private lawsuits for school race discrimination (September 2020), consistently opposes expanding civil rights enforcement mechanisms, and supports limiting federal government involvement in social equity. He identifies as a 'very conservative Catholic' who opposes most federal equity mandates.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
Neal P. Dunn,,climate-change,5,"Dunn has a lifetime LCV environmental score of 3% (0% in 2024 and 2025), opposes greenhouse gas emission regulations, opposes government development of wind and solar energy, and has cast 32 anti-environment votes in 2025 alone. His record reflects a consistent rejection of climate change policies in favor of economic priorities.",https://www.lcv.org/congressional-scorecard/moc/neal-dunn,https://www.ontheissues.org/FL/Neal_Dunn.htm,,,
Neal P. Dunn,,deportation,4,"Dunn stated 'Stop debating; stop amnesty; stop illegal immigration' and supports 'illegals returning to country of origin' with immigration bans from non-cooperating countries. However, he cosponsored the DIGNIDAD Act (H.R. 4393, 2025) which would provide a renewable legal status for up to 12 million undocumented immigrants paired with stricter enforcement, placing him closer to deporting those without legal status while processing by criminal history first.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,https://en.wikipedia.org/wiki/DIGNIDAD_Act,"Stop debating; stop amnesty; stop illegal immigration","Stop debating; stop amnesty; stop illegal immigration"
Neal P. Dunn,,fossil-fuels,4,"Dunn supports deregulating domestic oil exploration and drilling, opposes greenhouse gas emission regulations, and has earned a 0% LCV environmental score in 2024 and 2025 with zero pro-environment votes. He consistently votes to expand fossil fuel access while opposing renewable energy government development.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://www.lcv.org/congressional-scorecard/moc/neal-dunn,,,
Neal P. Dunn,,healthcare,5,"Dunn has called for 'full and immediate repeal of ObamaCare,' supports Congressionally repealing the Affordable Care Act, and opposes federal wage controls and healthcare roles. He has described the ACA as 'failing' and has consistently opposed government involvement in healthcare coverage decisions.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,"Full and immediate repeal of ObamaCare","Full and immediate repeal of ObamaCare"
Neal P. Dunn,,immigration,4,"Dunn supports border wall construction, opposes pathways to citizenship for undocumented immigrants, and has said 'stop amnesty; stop illegal immigration.' However, his 2025 cosponsor status on the DIGNIDAD Act — which would grant renewable legal status to millions of undocumented immigrants — shows he supports restricting legal immigration while providing some relief to long-term undocumented residents, not stopping most immigration entirely.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/DIGNIDAD_Act,https://en.wikipedia.org/wiki/Neal_Dunn,,
Neal P. Dunn,,medicare/aid,4,"Dunn supports full repeal of the Affordable Care Act which would reduce Medicaid coverage, and his conservative fiscal record and opposition to federal healthcare role indicates support for reducing Medicare/Medicaid scope. He opposes expanding government healthcare programs and his overall record aligns with partially privatizing or reducing these programs rather than phasing them out entirely.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
Neal P. Dunn,,religious-freedom,5,"Dunn describes himself as a 'very conservative Catholic,' states that 'religious liberty is at risk,' supports 'Judeo-Christian framework of morality,' and supports 'letting businesses disagree with same-sex marriage positions.' He advocates for protecting religious organizations' autonomy and sees religious freedom as a foundational value requiring strong federal protection.",https://www.ontheissues.org/FL/Neal_Dunn.htm,,,,
Neal P. Dunn,,same-sex-marriage,5,"Dunn supports 'defining marriage as one-man-one-woman' and supports businesses' right to disagree with same-sex marriage positions. He consistently opposes legal recognition of same-sex marriages and defines marriage as exclusively between one man and one woman.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
