external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-21004,Thomas Massie,abortion,4,"Massie consistently votes pro-life and believes life begins at conception. He voted YES on banning abortion after 20 weeks with an exception only for serious threats to maternal life, and co-sponsored the No Taxpayer Funding for Abortion Act. His co-sponsorship of the Life at Conception Act (extending 14th Amendment personhood to conception) is the hardest signal, but his 20-week ban vote retained a maternal-life exception, placing him at value 4 rather than a blanket no-exceptions stance.",https://www.ontheissues.org/House/Thomas_Massie_Abortion.htm,https://en.wikipedia.org/wiki/Thomas_Massie,,"""Life begins at conception""","""Life begins at conception"""
-21004,Thomas Massie,healthcare,5,"Massie signed the Contract from America pledging to 'Defund, repeal & replace federal care with free market' and the Club for Growth 'Repeal-It!' pledge. He voted YES on full ACA repeal in 2015 and has called fully repealing Obamacare 'important, but not sufficient,' signaling he wants to go further with free-market alternatives — no residual public role.",https://www.ontheissues.org/House/Thomas_Massie_Health_Care.htm,https://en.wikipedia.org/wiki/Thomas_Massie,,""""Defund, repeal, & replace federal care with free market""",""""Defund, repeal, & replace federal care with free market"""
-21004,Thomas Massie,tariffs,1,"Massie's libertarian free-market philosophy strongly favors eliminating tariffs. He supports 'all free market domestic sources of energy as long as they can compete in the free market without subsidies' and has consistently opposed government intervention in trade. His one narrow exception — co-sponsoring the Sugar Reform Act — reflects a niche agricultural protection, not a general pro-tariff stance.",https://www.ontheissues.org/House/Thomas_Massie.htm,https://en.wikipedia.org/wiki/Thomas_Massie,,""""Support all free market domestic sources of energy""",""""Support all free market domestic sources of energy"""
-21004,Thomas Massie,taxes,5,"Massie co-sponsored the Fair Tax Act to replace the income tax with a 23% national sales tax, co-sponsored the Death Tax Repeal Act, and supports a single-rate tax system. He states the current system 'punishes achievement' and signed the Taxpayer Protection Pledge opposing any tax rate increases. He also introduced the Federal Reserve Board Abolition Act (2024), reflecting his radical government-shrinking philosophy.",https://www.ontheissues.org/House/Thomas_Massie_Tax_Reform.htm,https://www.ontheissues.org/House/Thomas_Massie.htm,,""""Current tax system punishes achievement""",""""Current tax system punishes achievement"""
-21004,Thomas Massie,same-sex-marriage,3,"Massie co-sponsored the State Marriage Defense Act allowing states to refuse federal recognition of same-sex marriages and signed the First Amendment Defense Act protecting faith-based objections to SSM. His stated position is that states, not the federal government, should define marriage — placing him at value 3 (let each state decide) rather than a federal ban.",https://www.ontheissues.org/House/Thomas_Massie_Civil_Rights.htm,https://www.ontheissues.org/House/Thomas_Massie.htm,,"""State definition of marriage supersedes federal gay marriage""","""State definition of marriage supersedes federal"""
-21004,Thomas Massie,religious-freedom,4,"Massie signed the First Amendment Defense Act (FADA) protecting those with religious objections to same-sex marriage from federal penalties regarding tax-exempt status and government contracts. He supports religious exemptions from laws conflicting with sincere religious beliefs, consistent with value 4.",https://www.ontheissues.org/House/Thomas_Massie_Civil_Rights.htm,https://en.wikipedia.org/wiki/Thomas_Massie,,"""Respect faith-based opposition to same-sex marriage""","""Respect faith-based opposition to same-sex marriage"""
-21004,Thomas Massie,ukraine-support,5,"Massie was one of only three House members to vote against a 2022 resolution supporting Ukraine's sovereignty after Russia's invasion. He amplified Russian claims about Ukrainian biological weapons and opposed NATO expansion resolutions. He has consistently opposed foreign military aid as outside Congressional authorization.",https://en.wikipedia.org/wiki/Thomas_Massie,https://www.ontheissues.org/House/Thomas_Massie.htm,,,
-21004,Thomas Massie,medicare/aid,5,"Massie supports privatizing Social Security (rated 10% by the Alliance for Retired Americans, indicating a pro-privatization stance) and wants full repeal of the ACA with no public replacement. His broader free-market healthcare position — 'defund, repeal, and replace federal care with free market' — signals opposition to maintaining Medicare and Medicaid in their current form.",https://www.ontheissues.org/House/Thomas_Massie.htm,https://www.ontheissues.org/House/Thomas_Massie_Health_Care.htm,,,
-21004,Thomas Massie,fossil-fuels,5,"Massie earned a 9% lifetime LCV score (15% in 2025), voting to repeal the Stream Protection Rule, approve Arctic Refuge oil and gas drilling, roll back methane pollution safeguards, and block Delaware River fracking bans. He supports all domestic energy sources 'in the free market without subsidies' and opposes EPA authority over energy extraction.",https://www.lcv.org/scorecard/thomas-massie/,https://www.ontheissues.org/House/Thomas_Massie_Energy_+_Oil.htm,,,
-21004,Thomas Massie,voting-rights,4,"Massie voted against the For the People Act (H.R.1) and opposed provisions for same-day registration and making Election Day a federal holiday, citing election integrity and state authority concerns. He stated 'No holiday on election day; no same-day registration,' consistent with requiring ID and tighter voter-roll maintenance rather than expanding access.",https://www.ontheissues.org/House/Thomas_Massie_Government_Reform.htm,https://www.ontheissues.org/House/Thomas_Massie.htm,,"""No holiday on election day; no same-day registration""","""No holiday on election day; no same-day registration"""
-21004,Thomas Massie,deportation,4,"Massie received a 92% rating from the Federation for American Immigration Reform (FAIR) in 2019-20 and voted to ban DREAMers from military service. In 2026 he co-sponsored a bill denying birthright citizenship to children of undocumented immigrants. His record supports deporting all those without legal status, with criminal records prioritized, consistent with value 4.",https://en.wikipedia.org/wiki/Thomas_Massie,https://www.ontheissues.org/House/Thomas_Massie_Immigration.htm,,,
-21004,Thomas Massie,social-security,5,"Massie supports personal retirement accounts and privatizing Social Security, earning a 10% rating from the Alliance for Retired Americans — a score indicating strong support for privatization. He backs allowing individuals to divert Social Security taxes into personal accounts they control.",https://www.ontheissues.org/House/Thomas_Massie.htm,https://www.ontheissues.org/House/Thomas_Massie_Social_Security.htm,,,
-21004,Thomas Massie,ai-regulation,1,"Massie is a strong privacy and free-speech advocate who voted NO on the Cyber Intelligence Sharing and Protection Act (CISPA) in 2013 to prevent government access to private data. His libertarian philosophy opposes government interference in technology; he would oppose AI regulation as outside constitutional authority.",https://www.ontheissues.org/House/Thomas_Massie_Technology.htm,https://en.wikipedia.org/wiki/Thomas_Massie,,,
-21004,Thomas Massie,climate-change,5,"Massie stated 'I think the jury is still out on the contribution of our activities to the change in the earth's climate' and earned a 9% lifetime LCV score. He opposes the EPA, cap-and-trade, and U.S. participation in climate accords, and voted against DoD climate adaptation spending. His record reflects rejection of climate policies in favor of economic growth.",https://en.wikipedia.org/wiki/Thomas_Massie,https://www.lcv.org/scorecard/thomas-massie/,,""""I think the jury is still out on the contribution of our activities to the change in the earth's climate""",""""I think the jury is still out on the contribution of our activities to the change in the earth's climate"""
