full_name,topic_key,source_url,snippet,snippet_index
Chris H. Wilson,abortion,https://freedomindex.us/ut/vote/1267461/,"HB467 Closing Abortion Clinics — Prevents an abortion clinic from being licensed after May 2, 2023, and from operating on or after January 1, 2024, or when their license expires. Vote Date: March 2, 2023. Result: Passed 22-6. Chris H. Wilson: Yes.",0
Chris H. Wilson,abortion,https://le.utah.gov/~2023/bills/static/HB0467.html,"HB0467 Abortion Changes — Senate passed 2nd and 3rd readings with suspension on March 2, 2023: 22-6-1. Signed by Governor on March 15, 2023. The bill modified multiple sections of Utah Code related to abortion regulations, preventing abortion clinics from operating after January 2024, and modifying health care professional licensing related to abortion services.",1
Chris H. Wilson,religious-freedom,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=484&house=S,"SB0150 Substitute 1 — Exercise of Religion Amendments by Weiler. Vote: Passed 27-0-2. February 6, 2024. Senators voting Yes: Balderree, Blouin, Bramble, Buxton, Escamilla, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, Kennedy, Kwan, McCay, McKell, Millner, Owens, Pitcher, Plumb, Riebe, Sandall, Stevenson, Thatcher, Vickers, Weiler, Wilson, Winterton. Nays: 0.",0
Chris H. Wilson,religious-freedom,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=715&house=S,"SB0150 Substitute 2 — Exercise of Religion Amendments. Vote: Passed 27-0-2. February 13, 2024. Senators voting Yes: Adams, Balderree, Blouin, Bramble, Buxton, Cullimore, Escamilla, Fillmore, Grover, Harper, Hinkins, Johnson, Kennedy, Kwan, McCay, McKell, Millner, Owens, Pitcher, Plumb, Riebe, Sandall, Thatcher, Vickers, Weiler, Wilson, Winterton. No votes: 0.",1
Chris H. Wilson,trans-athletes,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1835&house=S,"HB0011 — Student Eligibility in Interscholastic Activities. Motion to Override Veto. Passed 21 - 8 - 0, 3/25/2022 2:24 PM. Senators Voting Yes: Adams, Anderegg, Bramble, Buxton, Cullimore, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, Kennedy, McCay, McKell, Millner, Owens, Sandall, Stevenson, Vickers, Wilson, Winterton. Senators Voting No: Davis, Escamilla, Iwamoto, Kitchen, Mayne, Riebe, Thatcher, Weiler.",0
Chris H. Wilson,trans-athletes,https://senate.utah.gov/legislature-overrides-veto-on-h-b-11/,"Legislature Overrides Veto on H.B. 11. Members of Utah's House and Senate voted to override Governor Spencer Cox's veto of a controversial bill that bans transgender student athletes from participating in girls sports. The Utah House passed the 'Student Eligibility in Interscholastic Activities' bill 56-18 in favor of the override, and the Senate voted 21-8.",1
Chris H. Wilson,fossil-fuels,https://le.utah.gov/~2023/bills/sbillenr/SCR009.htm,"CONCURRENT RESOLUTION OPPOSING EFFORTS TO WEAKEN THE ECONOMY OR RESTRICT ENERGY SUPPLY. Chief Sponsor: Chris H. Wilson. WHEREAS, the production of traditional sources of energy plays an important role in the state's economy, particularly in the rural areas of the state; WHEREAS, transitioning away from traditional sources of energy will have a negative impact on jobs in the state, specifically in the state's rural areas; WHEREAS, ESG investing encourages the consideration of factors related to climate change when making investment decisions.",0
Chris H. Wilson,fossil-fuels,https://le.utah.gov/~2023/bills/static/SCR009.html,"SCR009 — Concurrent Resolution Opposing Efforts to Weaken the Economy or Restrict Energy Supply. Chief Sponsor: Sen. Chris H. Wilson. House Sponsor: A. Cory Maloy. Passed Senate 19-5-5. Signed by Governor March 14, 2023. Highlights how ESG investing harms consumers and investors; supports the state treasurer, attorney general, state auditor, and state agencies in opposing ESG investing.",1
Chris H. Wilson,voting-rights,https://utahnewsdispatch.com/2025/03/06/utah-legislature-approves-bill-require-voter-id-phase-out-automatic-voting-by-mail-by-2029/,"Utah Legislature approves bill to require voter ID, phase out automatic voting by mail by 2029. The Republican-controlled Utah Legislature's flagship election bill to phase out automatic voting by mail and require voters to provide the last four digits of their state identification number with their return envelope reached the legislative finish line. The Utah House and Senate gave final approval to HB300 on Thursday. The House voted 56-15 and the Senate voted 19-10 to approve the bill, mostly along party lines.",0
Chris H. Wilson,voting-rights,https://le.utah.gov/~2025/bills/static/HB0300.html,"H.B. 300 Amendments to Election Law — 2025 General Session. Requires voters to include the last four digits of their government-issued identification on mail ballot return envelopes. Phases out automatic universal vote-by-mail by 2029, requiring voters to opt in. Senate passed 19-10 on March 6, 2025. Wilson floor-sponsored HB0299 Election Code Time Computation Revisions in same session.",1
