full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Xavier Becerra,-6003001,ai-regulation,3,"Becerra's AI platform calls for ""firm guardrails around real harms,"" transparency in automated decision-making, human review, and mandatory independent audits of AI systems deployed by state agencies — developed ""with industry at the table."" It does not require government pre-approval before releasing AI systems. This disclosure-, accountability-, and audit-based approach maps to stance 3 (require developers to disclose risks and be held responsible) rather than a strict pre-approval regime.",https://www.xavierbecerra2026.com/ai,,,firm guardrails around real harms,firm guardrails around real harms
Xavier Becerra,-6003001,campaign-finance,2,"Becerra supports campaign-finance disclosure and automatic voter registration (per OnTheIssues) and has backed limits on dark money. His documented position centers on full disclosure of campaign spending and tighter limits on corporate/dark money, consistent with stance 2.",https://www.ontheissues.org/Xavier_Becerra.htm,,,,
Xavier Becerra,-6003001,childcare,2,"Becerra's 2026 campaign commits to ""expanding help with childcare and essential costs"" as a core affordability priority, framing childcare as part of cost-of-living relief for working families. This points to significant subsidy expansion for low- and middle-income families (stance 2).",https://www.xavierbecerra2026.com/priorities/economy-and-affordability/,,,expanding help with childcare and essential costs,expanding help with childcare and essential costs
Xavier Becerra,-6003001,data-centers,2,"Becerra's AI platform states that data centers must be ""powered with clean energy, cover the costs of their own energy needs, and meet environmental disclosure requirements,"" and that electric ratepayers ""must come out winners."" This aligns with requiring data centers to fund their own power and barring utilities from passing those costs to residential customers (stance 2).",https://www.xavierbecerra2026.com/ai,,,"powered with clean energy, cover the costs of their own energy needs","powered with clean energy, cover the costs of their own energy needs"
Xavier Becerra,-6003001,healthcare,2,"Becerra supports moving ""toward Medicare for All"" as a long-term goal while strengthening Medi-Cal and the ACA as immediate steps. His 2026 campaign states he will ""deliver affordable care without debt or delays."" As HHS Secretary he oversaw the first negotiated Medicare drug-price reductions (up to 79% on 10 medications). He stops short of full single-payer as a near-term proposal (stance 2).",https://www.xavierbecerra2026.com/healthcare,https://www.ontheissues.org/Xavier_Becerra.htm,,deliver affordable care without debt or delays,deliver affordable care without debt or delays
Xavier Becerra,-6003001,homelessness,2,"Becerra's 2026 campaign frames homelessness as ""a moral emergency and a policy failure"" and emphasizes ""Housing First approaches, always paired, where needed, with behavioral health and addiction treatment."" He proposes prevention-focused rental assistance, expanded shelter capacity, and full implementation of Proposition 1 mental-health reforms — mapping to stance 2 (decriminalize public sleeping while investing in shelter and services).",https://www.xavierbecerra2026.com/homelessness,,,"Housing First approaches, always paired, where needed, with behavioral health and addiction treatment","Housing First approaches, always paired, where needed, with behavioral health and addiction treatment"
Xavier Becerra,-6003001,immigration,2,"Becerra has a 0% FAIR rating and, as California Attorney General, led a 21-attorney-general coalition defending DACA in court. His 2026 campaign centers on ""stopping ICE overreach"" and ""protecting Dreamers from deportation,"" and he supports expanding legal pathways and citizenship options — mapping to stance 2 (deport only those convicted of serious crimes while broadening legal immigration).",https://www.ontheissues.org/Xavier_Becerra.htm,https://en.wikipedia.org/wiki/Xavier_Becerra,https://www.xavierbecerra2026.com/,,
Xavier Becerra,-6003001,medicare/aid,2,"As HHS Secretary (2021-2025), Becerra oversaw the first negotiated Medicare drug-price reductions (up to 79% on 10 medications) and extended Medicaid/CHIP postpartum coverage. His 2026 campaign pledges to ""build toward Medicare for All"" and strengthen Medi-Cal. These positions align with significantly expanding Medicaid and improving Medicare rather than full single-payer (stance 2).",https://en.wikipedia.org/wiki/Xavier_Becerra,https://www.xavierbecerra2026.com/priorities/health-care/,https://www.ontheissues.org/Xavier_Becerra.htm,,
Xavier Becerra,-6003001,same-sex-marriage,1,"Becerra was one of a small group of House members to vote against the Defense of Marriage Act in 1996 and earned a 100% Human Rights Campaign rating. As California Attorney General he defended same-sex marriages and challenged Prop 8 enforcement. His 2026 campaign pledges that Californians can ""live and love without restraint"" — mapping to stance 1 (full nationwide recognition with federal benefits).",https://www.xavierbecerra2026.com/rights,https://www.ontheissues.org/Xavier_Becerra.htm,,live and love without restraint,live and love without restraint
Xavier Becerra,-6003001,social-security,1,"Becerra is rated 100% by the Alliance for Retired Americans and has stated he would ""Reject proposals for private saving accounts."" He sponsored the MEDS Plan covering senior prescriptions under Medicare (2001). His record reflects expanding and protecting benefits rather than cutting or privatizing them (stance 1).",https://www.ontheissues.org/Xavier_Becerra.htm,,,Reject proposals for private saving accounts,Reject proposals for private saving accounts
Xavier Becerra,-6003001,taxes,1,"Becerra is rated 100% by Citizens for Tax Justice. He proposed raising the estate tax to 1990s levels (projected $448 billion in new revenue, 2015) and sponsored legislation to penalize corporate offshore tax havens (2013). His 2026 campaign focuses on making the wealthy pay their fair share rather than broad rate cuts (stance 1).",https://www.ontheissues.org/Xavier_Becerra.htm,,,,
