external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-4400003,Peter Neronha,abortion,2,"Neronha joined a 22-AG coalition challenging the 2025 federal budget bill that targeted Planned Parenthood (7/29/25). His office's federal action response page also lists challenges to gender affirming care restrictions and health education funding for teen reproductive health programs. This pattern — defending Planned Parenthood funding and reproductive healthcare access — aligns with keeping abortion legal and accessible, though no action documented specifically on late-term funding.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,healthcare,2,"Neronha launched an 'A Way Forward' healthcare reform initiative aimed at providing immediate relief and long-term solutions for RI's healthcare system; joined a coalition challenging ACA coverage barriers (7/17/25); challenged HHS conditional funding (1/13/26); and announced new legislation on prescription drug costs (5/7/26). This pattern strongly supports ensuring affordable coverage through a mix of public programs and regulated private insurance.",https://www.riag.ri.gov/federal-action-response/our-cases,https://www.riag.ri.gov/,,
-4400003,Peter Neronha,climate-change,2,"Neronha's office joined six separate climate-related lawsuits: challenging the wind energy development freeze (5/5/25), suing over the Revolution Wind offshore project stop-work order (9/4/25), challenging cancellation of the New York offshore wind lease (6/2/26), challenging EV infrastructure funding termination (5/7/25), challenging the Clean Vehicles Program repeal (6/12/25), and challenging the 'energy emergency' declaration (5/9/25). This aggressive posture defending renewable energy and opposing fossil fuel policy rollbacks aligns with rapidly transitioning to renewable energy.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,fossil-fuels,2,"Neronha filed or joined lawsuits challenging the wind energy permit freeze (5/5/25), the Revolution Wind offshore project stop-work order (9/4/25), offshore wind lease cancellations (6/2/26), the energy emergency declaration used to promote fossil fuel extraction (5/9/25), and IRA/Infrastructure Investment funding terminations (2/18/26). These actions collectively oppose fossil fuel policy expansion and defend clean energy alternatives, aligning with stopping new fossil fuel permits.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,immigration,2,"Neronha challenged the birthright citizenship executive order (1/21/25) as part of a 20-AG coalition; challenged FEMA and transportation grant conditions requiring immigration enforcement cooperation (5/13/25); challenged Medicaid data sharing with DHS/ICE (7/1/25); and challenged SNAP eligibility cuts for legal permanent residents (11/26/25). These actions reflect keeping legal immigration open and allowing residents to use public services regardless of immigration status.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,deportation,2,"Neronha challenged FEMA and DOT grant conditions requiring jurisdictions to cooperate with immigration enforcement (5/13/25); challenged the Medicaid data sharing directive that would funnel beneficiary information to DHS/ICE (7/1/25); and challenged conditions on Homeland Security funding based on immigration compliance (9/29/25). These actions reflect opposing mass deportation and limiting enforcement cooperation to serious criminal cases.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,voting-rights,2,"Neronha joined a 20-AG coalition challenging the executive order requiring documentary proof of citizenship to register to vote (4/3/25) and a 23-AG coalition challenging restrictions on mail voting and voter eligibility lists (4/3/26). Challenging documentary-proof-of-citizenship requirements and mail voting restrictions aligns with expanding voting access — keeping early voting and mail-in voting widely available.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,civil-rights,2,"Neronha joined a coalition challenging the executive order prohibiting DEI activities in federal contracts (6/10/26) and a 16-AG coalition challenging HUD threats to state fair housing enforcement agencies (3/16/26). Defending DEI programs and fair housing enforcement reflects strengthening civil rights enforcement and addressing systemic discrimination.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,tariffs,2,"Neronha joined a 22-AG coalition suing the Trump Administration for imposing tariffs without congressional approval (3/5/26). The coalition's legal position was that only Congress can impose tariffs under the Constitution — challenging broad unilateral tariff imposition. This aligns with opposing high blanket tariffs, supporting more targeted or reduced tariff regimes.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
-4400003,Peter Neronha,medicare/aid,3,"Neronha joined coalitions challenging Medicaid data sharing with ICE (7/1/25), challenging public benefits restrictions (7/21/25), and challenging SNAP eligibility cuts for legal permanent residents (11/26/25). These are defensive actions protecting existing Medicaid and SNAP, not documented proposals to expand Medicare eligibility or lower the Medicare age. The evidence supports improving and defending current programs while controlling costs rather than a documented expansion position.",https://www.riag.ri.gov/federal-action-response/our-cases,https://en.wikipedia.org/wiki/Peter_Neronha,,
