external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-3000001,Greg Gianforte,abortion,4,"Gianforte signed three abortion-restricting bills in April 2021 and additional restrictions including a ban on dismemberment abortion in May 2023. He opposes abortion except when the mother's life is endangered, supports defunding Planned Parenthood, and sponsored a bill protecting infant survivors of abortion (Feb 2020). His record positions him firmly at restricting abortion to life-of-mother circumstances, aligning with value-4 rather than a total ban.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"Our commitment to unborn babies will never waver.","Our commitment to unborn babies will never waver."
-3000001,Greg Gianforte,healthcare,4,"Gianforte consistently advocated for repealing the ACA and replacing it with a market-based system. He stated 'Provide for those who cannot provide for themselves' (2016) and opposed the healthcare mandate. He supports helping only the poorest afford healthcare while leaving private insurance for everyone else, aligning with value-4.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"Replace Obamacare with a market-based system.","Replace this healthcare law with a market-based system."
-3000001,Greg Gianforte,taxes,5,"Gianforte signed the largest tax cut package in Montana history in May 2023, reducing the top income tax rate from 6.9% to 5.9%, and called for further cuts to 4.9% in 2025. His 406 Tax Relief plan called for cutting taxes and freezing government spending. OnTheIssues records him opposing any tax increases. His record of dramatically cutting taxes and shrinking government aligns with value-5.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"We should reduce the income tax rate from 5.9% to 4.9%.","We should reduce the income tax rate from 5.9% to 4.9%."
-3000001,Greg Gianforte,immigration,4,"Gianforte signed a bill banning sanctuary cities in Montana (April 2021), opposed refugee relocation, supported Trump's travel ban on Muslim-majority countries, and stated 'Illegal immigrants must exit and re-enter.' He favors strict enforcement and limiting public services to those with legal status, but has not called for halting all legal immigration.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"Secure our southern border now, stop neglecting it.","Secure our southern border now, stop neglecting it."
-3000001,Greg Gianforte,deportation,4,"Gianforte signed a sanctuary cities ban (April 2021), supports removing all undocumented immigrants ('Illegal immigrants must exit and re-enter'), and backed federal immigration enforcement. His stance supports deporting everyone without legal status starting with those who have criminal records, aligning with value-4.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"Illegal immigrants must exit and re-enter.","Illegal immigrants must exit and re-enter."
-3000001,Greg Gianforte,climate-change,5,"Gianforte stated 'The climate is always changing' (2018), downplaying human-caused climate change. He opposed closing coal plants, criticized the Clean Power Plan, voted against climate change mitigation bills in Congress, and as governor promoted all-of-the-above energy production including fossil fuels. His record reflects rejection of climate policy in favor of economic growth.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"The climate is always changing.","The climate is always changing."
-3000001,Greg Gianforte,fossil-fuels,5,"Gianforte invested over $5 million in fossil fuel companies (2019), introduced legislation removing Wilderness Study Area protections on 800,000+ Montana acres, opposed the 'War on Coal,' criticized permitting timelines for shale gas/fracking, and stated 'We need to unleash all-of-the-above energy production' (Jan 2025). His record supports removing environmental restrictions to maximize fossil fuel extraction.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"We need to unleash all-of-the-above energy production.","We need to unleash all-of-the-above energy production."
-3000001,Greg Gianforte,voting-rights,4,"Gianforte ended same-day voter registration in Montana (April 2021), signed a bill preventing students from using student IDs as voter identification (April 2021), and voted against restoring the Voting Rights Act as a congressman. He stated 'No same-day voter registration; yes voter ID' (Oct 2024). His record aligns with requiring photo ID and tightening voter rolls.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"No same-day voter registration; yes voter ID.","No same-day voter registration; yes voter ID."
-3000001,Greg Gianforte,trans-athletes,4,"Gianforte signed a bill banning transgender athletes from competing in girls' sports in public schools (May 7, 2021), requiring athletes to compete based on biological sex assigned at birth. This is a documented gubernatorial signing. He has not called for banning all transgender athletes from all organized sports (which would be value-5).",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,,
-3000001,Greg Gianforte,religious-freedom,5,"Gianforte signed a bill making religious belief challenges to regulations easier (April 2021), supports Judeo-Christian values in governance, and signed Montana's anti-vaccine mandate bill (May 2021) protecting religious exemptions. His legislative record strongly favors protecting religious freedom and allowing religious organizations broad autonomy.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,,
-3000001,Greg Gianforte,school-vouchers,4,"Gianforte served on the Friedman Foundation for Educational Choice board (advocates school vouchers), stated 'Let's empower parents to choose what's best for their family' (2023), and signed legislation increasing Montana's Big Sky Scholarship Program (Jan 2025). His record expands voucher eligibility to most families while maintaining some public school baseline funding.",https://en.wikipedia.org/wiki/Greg_Gianforte,https://www.ontheissues.org/Greg_Gianforte.htm,,"Let's empower parents to choose what's best for their family.","Let's empower parents to choose what's best for their family."
-3000001,Greg Gianforte,civil-rights,5,"Gianforte stated 'We need equal opportunity, not equal outcomes' (2016), 'Sexual preference is not a protected right' (2018), and opposes expanded civil rights protections. His gubernatorial record includes signing bills restricting transgender rights. His opposition to affirmative action and race-based government programs aligns with eliminating such programs.",https://www.ontheissues.org/Greg_Gianforte.htm,https://en.wikipedia.org/wiki/Greg_Gianforte,,"We need equal opportunity, not equal outcomes.","We need equal opportunity, not equal outcomes."
-3000001,Greg Gianforte,social-security,4,"OnTheIssues records Gianforte as supporting privatization and questioning retirement ('the concept of retirement is not biblical'), but his May 2023 statement 'He won't let Washington politicians cut retirement benefits' reflects a more recent political posture. The contradictory record places him between value-4 (raise retirement age, reduce benefits for higher earners) and value-5 (privatize). The more recent public statement tips the score to value-4.",https://www.ontheissues.org/Greg_Gianforte.htm,https://en.wikipedia.org/wiki/Greg_Gianforte,,,
