full_name,topic_key,source_url,snippet,snippet_index
Don L. Ipson,abortion,https://freedomindex.us/ut/vote/1267461/,"H.B. 467 — Closing Abortion Clinics. Prevents an abortion clinic from being licensed after May 2, 2023, and from operating after January 1, 2024. Senate vote March 2, 2023: Yeas (22): J. Stuart Adams, Jacob L. Anderegg, Curtis S. Bramble, Gregg D. Buxton, Kirk A. Cullimore, Lincoln Fillmore, Keith Grover, Wayne A. Harper, David P. Hinkins, Don L. Ipson, John D. Johnson, Michael S. Kennedy, Daniel McCay, Michael K. McKell, Ann Millner, Derrin R. Owens, Scott D. Sandall, Jerry W. Stevenson, Evan J. Vickers, Todd D. Weiler, Chris H. Wilson, Ronald M. Winterton. Nays (6): Nate Blouin, Luz Escamilla, Karen Kwan, Stephanie Pitcher, Jennifer Plumb, Kathleen A. Riebe.",0
Don L. Ipson,abortion,https://le.utah.gov/~2023/bills/static/HB0467.html,"HB0467 — Abortion Changes. House Sponsor: Rep. Karianne Lisonbee. Senate Floor Sponsor: Sen. Daniel McCay. Governor Signed March 15, 2023. Effective May 3, 2023. Final Senate vote: 22 yes, 6 no, 1 present/not voting (March 2, 2023).",1
Don L. Ipson,trans-athletes,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1552&house=S,"HB313 Senate vote — Passed 22-7-0, 3/2/2022. Voting Yes (22 senators): Adams, Anderegg, Bramble, Buxton, Cullimore, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, Kennedy, McCay, McKell, Millner, Owens, Sandall, Stevenson, Vickers, Weiler, Wilson, Winterton. Voting No (7 senators): Davis, Escamilla, Iwamoto, Kitchen, Mayne, Riebe, Thatcher.",0
Don L. Ipson,trans-athletes,https://le.utah.gov/~2023/bills/static/SB0016.html,"S.B. 16 — Transgender Medical Treatments and Procedures Amendments. Senate Sponsor: Sen. Michael S. Kennedy. House Floor Sponsor: Rep. Katy Hall. Senate passed on third reading with a vote of 21-7-1 on January 20, 2023. Governor signed January 28, 2023.",1
Don L. Ipson,voting-rights,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1552&house=S,"HB313 — Election Security Amendments, Senate vote 3/2/2022. Passed 22-7-0. Senators voting Yes: Adams, Anderegg, Bramble, Buxton, Cullimore, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, Kennedy, McCay, McKell, Millner, Owens, Sandall, Stevenson, Vickers, Weiler, Wilson, Winterton. Senators voting No: Davis, Escamilla, Iwamoto, Kitchen, Mayne, Riebe, Thatcher.",0
Don L. Ipson,voting-rights,https://le.utah.gov/~2022/bills/static/HB0313.html,"H.B. 313 — Election Security Amendments. House Sponsor: Rep. Merrill F. Nelson. Final Senate vote: 22 yes, 7 no, 0 absent (3/2/2022). House passage 65-8-2 (2/17/2022). Governor signed March 22, 2022, effective May 4, 2022.",1
Don L. Ipson,same-sex-marriage,https://www.stgeorgeutah.com/news/archive/2015/03/12/mgk-time-right-legislature-passes-nondiscrimination-religious-liberty-bills/,"Rep. Don Ipson voted against SB 296, the Antidiscrimination and Religious Freedom Amendments, which extended housing and employment protections to LGBT individuals while also seeking a balance with freedom of religious expression. Ipson voted in favor of SB 297, which allowed government officials to opt-out of performing same-sex marriages based on religious objections.",0
Don L. Ipson,religious-freedom,https://freedomindex.us/ut/legislator/8196/,"Don L. Ipson (R, SD-029) — Freedom Score: 64%. Notable 2025-2026 vote: S.B. 174 — 'Allows a health provider to choose not to participate in certain activities that violate their religious beliefs or conscience.' Ipson voted YES on this measure. He consistently supported measures protecting religious exemptions from government mandates throughout his legislative career.",0
Don L. Ipson,religious-freedom,https://www.stgeorgeutah.com/news/archive/2015/03/12/mgk-time-right-legislature-passes-nondiscrimination-religious-liberty-bills/,"Rep. Don Ipson voted against SB 296, the Antidiscrimination and Religious Freedom Amendments. Ipson voted in favor of SB 297, which allowed government officials to opt-out of performing same-sex marriages based on religious objections.",1
Don L. Ipson,redistricting,https://le.utah.gov/~2020/bills/static/SB0200.html,"S.B. 200 — Redistricting Amendments. Senate Sponsor: Sen. Curtis S. Bramble. House Floor Sponsor: Rep. Carol Spackman Moss. Senate passed 3/3/2020 with a vote of 25 yes, 0 no, 4 absent. The bill modified Utah Code sections related to redistricting procedures and state procurement rules.",0
Don L. Ipson,school-vouchers,https://le.utah.gov/~2023/bills/static/HB0215.html,"H.B. 215 — Funding for Teacher Salaries and Optional Education Opportunities. House Sponsor: Rep. Candice B. Pierucci. Governor signed January 28, 2023, effective May 3, 2023. Final Senate vote: 20 yes, 8 no, 1 present/abstaining (January 26, 2023). Bill passed by more than two-thirds margin in both chambers.",0
Don L. Ipson,school-vouchers,https://www.ksl.com/article/50566124/utah-senate-passes-school-choicevoucher-bill-which-goes-to-gov-cox-for-signature,"The Utah Senate passed HB215 on a vote of 20-8, with the bill sent to Governor Spencer Cox for final approval. Senate floor sponsor Sen. Kirk Cullimore stated: 'To get this kind of support we did both in the House and the Senate is really thrilling.' The bill passed by a two-thirds margin in both chambers, meaning it cannot be challenged by referendum.",1
Don L. Ipson,immigration,https://le.utah.gov/~2024/bills/static/HB0165.html,"H.B. 165 — Federal Law Enforcement Amendments. House Sponsor: Rep. Trevor Lee. Senate Floor Sponsor: Sen. Michael S. Kennedy. Senate vote March 1, 2024: 22 yes, 7 no, 0 absent.",0
Don L. Ipson,immigration,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1299&house=S,"S.B. 217 — Children's Health Coverage Amendments, Senate final vote February 24, 2023: 22 yes, 3 no, 4 absent. Senators voting Yes: Adams, Anderegg, Blouin, Buxton, Cullimore, Escamilla, Grover, Harper, Hinkins, Ipson, Kwan, McKell, Millner, Owens, Pitcher, Plumb, Riebe, Sandall, Stevenson, Vickers, Weiler, Wilson. Senators voting No: Fillmore, Kennedy, Winterton.",1
Don L. Ipson,deportation,https://le.utah.gov/~2024/bills/static/HB0165.html,"H.B. 165 — Federal Law Enforcement Amendments. House Sponsor: Rep. Trevor Lee. Senate Floor Sponsor: Sen. Michael S. Kennedy. Senate vote March 1, 2024: 22 yes, 7 no, 0 absent. The law establishes requirements for federal officers releasing undocumented immigrants within Utah, requiring advance notification to state authorities.",0
Don L. Ipson,taxes,https://le.utah.gov/~2022/bills/static/SB0059.html,"S.B. 59 — Tax Amendments. Bill modifies Utah's income tax rate provisions (sections 59-7-104, 59-7-201, 59-10-104, 59-10-1002.2, 59-10-1042). Don Ipson is listed as a cosponsor of this legislation. Senate passed the bill 22-5-2 on 1/28/2022, then passed concurrence 28-0-1 on 2/10/2022. Governor signed February 12, 2022.",0
