external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-5102007,Eugene Vindman,abortion,2,"Vindman campaigned explicitly on restoring abortion rights nationwide, calling it a top issue in Virginia's 7th district race. He accused his opponent of planning to ban abortion if given the chance. No evidence of supporting publicly-funded abortion at all stages, which would indicate value=1.",https://wtop.com/virginia-election/2024/09/abortion-remains-top-issue-in-virginias-most-competitive-u-s-house-race/,https://wtop.com/virginia-election/2024/11/virginia-ballots-are-being-tallied-in-historic-election/,,I would work to restore abortion rights nationwide.,I would work to restore abortion rights nationwide.
-5102007,Eugene Vindman,climate-change,2,"Vindman scored 88% from the League of Conservation Voters in 2025, voting for bills protecting clean energy manufacturing jobs and maintaining wind and solar credits, while voting against Arctic Refuge drilling, rolling back the methane fee, and blocking cleaner vehicle standards. He campaigned on climate as a top priority, consistent with a rapid clean-energy transition stance.",https://www.lcv.org/scorecard/members-of-congress/,https://en.wikipedia.org/wiki/Eugene_Vindman,,,
-5102007,Eugene Vindman,deportation,2,"The NRCC attacked Vindman for voting against detaining undocumented immigrants accused of theft or burglary, characterizing it as refusing to deport immigrants charged with nonviolent offenses. This aligns with a position of deporting only serious violent criminals.",https://www.nrcc.org/tag/eugene-vindman/,https://en.wikipedia.org/wiki/Laken_Riley_Act,,,
-5102007,Eugene Vindman,fossil-fuels,2,"Vindman's 88% LCV score in 2025 included votes against opening the Arctic Refuge to oil and gas drilling (LCV vote 295), against rolling back the methane polluter fee (LCV vote 52), against blocking states' cleaner cars standards (LCV vote 114), and for protecting clean energy manufacturing jobs (LCV vote 359). Pattern is consistent with stopping new fossil fuel permits while not banning all existing production.",https://www.lcv.org/scorecard/members-of-congress/,https://www.lcv.org/scorecard/congressional-votes/,,,
-5102007,Eugene Vindman,healthcare,2,"Vindman campaigned with healthcare as one of his top priorities, and as a member of the House he unanimously joined Democrats in opposing the One Big Beautiful Bill Act (OBBBA), which cut over $1.2 trillion from Medicaid, reversed Medicare drug price negotiation, and imposed work requirements on Medicaid recipients. New Democrat Coalition membership indicates a mixed-public-and-private-coverage approach rather than single-payer.",https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://en.wikipedia.org/wiki/Eugene_Vindman,,,
-5102007,Eugene Vindman,immigration,2,"Vindman voted against the American Entrepreneurs First Act, which the NRCC characterized as allowing undocumented immigrants to access taxpayer-funded SBA loans, and voted against broad immigration enforcement bills. The NRCC's June 2025 attack piece for votes favoring immigrants suggests he broadly supports immigrant access to public services while not endorsing open borders.",https://www.nrcc.org/2025/06/eugene-vindman-puts-illegals-and-fraudsters-before-virginians/,https://en.wikipedia.org/wiki/Eugene_Vindman,,,
-5102007,Eugene Vindman,medicare/aid,2,"Vindman, along with all House Democrats, voted against the One Big Beautiful Bill Act (OBBBA) in May 2025, which cut over $1.2 trillion from Medicaid and reversed Medicare's drug price negotiation authority. His opposition to these cuts indicates support for maintaining and modestly expanding these programs.",https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://en.wikipedia.org/wiki/Eugene_Vindman,,,
-5102007,Eugene Vindman,same-sex-marriage,2,"Vindman is a member of the Congressional Equality Caucus in the 119th Congress, which advocates for LGBTQ+ rights including marriage equality. He campaigned on opposing extremism and protecting democratic rights. No specific Respect for Marriage Act vote is on record (he wasn't in Congress in 2022), but Equality Caucus membership firmly indicates support for nationwide same-sex marriage recognition with some organizational exemptions.",https://en.wikipedia.org/wiki/Eugene_Vindman,https://en.wikipedia.org/wiki/Congressional_Equality_Caucus,,,
-5102007,Eugene Vindman,social-security,2,"Vindman voted against the One Big Beautiful Bill Act (OBBBA) along with all House Democrats in May 2025, which made changes to Social Security tax treatment for seniors and reduced safety net spending broadly. As a New Democrat Coalition moderate he favors modestly strengthening Social Security rather than major expansion (value=1) or privatization (value=5).",https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://en.wikipedia.org/wiki/Eugene_Vindman,,,
-5102007,Eugene Vindman,taxes,2,"Vindman voted against the One Big Beautiful Bill Act (OBBBA), which permanently extended the 2017 Trump-era individual tax cuts benefiting upper-income earners while cutting Medicaid spending. Democrats characterized OBBBA as the largest upward wealth transfer from poor to rich in American history. His opposition indicates support for raising or maintaining taxes on the wealthy to fund public services.",https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://en.wikipedia.org/wiki/Eugene_Vindman,,,
-5102007,Eugene Vindman,voting-rights,2,The LCV's 2025 congressional scorecard tracked House vote 102 (April 2025) — the SAVE Act requiring documentary proof of citizenship for voter registration — as anti-voter. The SAVE Act passed 220–208 with only one Democratic yes vote (Henry Cuellar); Vindman almost certainly voted no. He campaigned in 2024 explicitly on opposing threats to democracy. Value=2 (expand early voting and mail-in access) reflects his documented opposition to restrictive voter registration requirements.,https://en.wikipedia.org/wiki/Safeguard_American_Voter_Eligibility_Act,https://www.lcv.org/scorecard/congressional-votes/,https://wtop.com/virginia-election/2024/11/virginia-ballots-are-being-tallied-in-historic-election/,,
