full_name,topic_key,source_url,snippet,snippet_index
Kirk A. Cullimore,abortion,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2020GS&voteid=1649&house=S,"Senators who voted Yea (22): Adams, J. S.; Anderegg, J.; Bramble, C.; Buxton, D. G.; Christensen, A.; Cullimore, K. A.; Fillmore, L.; Grover, K.; Harper, W.; Henderson, D.; Hillyard, L.; Hinkins, D.; Ipson, D.; McCay, D.; Millner, A.; Okerlund, R.; Sandall, S.; Stevenson, J.; Thatcher, D.; Vickers, E.; Weiler, T.; Winterton, R. Senators who voted Nay (5): Davis, G.; Iwamoto, J.; Kitchen, D.; Mayne, K.; Riebe, K.",0
Kirk A. Cullimore,abortion,https://freedomindex.us/ut/vote/1267461/,"HB467 prevents abortion clinics from being licensed after May 2, 2023, and from operating after January 1, 2024, or when their license expires. Yes (22): J. Stuart Adams, Jacob L. Anderegg, Curtis S. Bramble, Gregg D. Buxton, Kirk A. Cullimore, Lincoln Fillmore, Keith Grover, Wayne A. Harper, David P. Hinkins, Don L. Ipson, John D. Johnson, Michael S. Kennedy, Daniel McCay, Michael K. McKell, Ann Millner, Derrin R. Owens, Scott D. Sandall, Jerry W. Stevenson, Evan J. Vickers, Todd D. Weiler, Chris H. Wilson, Ronald M. Winterton. No (6): Nate Blouin, Luz Escamilla, Karen Kwan, Stephanie Pitcher, Jennifer Plumb, Kathleen A. Riebe. The measure passed on March 2, 2023.",0
Kirk A. Cullimore,trans-athletes,https://freedomindex.us/ut/legislator/21100/,"SB16 Ban on Sex Mutilation Against Minors (1/27/2023): Cullimore voted YES to ban ""transgender medical treatments and procedures"" against minors. The measure passed 20-8.",0
Kirk A. Cullimore,trans-athletes,https://www.fox13now.com/news/local-news/bill-on-utah-transgender-athletes-advances-to-senate,"Sen. Kirk Cullimore stated: ""There's a time and a place and a need for action at this point, because this is relevant, but inaction would also be action at this point as well and we need to do something."" This quote shows Cullimore supporting legislative action on the transgender athletes issue in February 2022.",0
Kirk A. Cullimore,voting-rights,https://freedomindex.us/ut/legislator/21100/,"HB300 Election Integrity (3/6/2025): Cullimore voted YES requiring in-person ballot return with ID. Passed 19-10. HB313 Election Security (3/2/2022): Cullimore voted YES for enhanced security measures including voter ID. Passed 22-7.",0
Kirk A. Cullimore,voting-rights,https://le.utah.gov/~2025/bills/static/SJR007.html,"Joint Resolution Emphasizing State Authority in Election Governance. Kirk A. Cullimore is the Chief Sponsor of SJR007. SJR 7 reaffirms a principle as old as the Constitution itself: that election governance belongs to the states (the people) and not to distant bureaucracies in Washington, D.C.",0
Kirk A. Cullimore,school-vouchers,https://www.ksl.com/article/50566124/utah-legislature-gives-final-passage-to-school-choice-scholarships-teacher-raises,"In floor debate, Senate Majority Assistant Whip Sen. Kirk Cullimore, R-Sandy, Senate floor sponsor of HB215, said the vast majority of school-aged children in Utah attend public schools and the Utah Legislature will continue to support educators and the public education system. ""With with nearly 97% of our school aged kids participating in public education in some fashion, I really do believe that this is a good scholarship program that will serve those kids that need unique and individualized education and is not really going to have a very strong or meaningful effect on the public education system,"" he said. Following the vote, Cullimore said he was ""ecstatic"" over the bill's passage. ""To get this kind of support we did both in the House and the Senate is really thrilling.""",0
Kirk A. Cullimore,school-vouchers,https://www.deseret.com/utah/2023/1/25/23569355/utah-senate-approves-choice-scholarship-teacher-compensation-bill/,"Cullimore said there can be a win-win situation in our state where we can continue to fund, support and grow public education, while also providing an opportunity for every child. On the scholarship's limited scope: ""wouldn't even meet 5,000 kids statewide, so the immediate effect on public school, in my view, won't even be felt."" On the bill's purpose: ""is not an indictment in any way on the public education system. This bill is not about private education versus public education.""",0
Kirk A. Cullimore,redistricting,https://www.axios.com/local/salt-lake-city/2024/08/22/utah-constitutional-amendment-citizen-initiative-november-ballot-redistricting,"Utah Senate Majority Whip Kirk Cullimore argued the court's ruling hamstrings legislators' ability to refine legislation and address unintended consequences. Republicans noted that the Utah Supreme Court ruling had the potential to create ""super laws"" that are untouchable to legislators. The issue centers on Utah's redistricting process after the anti-gerrymandering group Better Boundaries successfully sought and voters approved a 2018 ballot initiative to create an independent commission to draw political boundaries. Believing the Utah Constitution gave them ultimate authority to repeal and replace ballot initiatives with their own versions of the law, the Utah Legislature adopted a watered-down version of the new redistricting process.",0
Kirk A. Cullimore,redistricting,https://en.wikipedia.org/wiki/Kirk_Cullimore_Jr.,"Cullimore, as Utah Senate Majority Whip in 2024, helped advance a constitutional amendment granting lawmakers power to ""amend and repeal ballot initiatives."" This was motivated by Republican efforts to overturn a voter-approved measure prohibiting partisan gerrymandering.",0
