full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Ryan Mackenzie,-42007,abortion,4,"Mackenzie opposes a federal abortion ban and says the issue should be left to states, but his PA state legislative record shows he voted YES on a bill to ban abortions linked to disabilities (2019). His state-level record and opposition to a federal ban without supporting broader access places him at stance 4: restricting abortion to specific cases such as rape, incest, or serious health threats, without endorsing a complete ban.",https://www.lehighvalleynews.com/elections/pa-7-primary-republican-candidates-talk-reproductive-rights,https://www.ontheissues.org/PA/Ryan_Mackenzie.htm,,"""We should not be doing a federal ban, which has been talked about by some candidates, not only in this race, but nationally.""","""The issue of abortion access should be left to the states — a federal ban should not be done, which has been talked about by some candidates, not only in this race, but nationally."""
Ryan Mackenzie,-42007,childcare,3,"Mackenzie introduced tax credit bills to expand credits for childcare and IVF during his first town hall as a congressman, reflecting a targeted tax-credit approach rather than universal subsidies or a purely market-based approach. This aligns with stance 3: targeted tax credits and subsidies for families, while supporting providers through training and grants.",https://www.lehighvalleynews.com/elections/u-s-rep-ryan-mackenzie-holds-1st-telephone-town-hall-since-joining-congress,,,,
Ryan Mackenzie,-42007,climate-change,5,"Mackenzie earned an LCV score of 9% in 2025 with 30 anti-environment votes and only 3 pro-environment votes. He voted against clean air protections, methane polluter fees, endangered species protections, and renewable energy programs, while supporting Arctic oil drilling and rolling back environmental reviews. He advocates expanding domestic fossil fuel production and rolling back Biden-era clean energy initiatives, aligning with stance 5: reject climate policies and focus on economic growth.",https://www.lcv.org/scorecard/ryan-mackenzie/,https://www.lehighvalleynews.com/elections/ryan-mackenzie-prepares-for-congress-and-u-s-policy-shifts-on-spending-immigration-energy,,,
Ryan Mackenzie,-42007,deportation,4,"Mackenzie voted for the One Big Beautiful Bill which tripled ICE's budget from $10B to $30B, enabling mass deportation operations. He justified expanded enforcement with claims the Biden administration allowed nearly 10 million people to cross illegally. He said legal residents ""should not face deportation"" and emphasized due process in individual cases, suggesting he supports deporting all undocumented people while starting with those with criminal records — matching stance 4.",https://www.lehighvalleynews.com/elections/u-s-rep-ryan-mackenzie-offers-support-to-ice-agents-in-wake-of-minneapolis-shooting,https://www.lehighvalleynews.com/elections/lehigh-valley-political-pulse-mackenzie-reflects-on-1st-year-in-congress-immigration-enforcement,,"""These individuals don't stay in border communities, they go to all of your communities.""","""These individuals don't stay in border communities, they go to all of your communities."""
Ryan Mackenzie,-42007,fossil-fuels,4,"Mackenzie supports expanding domestic oil, natural gas, and coal production and has advocated rolling back Biden-era renewable energy initiatives. His LCV record shows he voted to reverse public lands protections to promote coal development, open the Arctic Refuge to oil and gas drilling, and block state-level clean energy standards. This aligns with stance 4: expand fossil fuel drilling permits.",https://www.lcv.org/scorecard/ryan-mackenzie/,https://www.lehighvalleynews.com/elections/ryan-mackenzie-prepares-for-congress-and-u-s-policy-shifts-on-spending-immigration-energy,,,
Ryan Mackenzie,-42007,healthcare,3,"Mackenzie signed a discharge petition to force a House vote on extending ACA tax credits, and voted for the Democratic bill extending ACA subsidies for three years (January 2026). He explicitly said ""No changes should be occurring for Social Security or Medicare."" He supports maintaining private insurance and the existing system while helping those who cannot afford coverage, aligning with stance 3: help people who can't afford care while keeping private insurance for everyone else.",https://www.lehighvalleynews.com/elections/mackenzie-breaks-ranks-signs-democratic-efforts-to-preserve-affordable-care-act-subsidies,https://www.lehighvalleynews.com/elections/mackenzie-votes-for-democratic-plan-to-extend-affordable-care-act-tax-credits,https://www.lehighvalleynews.com/elections/u-s-rep-ryan-mackenzie-holds-1st-telephone-town-hall-since-joining-congress,"""This is a serious issue with real-world consequences — we must find commonsense, bipartisan solutions to protect access to health insurance for families in the Lehigh Valley and Poconos.""","""This is a serious issue with real-world consequences — we must find commonsense, bipartisan solutions to protect access to health insurance for families in the Lehigh Valley and Poconos."""
Ryan Mackenzie,-42007,immigration,4,"Mackenzie introduced a six-bill immigration package including ending sanctuary cities and requiring work authorization verification. He described illegal immigration as putting ""stressors on our system and the costs and burdens in our local communities."" He supports tighter restrictions on legal immigration and limiting public services to those with legal status. He has not called to stop all legal immigration, but his overall record aligns with stance 4: make it harder to immigrate legally and limit public services to people with legal status.",https://www.lehighvalleynews.com/allentown/pennsylvania-welcomes-immigrants-speaks-out-against-mackenzie-anti-immigration-bill-package,https://www.lehighvalleynews.com/elections/lehigh-valley-political-pulse-mackenzie-reflects-on-1st-year-in-congress-immigration-enforcement,https://www.lehighvalleynews.com/elections/ryan-mackenzie-prepares-for-congress-and-u-s-policy-shifts-on-spending-immigration-energy,"""Illegal immigration has put stressors on our system and the costs and burdens in our local communities.""","""Illegal immigration has put stressors on our system and the costs and burdens in our local communities."""
Ryan Mackenzie,-42007,medicare/aid,3,"Mackenzie explicitly stated at his first telephone town hall: 'No changes should be occurring for Social Security or Medicare.' He voted for the OBBB which included Medicaid work requirements but defended this as controlling costs rather than cutting the program. He specifically protected children, seniors, and disabled individuals under traditional Medicaid, aligning with stance 3: improve current programs while controlling costs.",https://www.lehighvalleynews.com/elections/u-s-rep-ryan-mackenzie-holds-1st-telephone-town-hall-since-joining-congress,https://www.lehighvalleynews.com/elections/mackenzie-highlights-constituent-services-in-1st-year-in-congress,,"""No changes should be occurring for Social Security or Medicare.""","""No changes should be occurring for Social Security or Medicare."""
Ryan Mackenzie,-42007,social-security,3,"Mackenzie explicitly stated 'No changes should be occurring for Social Security or Medicare' at his first telephone town hall, indicating a position of maintaining and stabilizing the program. He did not advocate for expansion or privatization, aligning with stance 3: make small adjustments to keep Social Security stable for future generations.",https://www.lehighvalleynews.com/elections/u-s-rep-ryan-mackenzie-holds-1st-telephone-town-hall-since-joining-congress,,,"""No changes should be occurring for Social Security or Medicare.""","""No changes should be occurring for Social Security or Medicare."""
Ryan Mackenzie,-42007,tariffs,4,"Mackenzie supported Trump's tariff policy, including stronger tariffs on China and Europe, while criticizing chaotic implementation. He defended the administration's tariff approach during a CNN town hall. His general support for tariffs targeting unfair trading partners aligns with stance 4: increase tariffs on countries that don't trade fairly with America.",https://www.lehighvalleynews.com/elections/mackenzie-tackles-free-speech-ukraine-and-immigration-during-1st-in-person-town-hall-in-lehigh-valley,https://www.lehighvalleynews.com/search?q=ryan+mackenzie+tariffs,,,
Ryan Mackenzie,-42007,taxes,4,"Mackenzie voted for the One Big Beautiful Bill, which included significant tax cuts. He characterized the bill as 'delivering tax relief' in his town hall announcement. He has generally supported Republican tax-cutting legislation while also supporting targeted ACA subsidies. His voting record aligns with stance 4: cut taxes for everyone and scale back public services to match.",https://www.lehighvalleynews.com/elections/mackenzie-to-hold-2nd-telephone-town-hall-tonight,https://www.lehighvalleynews.com/elections/mackenzie-highlights-constituent-services-in-1st-year-in-congress,,"""Now that the House has passed a commonsense budget focused on delivering tax relief, protecting our communities, reforming government and investing in our future, I want to make sure residents across the Greater Lehigh Valley have the opportunity to ask questions, share feedback and hear what this means for their families.""","""Now that the House has passed a commonsense budget focused on delivering tax relief, protecting our communities, reforming government and investing in our future, I want to make sure residents have the opportunity to ask questions, share feedback and hear what this means for their families."""
Ryan Mackenzie,-42007,ukraine-support,4,"During his 2024 primary campaign, Mackenzie argued that Russia would win a war of attrition and opposed continued U.S. military aid to Ukraine. Wikipedia documents he 'opposed further aid to Ukraine amid the Russian invasion.' At a 2025 town hall he called for a peaceful resolution while acknowledging diplomatic efforts hadn't worked, reflecting reduced support for ongoing military funding and preference for domestic priorities — aligning with stance 4: reduce aid to Ukraine and focus American resources on domestic priorities.",https://www.lehighvalleynews.com/elections/pa-7-primary-republican-candidates-talk-foreign-intervention,https://www.lehighvalleynews.com/elections/mackenzie-tackles-free-speech-ukraine-and-immigration-during-1st-in-person-town-hall-in-lehigh-valley,https://en.wikipedia.org/wiki/Ryan_Mackenzie,"""Russia is able to just fight out a war of attrition. And they will win that war.""","""Russia is able to just fight out a war of attrition. And they will win that war."""
