external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-10000,Sarah McBride,healthcare,2,"McBride's campaign page states 'health care is a human right' and commits to a public option, lowering the Medicare eligibility age, and expanding Medicare to cover dental/vision/hearing. She supports 'any positive policy that advances our country toward the ultimate goal of universal coverage' through a mix of public programs and regulated private insurance, not a single-payer elimination of private insurance.",https://sarahmcbride.com/priority/universal-health-care-expansion/,https://en.wikipedia.org/wiki/Sarah_McBride,,,
-10000,Sarah McBride,abortion,2,"McBride co-sponsored every pro-choice bill in the Delaware State Senate and helped expand Medicaid coverage for post-pregnancy care in 2022. Her campaign page pledges to advocate for Medicaid coverage for 'the full range of reproductive health care' and opposes the global gag rule, reflecting broad support for legal, accessible, and publicly funded abortion access through at least the second trimester.",https://sarahmcbride.com/priority/protect-reproductive-health-care/,https://en.wikipedia.org/wiki/Sarah_McBride,,,
-10000,Sarah McBride,climate-change,2,"McBride's campaign page commits to net-zero emissions 'as soon as possible,' increased renewable energy investment, and building on the Inflation Reduction Act. She frames climate action as requiring both domestic action and global investment, consistent with a rapid fossil-fuel phase-out trajectory.",https://sarahmcbride.com/priority/climate-change-sustainability/,https://en.wikipedia.org/wiki/Sarah_McBride,,"Building on that progress must be a top priority for Delaware's sole member of Congress.","Building on that progress must be a top priority for the state's sole member of Congress."
-10000,Sarah McBride,fossil-fuels,2,"McBride endorses net-zero emissions as soon as possible and champions the Inflation Reduction Act's clean energy investments. Her campaign page commits to increasing renewable energy and making green technology affordable, with no support for new drilling or expanded fossil fuel extraction, consistent with stopping new permits.",https://sarahmcbride.com/priority/climate-change-sustainability/,,,,
-10000,Sarah McBride,voting-rights,2,"As a Delaware State Senator McBride supported vote-by-mail, early voting, and same-day voter registration. Her campaign pledges to co-sponsor both the John Lewis Voting Rights Act and the Freedom to Vote Act, which expand early voting periods and make mail-in voting available without excuse.",https://sarahmcbride.com/priority/protect-and-expand-access-to-voting/,https://en.wikipedia.org/wiki/Sarah_McBride,,"Democracy is strongest when every citizen can make their voice heard.","Democracy is strongest when every citizen can make their voice heard."
-10000,Sarah McBride,same-sex-marriage,1,"McBride co-chairs the Congressional Equality Caucus and served as national press secretary for the Human Rights Campaign. She has consistently championed full federal LGBTQ protections including the Equality Act, which would require all states to recognize same-sex marriages and provide federal benefits.",https://en.wikipedia.org/wiki/Sarah_McBride,https://sarahmcbride.com,,,
-10000,Sarah McBride,civil-rights,2,"As a Delaware State Senator McBride led successful lobbying for Delaware's 2013 gender identity nondiscrimination law covering employment, housing, insurance, and public accommodations. Her campaign emphasizes criminal justice reform to 'right the wrongs of the past' and addresses racial disparities in maternal health, consistent with strengthening civil rights enforcement and addressing systemic discrimination.",https://en.wikipedia.org/wiki/Sarah_McBride,https://sarahmcbride.com/priority/criminal-justice-reform/,,,
-10000,Sarah McBride,campaign-finance,2,"McBride's campaign pledges to co-sponsor the Freedom to Vote Act, which she identifies as addressing 'dark money politics' and limiting corporate influence in elections, consistent with strictly limiting corporate donations and dark money groups.",https://sarahmcbride.com/priority/protect-and-expand-access-to-voting/,,,,
-10000,Sarah McBride,redistricting,2,"McBride pledges to co-sponsor the Freedom to Vote Act, which she cites as addressing gerrymandering. The Act establishes federal standards for redistricting including requirements for independent commissions with bipartisan representation to prevent extreme partisan manipulation.",https://sarahmcbride.com/priority/protect-and-expand-access-to-voting/,,,,
-10000,Sarah McBride,ukraine-support,2,"Wikipedia confirms McBride supported Biden's Ukraine policy and continued that support during the Trump administration in 2025, consistent with continuing current levels of military and economic aid to Ukraine.",https://en.wikipedia.org/wiki/Sarah_McBride,,,,
-10000,Sarah McBride,medicare/aid,2,"McBride's campaign page explicitly calls for lowering the Medicare eligibility age, expanding Medicare to cover dental, vision, and hearing, and expanding Medicaid coverage for reproductive care — positions that align with lowering Medicare age and significantly expanding Medicaid.",https://sarahmcbride.com/priority/universal-health-care-expansion/,https://sarahmcbride.com/priority/protect-reproductive-health-care/,,,
-10000,Sarah McBride,childcare,1,"McBride's campaign page explicitly calls for 'paid family and medical leave, universal childcare, and investments in housing and elder care' as policies she would have championed in the Build Back Better Act. The use of 'universal childcare' directly maps to publicly funded childcare accessible to all families regardless of income.",https://sarahmcbride.com/priority/building-a-working-families-economy/,,,,
-10000,Sarah McBride,religious-freedom,2,"As the primary advocate for Delaware's 2013 gender identity nondiscrimination law covering employment and housing, McBride has consistently opposed religious exemptions that would override anti-discrimination protections for LGBTQ individuals. Co-chairing the Equality Caucus reinforces that she protects religious freedom while ensuring it does not override employment and housing anti-discrimination law.",https://en.wikipedia.org/wiki/Sarah_McBride,https://sarahmcbride.com,,,
