external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-32002,Mark E. Amodei,abortion,4,"Amodei voted for a nationwide abortion ban after 20 weeks, sponsored the Born-Alive Abortion Survivors Protection Act (2019), and received 0% from Planned Parenthood in 2014. He has consistently supported restricting abortion to cases of serious health risk while opposing taxpayer funding for abortion, aligning with the stance restricting abortion to rape, incest, or serious maternal threats.",https://www.ontheissues.org/House/Mark_Amodei.htm,https://en.wikipedia.org/wiki/Mark_Amodei,,
-32002,Mark E. Amodei,healthcare,4,"Amodei has consistently advocated for full ACA repeal, supported a religious exemption from the individual mandate, and opposed the ACA's insurance expansion framework. His record reflects a position of limiting federal healthcare assistance to the poorest while leaving the broader market to employers and private insurers.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,immigration,4,"Amodei supports border wall construction as a national security priority and opposes broad expansion of public services for undocumented residents. He has voted to increase H-2B visas and supported DACA pathways, but his overall stance prioritizes reduced illegal immigration and limits legal immigration expansion beyond targeted categories.",https://www.ontheissues.org/House/Mark_Amodei.htm,https://en.wikipedia.org/wiki/Mark_Amodei,,
-32002,Mark E. Amodei,deportation,3,"As chair of the Homeland Security Appropriations Subcommittee in 2024, Amodei publicly cast doubt on the logistics of mass deportations. He has supported immigration enforcement and border security but has not advocated deporting all undocumented residents regardless of circumstances, suggesting a prioritized rather than universal deportation approach.",https://en.wikipedia.org/wiki/Mark_Amodei,,,
-32002,Mark E. Amodei,taxes,4,"Amodei signed the Taxpayer Protection Pledge, opposes higher taxes on wealthy individuals, supported reducing corporate tax rates from 35% to 21% in 2017, and has consistently opposed tax increases. His record aligns with cutting taxes for everyone while scaling back public services.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,tariffs,3,"Amodei sponsored sugar quotas and import tariffs to stabilize sugar prices (Mar 2013), reflecting selective use of trade protection tools for specific domestic industries rather than broad free-trade or blanket tariff positions.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,same-sex-marriage,4,"Amodei voted against the Respect for Marriage Act in December 2022, calling it a 'messaging bill' and arguing marriage is a state issue. He sponsored the Fairness for All Act (2021) as a Republican alternative recognizing civil unions alongside religious liberty protections, aligning with recognizing civil unions but reserving marriage as traditionally defined.",https://en.wikipedia.org/wiki/Mark_Amodei,https://www.ontheissues.org/House/Mark_Amodei.htm,,"called federal legislation a ""messaging bill""","called federal legislation a ""messaging bill"""
-32002,Mark E. Amodei,trans-athletes,4,"Amodei voted for the Protect Women and Girls in Sports Act in April 2023, which would require transgender athletes to compete on teams matching their biological sex assigned at birth. This vote directly aligns with stance 4.",https://en.wikipedia.org/wiki/Mark_Amodei,,,
-32002,Mark E. Amodei,fossil-fuels,4,"Amodei has consistently advocated for more drilling and oil refineries, opposed EPA expansion of regulated waters (2014), and supports expanded fossil fuel production. His record reflects support for expanding fossil fuel drilling permits.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,climate-change,4,"While Amodei is a member of the Climate Solutions Caucus — a bipartisan group — his voting record consistently opposes EPA regulatory expansion and environmental restrictions on energy production. His overall record reflects a market-driven approach to energy transition rather than policy mandates.",https://en.wikipedia.org/wiki/Mark_Amodei,https://www.ontheissues.org/House/Mark_Amodei.htm,,
-32002,Mark E. Amodei,social-security,4,"Amodei received a 0% rating from Americans for Retirement Security, which OnTheIssues characterizes as indicating a pro-privatization stance on Social Security. This aligns with gradually raising the retirement age and reducing benefits for higher earners rather than full privatization.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,medicare/aid,4,"Amodei has consistently supported ACA repeal and opposed expansion of federal healthcare programs. His record of opposing Medicaid expansion via ACA and supporting market-based healthcare solutions aligns with partially privatizing Medicare and reducing Medicaid coverage.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,school-vouchers,4,"Amodei supports school vouchers as a mechanism to break the link between low-income status and school quality (Oct 2015). His position supports expanding voucher eligibility to most families while maintaining baseline public school funding.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,"supports school vouchers breaking link between low-income and school quality","supports school vouchers breaking link between low-income and school quality"
-32002,Mark E. Amodei,voting-rights,4,"Amodei opposes same-day voter registration and opposes expanding voter registration and access (Mar 2021). His record aligns with requiring photo ID and regularly updating voter rolls, but not the most restrictive stance of eliminating mail-in voting entirely.",https://www.ontheissues.org/House/Mark_Amodei.htm,,,
-32002,Mark E. Amodei,civil-rights,3,"Amodei stated in 2002 that he supports affirmative action in schools and workplaces, and voted to reauthorize the Violence Against Women Act (2013). He opposed LGBTQ civil rights expansion measures, suggesting a stance of maintaining current civil rights laws while promoting equal opportunity rather than expanding or rolling back protections.",https://www.ontheissues.org/House/Mark_Amodei.htm,https://en.wikipedia.org/wiki/Mark_Amodei,,
-32002,Mark E. Amodei,religious-freedom,4,"Amodei supported a religious exemption from the ACA individual mandate (2015) and stated that religious objections to LGBTQ services are equivalent to religious conscience claims from the 1960s (2016). He sponsored the Fairness for All Act, which explicitly includes religious liberty protections. His record supports allowing faith-based exemptions from laws that conflict with sincere religious beliefs.",https://www.ontheissues.org/House/Mark_Amodei.htm,https://en.wikipedia.org/wiki/Mark_Amodei,,
