full_name,topic_key,source_url,snippet,snippet_index
Calvin R. Musselman,abortion,https://www.deseret.com/utah/2025/03/05/utah-lawmakers-approve-covering-ivf-treatment-for-state-employees-after-tearful-debate/,"The bill is sponsored by Sen. Calvin Musselman, R-West Haven. ""I'm maybe one of the hardcore guys up here when it comes to bills that affect insurance rates. Generally, I vote against quite a lot of them,"" said state Sen. Calvin Musselman, R-West Haven. ""The intent of these individuals in this circumstance is to bring life into the world. That's the intent — that's really, irrefutable. You can't argue that."" Musselman said. ""And I know this is touchy, but on the other side, the intent of an individual that is pregnant that wants to abort, their intent is to end that pregnancy. They are opposing worlds.""",0
Calvin R. Musselman,abortion,https://senate.utah.gov/s-b-174-abortion-prohibition-amendments-now-in-effect/,"S.B. 174 – Abortion Prohibition Amendments is now in effect. The law prohibits all elective abortions in Utah, except in rare circumstances involving rape, incest or medical emergency, following the U.S. Supreme Court's decision in Dobbs v. Jackson Women's Health Organization. Utah Republicans, including Sen. Musselman who has stood alongside colleagues in seeking complete abortion restrictions, supported this framework. Utah's abortion law allows exceptions for rape, incest, and life of the mother.",0
Calvin R. Musselman,trans-athletes,https://www.standard.net/news/government/2022/mar/25/utah-lawmakers-override-veto-enact-controversial-transgender-sports-ban/,"The override passed 56-18 in the Utah House, with the six Republican lawmakers serving Weber County voting for it — Reps. Ryan Wilcox, Steve Waldrip, Cal Musselman, Kelly Miles, Mike Schultz and Matt Gwynn. The Senate voted 21-8 to override the governor's veto of HB 11, Student Eligibility in Interscholastic Activities, which bans transgender girls from competing in school sports.",0
Calvin R. Musselman,trans-athletes,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1381&house=H,"HB 11 Veto Override Vote. Vote Result: 56-18-1 on 3/25/2022. Musselman, C.R. voted Yea. Those Who Voted Yes (56 total): Abbott, Acton, Albrecht, Ballard, Barlow, Birkeland, Brammer, Brooks, Burton, Chew, Christofferson, Dunnigan, Eliason, Ferry, Gwynn, Handy, Hawkes, Hawkins, Ivory, Johnson, Judkins, Kohler, Last, Lisonbee, Lund, Lyman, Maloy, Miles, Moss, Musselman, Nelson, Petersen, Peterson (K.), Peterson (V.), Pierucci, Pulsipher, Robertson, Rohner, Sagers, Schultz, Seegmiller, Shipp, Snider, Snow, Stenquist, Stratton, Strong, Teuscher, Thurston, Waldrip, Ward, Watkins, Welton, Whyte, Wilcox, Wilson.",0
Calvin R. Musselman,trans-athletes,https://www.abc4.com/news/politics/inside-utah-politics/public-employee-insurance-transgender-healthcare-committee/,"Sen. Calvin Musselman (R-Davis, Weber Counties) expressed concerns about HB 193, saying that it is reaching too far by dictating to all different levels of public employees, from municipalities to counties and public universities, what they should do. He stated: ""For individuals who feel like that is the improper use of government funds, maybe they should be appealing to those individuals at those municipalities, at those universities to change their policy instead of us dictating to everybody carte blanche in a blanket policy."" The Senate Business and Labor Committee voted 1-5 against moving the bill to the Senate floor.",0
Calvin R. Musselman,voting-rights,https://utahnewsdispatch.com/2025/03/06/utah-legislature-approves-bill-require-voter-id-phase-out-automatic-voting-by-mail-by-2029/,"The Utah House and Senate gave final approval to HB 300 on Thursday. The Senate voted 19-10 to approve HB 300, mostly along party lines — though some Republicans joined Democrats in opposing the bill. Beginning in 2026, Utah voters must write the last four digits of their ID on their ballot's return envelope. Starting in 2029, in order to vote by mail, Utahns will be required to obtain a valid state ID and opt in to have a ballot mailed to them. Voters who vote in person must present a valid ID.",0
Calvin R. Musselman,voting-rights,https://www.deseret.com/utah/2025/03/27/governor-inks-127m-income-tax-cut-bill-phasing-out-automatic-vote-by-mail/,"Governor Spencer Cox signed a bill phasing out automatic vote-by-mail and requiring voter ID. Utah Gov. Spencer Cox signed a bill Wednesday that will phase out the state's universal vote-by-mail system by 2029, requiring voters to opt in. The bill also requires the last four digits of a government-issued ID to verify mail ballots. The Senate, where Calvin Musselman serves as a Republican representing District 4, passed HB 300 along mostly party lines.",0
Calvin R. Musselman,school-vouchers,https://www.deseret.com/utah/2023/1/26/23572784/final-vote-on-hb215-voucher-teacher-raise-legislature/,"The Utah Legislature passes school choice scholarships and teacher raises. The bill, HB 215, passed by a two-thirds margin in each legislative house. The Senate passed it 20-8. The bill, carried by Rep. Candice B. Pierucci, creates the Utah Fits All Scholarship Program — a universal voucher program allowing education funds to follow students to public, private, or religious schools. Utah House Republicans, including members representing Weber County where Musselman serves, overwhelmingly supported the bill.",0
Calvin R. Musselman,school-vouchers,https://le.utah.gov/~2023/bills/static/HB0215.html,"H.B. 215 Funding for Teacher Salaries and Optional Education Opportunities. The House passed HB215 on third reading 54-20 on 1/20/2023. The Senate passed it 20-8-1 on 1/26/2023. Sponsors: Rep. Candice B. Pierucci (House); Sen. Kirk A. Cullimore (Floor Sponsor). The bill creates a scholarship program under Title 53F with funding following students to any qualifying school.",0
Calvin R. Musselman,homelessness,https://le.utah.gov/~2025/bills/static/HB0266.html,"H.B. 266 Veteran Housing Amendments, 2025 General Session. Senate Sponsor: Calvin R. Musselman. The bill passed the House 74-0-1 on 2/11/2025. The bill requires the Utah Homeless Services Board and the Department of Veterans and Military Affairs to work together to develop best practices for assisting veterans experiencing homelessness.",0
Calvin R. Musselman,homelessness,https://www.sltrib.com/news/2025/03/14/homelessness-how-new-utah-bills/,"Utah lawmakers passed a package of homelessness bills during the 2025 legislative session that included HB 465, requiring stepped-up enforcement of anti-camping ordinances in cities of the first class, and provisions requiring counties to maintain shelter capacity. Sen. Calvin Musselman served as Senate sponsor of HB 266 (Veteran Housing Amendments), pairing enforcement approaches with housing services for veterans experiencing homelessness.",0
Calvin R. Musselman,taxes,https://le.utah.gov/~2023/bills/hbillint/HB0054S04.htm,"H.B. 54 Tax Revisions, 2023 General Session. Chief Sponsor: Steve Eliason. Cosponsors include C.R. Musselman. The bill reduces individual income tax rates from 4.85% to 4.65%, lowers corporate franchise and income tax rates, expands the personal exemption tax credit for dependent births, increases income thresholds for social security benefits tax credits, and eliminates state sales and use tax on food and food ingredients. House vote: 65-7-3. Senate vote: 22-6-1.",0
Calvin R. Musselman,taxes,https://utahnewsdispatch.com/2025/03/06/utah-legislature-approves-another-tax-cut/,"The Utah Legislature approved another round of tax cuts totaling $1.4 billion over 5 years. The House and Senate gave final approval to HB 106, reducing the state income tax rate from 4.55% to 4.5%, with a price tag of $103 million. The Senate voted 23-6 to pass HB 106. Senate Democrats said the average Utah family will see just $45 in annual savings. Sen. Calvin Musselman, a Republican representing District 4, voted with the majority Republican caucus in support of the bill.",0
Calvin R. Musselman,immigration,https://www.ksl.com/article/51255914/senate-committee-oks-bill-aimed-at-immigrants-thought-to-be-involved-in-organized-crime,"Bill sponsor Sen. Calvin Musselman, R-West Haven, said the measure is meant to ""stop that revolving door"" of criminal actors who repeatedly return to the United States after deportation. ""What we're saying with this particular subset of individuals that are clearly connected to organized crime (is) that there's a mandatory jail sentence,"" said Musselman. He clarified: ""Those individuals are going to be treated the same as everybody else,"" referring to immigrants ""just seeking refuge"" without prior criminal convictions. The Senate Judiciary, Law Enforcement and Criminal Justice Committee voted 4-2 in favor of SB 90.",0
Calvin R. Musselman,immigration,https://www.yahoo.com/news/lawmakers-advance-bill-increasing-sentences-011602960.html,"Musselman stated the legislation was ""very targeted, very specific"" in its approach to addressing repeat offenders who had previously been deported. He explained: ""The idea is to try and stop that revolving door of individuals that are coming in and committing lower-level crimes, which they know they're not going to have any jail sentence or prison sentence, then they get deported again and go right back to the same thing."" Musselman's SB 90 passed the Senate on Monday with unanimous approval.",0
Calvin R. Musselman,deportation,https://www.ksl.com/article/51255914/senate-committee-oks-bill-aimed-at-immigrants-thought-to-be-involved-in-organized-crime,"Bill sponsor Sen. Calvin Musselman, R-West Haven, said the measure is meant to ""stop that revolving door"" of criminal actors who repeatedly return to the United States after deportation. ""What we're saying with this particular subset of individuals that are clearly connected to organized crime (is) that there's a mandatory jail sentence,"" said Musselman. He clarified: ""Those individuals are going to be treated the same as everybody else,"" referring to immigrants ""just seeking refuge"" without prior criminal convictions. The Senate Judiciary, Law Enforcement and Criminal Justice Committee voted 4-2 in favor of SB 90.",0
Calvin R. Musselman,deportation,https://www.kpcw.org/state-regional/2025-02-27/utah-senate-panel-rejects-immigration-bill-but-gop-leaders-insist-theyre-still-on-board-with-trumps-mass-deportations,"Republican Sens. Mike McKell of Spanish Fork and Calvin Musselman of West Haven joined with two Democrats to vote down the bill. Musselman pointed to a provision where immigrants with legal status — which includes people with green cards or other visas — could still be deported if they are convicted of a class A misdemeanor. Three days later, after Pierucci narrowed the scope of her bill, Musselman and McKell voted in favor of the revised HB 226.",0
Calvin R. Musselman,data-centers,https://www.latitudemedia.com/news/utah-is-taking-a-different-approach-to-new-data-center-load/,"Utah's Senate Bill 132, signed by the governor in late March 2025, creates three pathways for large data centers (100+ MW) to procure power. The law requires Rocky Mountain Power to evaluate large load requests within 90 days and determine if it can meet demand without significant infrastructure investments. Connected generation systems must pay for interconnection or transmission-related studies and any system upgrades, as well as paying the transmission service rate. The bill addresses how to handle the energy demands of artificial intelligence without harming existing consumers on the grid.",0
Calvin R. Musselman,data-centers,https://fastdemocracy.com/bill-search/ut/2025/bills/UTB00013328/,"Utah SB 132 Electric Utility Amendments, 2025 General Session. The Senate passed the bill on its second reading with YES: 22, NO: 1, OTHER: 6 on February 14, 2025. Senator Calvin Musselman voted in favor. The bill modifies Rocky Mountain Power's duty to serve large loads, requiring data centers using 100+ megawatts to either receive utility service or procure their own power supply while paying for infrastructure costs.",0
Calvin R. Musselman,healthcare,https://www.deseret.com/utah/2025/03/05/utah-lawmakers-approve-covering-ivf-treatment-for-state-employees-after-tearful-debate/,"The bill is sponsored by Sen. Calvin Musselman, R-West Haven. ""I'm maybe one of the hardcore guys up here when it comes to bills that affect insurance rates. Generally, I vote against quite a lot of them,"" said state Sen. Calvin Musselman. When Turner shared her predicament with him, Musselman reconsidered his position and decided to pitch his colleagues on expanding Utah's infertility treatment coverage pilot program to provide complete coverage of infertility treatments through SB 242. The House unanimously voted to pass the measure.",0
Calvin R. Musselman,healthcare,https://legiscan.com/UT/bill/SB0242/2025,"Utah SB0242 2025 General Session — Public Employees' Benefit and Insurance Program Modifications. Chief Sponsor: Calvin R. Musselman (Senate). The bill modifies PEHP coverage for infertility treatments, replacing a prior $4,000 benefit with comprehensive coverage for assisted reproductive technology cycles. Passed the Senate and House unanimously. Governor Cox signed the bill into law. This bill expands a government-administered health program for public employees.",0
