full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,3,"In his MTPR Q&A (May 2026), Bodnar criticized recent legislation that caused 30,000 Montanans to lose healthcare and warned of rural hospital closures, calling for addressing prescription drug prices and inefficiencies while working across partisan lines. He supports accessible and affordable healthcare but frames it as cost-control within the existing system rather than a public option or single-payer approach.",https://www.mtpr.org/montana-news/2026-05-01/seth-bodnar-interview,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,4,"In his MTPR Q&A (May 2026), Bodnar stated: 'we need strong borders in this country. You can't be a nation state without enforcing your immigration laws.' He supports enforcement but opposes inhumane treatment. He criticized allowing bipartisan reform proposals to stall for partisan advantage. This places him in a moderately restrictionist position — significantly tighter than Democrats but with humanitarian guardrails.",https://www.mtpr.org/montana-news/2026-05-01/seth-bodnar-interview,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,4,"Bodnar explicitly supports enforcing immigration laws and strong borders (MTPR, May 2026), but opposed enforcement methods that 'treat our fellow human beings like animals' or 'trample on the individual liberties of citizens.' This suggests support for active deportation of recent border crossers while seeking humane procedures — closer to the enforcement-first camp than the limit-deportations camp.",https://www.mtpr.org/montana-news/2026-05-01/seth-bodnar-interview,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,3,"Bodnar's campaign website lists 'energy security' as a priority under Safety and Security, and notes trade policies benefiting Montana farmers and businesses. As a centrist independent in a fossil-fuel-producing state, he has not called for banning or restricting drilling, but also has not explicitly called for maximizing extraction. His centrist framing and fundraising support from the League of Conservation Voters Action Fund (noted in campaign finance reporting) suggests a moderate balanced position.",https://sethformontana.com/values,https://montanafreepress.org/2026/04/17/republican-independent-candidates-outraise-democrats-in-federal-races/,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,3,"Bodnar has not made explicit climate policy statements. His campaign received funding from the League of Conservation Voters Action Fund (per Montana Free Press campaign finance reporting, April 2026), suggesting some alignment with environmental priorities. However, his emphasis on energy security and centrist framing places him in a market-driven transition camp rather than aggressive climate mandates.",https://montanafreepress.org/2026/04/17/republican-independent-candidates-outraise-democrats-in-federal-races/,https://sethformontana.com/values,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,tariffs,683c8084-2281-4920-a07c-18439b2dd413,3,"Bodnar's campaign notes support for 'trade policies benefiting Montana farmers and businesses.' He is a centrist independent who has not endorsed Trump's sweeping tariff agenda nor called for free trade elimination of all tariffs. His emphasis on Montana agricultural interests suggests selective tariff use to protect key industries rather than blanket protectionism or free trade absolutism.",https://sethformontana.com/values,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,3,"Bodnar has not taken explicit positions on federal tax rates. His campaign messaging emphasizes economic opportunity for working families and criticizes Washington's dysfunction, without committing to raising or cutting taxes. His independent centrist positioning and focus on fiscal responsibility over ideology suggests a maintain-current-rates-and-close-loopholes approach.",https://sethformontana.com/values,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,3,"Bodnar has not made any public statements on abortion. His campaign explicitly opposes 'government intrusion' in 'personal decisions' including 'medical care,' which could suggest opposition to abortion bans. However, he also emphasizes 'individual liberty and collective responsibility,' and has not staked out a specific trimester or access position. Insufficient evidence to place him away from center; his opposition to government intrusion in medical decisions is the best available signal.",https://sethformontana.com/values,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,3,"Bodnar's campaign themes of 'individual liberty and collective responsibility' suggest a balancing approach: protecting personal religious practice while not allowing it to override others' civil rights. No specific statements on religious exemptions or faith-based hiring are on record. His independent, bipartisan positioning is consistent with a moderate balance standard.",https://sethformontana.com/values,,
Seth Bodnar,b6c3620e-1ac1-460c-acb4-74854d59b334,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,2,"Bodnar's campaign states opposition to 'government intrusion' in personal decisions 'including the bedroom,' which is a direct signal supporting same-sex marriage rights. He has not called for any restriction or rollback, and his centrist-independent positioning with Democratic donor support further suggests he supports nationwide same-sex marriage with some organizational exemption space.",https://sethformontana.com/values,,
