full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,5,"Hern stated 'All life is sacred and begins at conception' (Oct 2018) and sponsored legislation protecting infants who survive abortion (Feb 2019). He opposes abortion in virtually all circumstances and supports only exceptions for maternal life at most, consistent with a near-total ban position.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,5,"Hern stated 'Replace ObamaCare with free-market driven healthcare' (Oct 2018), opposes extending ACA tax credits, and supports Health Savings Accounts and self-insurance as the primary alternatives to government-managed coverage. His position favors leaving healthcare to private markets.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,5,"Hern stated 'Repeal 16th Amendment; strategically move to Flat Tax' (Sep 2018), consistently signed anti-tax pledges, and as Republican Study Committee Chair pushed for deep spending cuts. He opposes all tax increases and advocates a flat tax rate for all Americans regardless of income.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,social-security,87d20824-a6e9-407b-983c-65440084a0ab,5,"Hern stated 'Look at ways to privatize' Social Security (Sep 2018) and as RSC Chair promoted the annual RSC Budget which consistently includes transitioning Social Security to private investment accounts. He favors shifting away from the current system toward individual-controlled accounts.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,medicare/aid,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,4,"Hern opposes the ACA and supports market-based healthcare alternatives. His RSC Budget chairmanship included proposals to partially privatize Medicare through premium support and reduce Medicaid by block-granting it to states. He favors reducing federal involvement while maintaining limited coverage for those who cannot afford private care.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,5,"Hern stated 'Marriage is a sacrament between a man and a woman' (Oct 2018) and voted against the Respect for Marriage Act codifying federal same-sex marriage rights. He advocates for defining marriage exclusively as between one man and one woman.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,5,"Hern stated 'Enforce existing immigration laws & secure borders' and 'Build the border wall, not sanctuary cities' (Sep 2018). He requires undocumented immigrants to 'return to their country of origin before they are eligible for citizenship,' opposing any in-country pathway. He has voted against all refugee and border leniency measures.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,4,"Hern supports enforcing immigration laws against all undocumented immigrants but emphasizes exit-and-reenter legalization pathway rather than immediate mass deportation without any process. He opposes sanctuary cities and favors deportation prioritized by criminal history.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,5,"Hern stated 'Regulating climate change is not a government responsibility' (Sep 2018) and voted against rural renewable energy assistance. He opposes government climate regulation and his record reflects rejecting climate change policy in favor of economic growth and energy development.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
Kevin Hern,b1114b75-8ca1-494e-9251-e8faa84ff408,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,5,"Hern opposes all government climate regulation and voted against assisting rural electric renewable energy (Sep 2020). He supports removing environmental restrictions on energy production. His stated position that climate regulation is not a government responsibility implies maximizing fossil fuel extraction.",https://www.ontheissues.org/Senate/Kevin_Hern.htm,https://en.wikipedia.org/wiki/Kevin_Hern,
