full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,4.5,"Fleming has called abortion "a pernicious evil" and "a national sin," co-sponsored the Life at Conception Act (2015) and the Sanctity of Human Life Act to recognize personhood from fertilization, and has sought to ban all federal funding for abortion including defunding Planned Parenthood. He does allow narrow exceptions for rape, incest, and life of the mother, which places him at 4.5 rather than a full 5.",https://www.ontheissues.org/House/John_Fleming.htm,https://www.ontheissues.org/House/John_Fleming_Abortion.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,5,"Fleming explicitly opposes "universal, single-payer, government-run socialized medicine" and supports full repeal of the ACA, calling it a "federal health care takeover." He favors purely market-driven health insurance through competition and health savings accounts, with no government coverage mandate. He voted NO on the Children's Health Insurance Program expansion and YES on the Ryan Budget's Medicare privatization approach.",https://www.ontheissues.org/House/John_Fleming_Health_Care.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,medicare/aid,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,4.5,"Fleming voted YES on the Paul Ryan Budget, which proposed converting Medicare to a premium-support (partial privatization) model. He received a 3% rating from the Alliance for Retired Americans, indicating a strongly pro-privatization stance on Social Security and Medicare. He has not supported Medicaid expansion.",https://www.ontheissues.org/House/John_Fleming.htm,https://www.ontheissues.org/House/John_Fleming_Social_Security.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,5,"Fleming signed the Americans for Tax Reform Taxpayer Protection Pledge against any net tax increases, co-sponsored the Fair Tax Act (H.R.25) to abolish the IRS and replace income/estate taxes with a 23% national sales tax, and supports permanent repeal of the estate tax. He stated: "My position is clear: Abolish the Income Tax."",https://www.ontheissues.org/House/John_Fleming_Tax_Reform.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,5,"Fleming voted YES on opening the Outer Continental Shelf to expanded oil and gas drilling (2011), signed the No Climate Tax Pledge, voted YES to bar the EPA from regulating greenhouse gases, and co-sponsored H.R.391 to exclude CO2 from the Clean Air Act. He has consistently opposed any restrictions on fossil fuel development and argued against renewable energy subsidies.",https://www.ontheissues.org/House/John_Fleming_Energy_+_Oil.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,5,"Fleming signed the No Climate Tax Pledge opposing any climate legislation, voted to bar the EPA from regulating greenhouse gases (2011), co-sponsored legislation to remove CO2 from Clean Air Act coverage, and opposed renewable energy subsidies. He has consistently rejected climate regulation, arguing for new energy technologies over restrictions on carbon emissions.",https://www.ontheissues.org/House/John_Fleming_Energy_+_Oil.htm,https://www.ontheissues.org/House/John_Fleming_Environment.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,5,"Fleming received an "A" rating from ALIPAC (Americans for Legal Immigration) for his anti-amnesty stance, co-sponsored the Birthright Citizenship Act multiple times (2009-2013) to eliminate birthright citizenship for children of undocumented immigrants, and supports mandatory deportation of those in the country illegally, removal of all welfare and benefits for undocumented immigrants, and making English the official U.S. language.",https://www.ontheissues.org/House/John_Fleming_Immigration.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,4.5,"Fleming calls unauthorized immigration an "invasion by illegal aliens," supports securing the border "by all means necessary," and requires all undocumented immigrants to return home and re-enter through legal channels. He supports deporting those convicted of crimes as a priority and removing all public benefits as an enforcement mechanism, though has not explicitly called for mass immediate deportation of all long-term residents.",https://www.ontheissues.org/House/John_Fleming_Immigration.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,5,"Fleming co-sponsored the State Marriage Defense Act to prevent federal recognition of same-sex marriages in states that prohibit them, co-sponsored the Marriage and Religious Freedom Act to protect those with religious objections to same-sex marriage, and voted NO on anti-gay hate crime enforcement. His position is that marriage is exclusively between one man and one woman.",https://www.ontheissues.org/House/John_Fleming_Civil_Rights.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,5,"Fleming considers religious freedom "a Government interest of the highest order" and co-sponsored the Marriage and Religious Freedom Act to protect faith-based objections from any federal adverse action. He supports Ten Commandments displays in government buildings and courts, school prayer, and Christian principles in public life, and advocates complete autonomy for religious organizations in how they operate.",https://www.ontheissues.org/House/John_Fleming_Principles_+_Values.htm,https://www.ontheissues.org/House/John_Fleming_Civil_Rights.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,social-security,87d20824-a6e9-407b-983c-65440084a0ab,5,"Fleming received a 3% rating from the Alliance for Retired Americans, indicating a strong pro-privatization stance, consistent with his support for the Ryan Budget and market-based reforms across government programs. He has not supported Social Security benefit expansions or payroll tax increases to fund the program.",https://www.ontheissues.org/House/John_Fleming_Social_Security.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,tariffs,683c8084-2281-4920-a07c-18439b2dd413,3,"Fleming voted against Trade Promotion Authority (fast-track) and the Trade Adjustment Assistance program, and opposed reauthorization of the Export-Import Bank, receiving a 50% rating from USA*Engage for a mixed trade record. His record reflects skepticism of both free-trade deals (opposing TPA) and protectionist spending programs (opposing TAA), placing him at a genuinely centrist position on this axis.",https://www.ontheissues.org/House/John_Fleming_Free_Trade.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,civil-rights,0bc588c6-39e1-4084-b5de-cac909b8b762,5,"Fleming voted NO on reauthorizing the Violence Against Women Act (opposing expanded protections for LGBTQ individuals, immigrants, and Native Americans), voted NO on anti-gay hate crime legislation, opposes affirmative action and expansive federal civil rights enforcement, and received a 0% rating from the UFCW for pro-labor civil rights positions. He supports state-level control over civil rights determinations rather than federal mandates.",https://www.ontheissues.org/House/John_Fleming_Civil_Rights.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,school-vouchers,00b95a6a-75db-4521-b523-3326bba938de,5,"Fleming voted YES to reauthorize the DC Opportunity Scholarship program (school vouchers for low-income students), introduced a Constitutional amendment establishing parents' fundamental right to direct children's education, and opposes Common Core and federal involvement in curriculum decisions. His record and philosophy strongly favor education funding following the student to any school of parental choice.",https://www.ontheissues.org/House/John_Fleming_Education.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,campaign-finance,92730f69-ae57-401c-8ad1-2d07834a895d,4,"Fleming voted against shareholder rights to non-binding votes on executive pay, received a 100% rating from the Competitive Enterprise Institute for opposing economic regulation, and consistently supports reduced restrictions on business and political spending. While no explicit campaign finance position was documented, his broader record of opposing regulatory oversight of corporations and political speech is strongly conservative.",https://www.ontheissues.org/House/John_Fleming_Corporations.htm,https://www.ontheissues.org/House/John_Fleming.htm,
John Fleming,8be7e981-77a6-4ef7-b8d7-891fd9cc26d8,misinformation,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,5,"Fleming co-sponsored the Internet Freedom Act to prohibit FCC regulation of the Internet and signed the Broadcaster Freedom Act preventing reinstatement of the Fairness Doctrine, reflecting a strong anti-government-censorship position. He voted to terminate NPR funding and opposed net neutrality regulations. His record strongly reflects the stance of banning government involvement in content moderation decisions.",https://www.ontheissues.org/House/John_Fleming_Technology.htm,https://www.ontheissues.org/House/John_Fleming.htm,
