full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,5,"White praised the overturning of Roe v. Wade and strongly opposes abortion rights. OnTheIssues records his position as 'Strongly Opposes abortion rights' based on his public statements.",https://www.ontheissues.org/Senate/Royce_White.htm,https://en.wikipedia.org/wiki/Royce_White,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,5,"White explicitly stated 'Open borders in conflict with the value of my citizenship' (Jul 2024) and is strongly anti-globalist, opposing any pathways to citizenship for undocumented immigrants.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,5,"White's strong opposition to open borders and insistence that undocumented immigration conflicts with the value of citizenship indicates support for broad deportation. His anti-immigration populism aligns with an aggressive enforcement posture.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,5,"White prioritizes energy independence over green energy initiatives and has stated 'We pay a price for not being energy independent' (Jul 2025). He frames energy policy in terms of national security and economic strength, rejecting climate-driven policy constraints.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,5,"White strongly advocates for American energy independence, stating 'We control prices by being energy independent' (Oct 2024) and 'Energy security helps our nation function more reliably' (Apr 2025). His platform explicitly prioritizes fossil fuel expansion over green energy.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,4.5,"White has stated 'I want to cut taxes for as many Americans as possible' (Oct 2024). He broadly opposes government spending, calling the government's model 'death and debt,' indicating strong support for across-the-board tax cuts.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,voting-rights,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,5,"White explicitly calls for 'a single-day, paper ballot, personal ID requirement' (Apr 2025) and supports strict voter ID and the elimination of early/mail voting. This is a maximally restrictive stance on voting access.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,civil-rights,0bc588c6-39e1-4084-b5de-cac909b8b762,5,"White opposes mandatory hiring requirements for women and minorities and has characterized the LGBTQ movement as 'the brainchild of radical feminists' (May 2024). He also opposes race-based government programs, aligning with the most conservative position on eliminating affirmative action.",https://www.ontheissues.org/Senate/Royce_White.htm,https://en.wikipedia.org/wiki/Royce_White,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,5,"White's strongly conservative religious worldview ('God, Family, and Country'), explicit criticism of LGBTQ rights, and characterization of the LGBTQ movement as stemming from 'radical feminists' indicate opposition to same-sex marriage.",https://www.ontheissues.org/Senate/Royce_White.htm,https://en.wikipedia.org/wiki/Royce_White,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,trans-athletes,d1618b9c-0b9e-45af-b986-bb33d270b8e4,5,"White strongly opposes LGBTQ rights broadly and has criticized the 'pervasive effect' of the LGBTQ community on society. His conservative populist platform is firmly opposed to any transgender inclusion in women's sports.",https://www.ontheissues.org/Senate/Royce_White.htm,https://en.wikipedia.org/wiki/Royce_White,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,5,"White stated 'COVID vaccine mandates violate religious freedom' (Jul 2024) and consistently invokes 'God, Family, and Country' as his core governing framework. He strongly supports religious exemptions and faith-based autonomy.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,tariffs,683c8084-2281-4920-a07c-18439b2dd413,4,"White strongly opposes globalism and free trade, stating 'Globalism enslaves free people & destroys businesses' (Jul 2024). While he frames this as anti-globalism rather than explicitly endorsing tariffs, his economic nationalism aligns with high tariffs on unfair trading partners.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,5,"White has shown no support for government healthcare programs and opposed COVID vaccine mandates on religious and liberty grounds. His 'America First' populism and opposition to government expansion point to a private-market-only approach to healthcare.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,ukraine-support,24e9212c-b011-422a-865c-093e35050901,5,"White's 'America First' nationalism, anti-globalist worldview, and criticism of the military-industrial complex strongly suggest opposition to continued Ukraine aid. He stated that 'ex-military politicians are only interested in the military itself' (Jun 2024), signaling skepticism of foreign military entanglements.",https://www.ontheissues.org/Senate/Royce_White.htm,https://en.wikipedia.org/wiki/Royce_White,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,misinformation,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,5,"White supports using antitrust law to break up big tech and social media companies, framing this as opposition to corporate censorship. He stated 'Use anti-trust to break up big tech, social media companies' (Jul 2024) and his populist platform opposes any government role in content moderation.",https://www.ontheissues.org/Senate/Royce_White.htm,,
Royce White,b4b13cd9-ba8a-439b-9a4d-2d46bf7d6c23,school-vouchers,00b95a6a-75db-4521-b523-3326bba938de,5,"White favors school vouchers and school choice, connecting it to his belief that 'Globalists intentionally control our education system' (Jul 2024). His platform calls for curriculum emphasizing American exceptionalism and supports redirecting public funds to private school options.",https://www.ontheissues.org/Senate/Royce_White.htm,,
