external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-15001,Ed Case,abortion,2,"Case voted for the Women's Health Protection Act (2021, 2022), which protects federal abortion access and blocks state bans, and voted against the Born-Alive Abortion Survivors Protection Act and abortion coverage ban in 2025. He earned a 100% score from Reproductive Freedom for All in 2025. His support for broad federal abortion protection without documented support for public funding places him at value 2.",https://reproductivefreedomforall.org/politician/ed-case/,https://en.wikipedia.org/wiki/Ed_Case,,,
-15001,Ed Case,climate-change,3,"Case has a 97% lifetime LCV score and voted for the Inflation Reduction Act (2022) and the Transformative Climate, Jobs, and Justice Investments legislation (2021), reflecting sustained support for clean energy investment. His record shows investment in clean energy and opposition to fossil fuel expansion, but he has not called for a climate emergency declaration or an immediate ban on carbon activities.",https://www.lcv.org/congressional-scorecard/moc/ed-case,https://en.wikipedia.org/wiki/Ed_Case,,,
-15001,Ed Case,fossil-fuels,2,"Case voted to halt oil drilling in the Arctic Refuge (2019), against reversing land management planning to reopen the Arctic Refuge (2025), and to protect the Delaware River Basin fracking ban (2024-2025). His near-perfect LCV record reflects consistent opposition to new fossil fuel extraction permits and drilling expansion.",https://www.lcv.org/congressional-scorecard/moc/ed-case,https://en.wikipedia.org/wiki/Ed_Case,,,
-15001,Ed Case,same-sex-marriage,1,"Case was the sole Hawaii House Judiciary Committee member to vote against HB117 in 1997 (which would have enabled a constitutional gay marriage ban), stating that 'changing the Constitution would go against its intended purpose — protecting the rights of the minority against the will of the majority.' He co-sponsored civil unions legislation in 2001 and is a current member of the Congressional Equality Caucus.",https://en.wikipedia.org/wiki/Ed_Case,,,changing the Constitution would go against its intended purpose—protecting the rights of the minority against the will of the majority,Changing the Constitution would go against its intended purpose — protecting the rights of the minority against the will of the majority.
-15001,Ed Case,taxes,3,"Case has historically sided with Republicans on tax policy, voting to reduce estate taxes (one of only 34 Democrats) and to lower investment income taxes (one of only 15 Democrats) during 2003-2007, and he joined the 'Unbreakable Nine' opposing the $3.5 trillion budget reconciliation package in 2021. His pattern reflects a preference for maintaining current tax rates rather than either dramatically raising or cutting taxes.",https://en.wikipedia.org/wiki/Ed_Case,,,,
-15001,Ed Case,healthcare,2,"As a Blue Dog Democrat and member of the New Democrat Coalition, Case has not co-sponsored Medicare for All or single-payer legislation but has consistently supported ACA and related coverage expansions, voting with President Biden's positions 100% of the time in 2022 on healthcare-related bills. His moderate fiscal stance and support for a mix of public programs and regulated private insurance aligns with value 2.",https://en.wikipedia.org/wiki/Ed_Case,,,,
-15001,Ed Case,voting-rights,4,"Case voted for the SAVE Act in April 2025, joining only three other Democrats and all Republicans, which would require proof of citizenship for federal voter registration — a significantly more restrictive voter eligibility standard. Wikipedia confirms this vote, which was widely criticized by progressive Democrats.",https://en.wikipedia.org/wiki/Ed_Case,https://en.wikipedia.org/wiki/Safeguard_American_Voter_Eligibility_Act,,,
-15001,Ed Case,medicare/aid,3,"Case is a Blue Dog fiscal moderate who was part of the 'Unbreakable Nine' that blocked the $3.5 trillion reconciliation bill in 2021 — which would have significantly expanded Medicare. He has not sponsored Medicare expansion or Medicare for All legislation, reflecting a position of improving current programs while controlling costs rather than dramatic expansion or privatization.",https://en.wikipedia.org/wiki/Ed_Case,,,,
-30002,Troy Downing,climate-change,5,"Downing earned a 0% LCV score in 2025 with 33 anti-environment votes and zero pro-environment votes. He voted against protecting the methane polluter fee, blocking state clean truck standards, and undermining endangered species protections. His record reflects rejection of climate regulation in favor of economic growth.",https://www.lcv.org/congressional-scorecard/moc/troy-downing,,,,
-30002,Troy Downing,fossil-fuels,4,"Downing's LCV 0% (2025) included votes to open public lands to polluting mining companies and to block state-level clean truck standards. He is a member of the Congressional Western Caucus, which advocates expanded energy production, and consistently voted to remove environmental restrictions on extraction. Expanding drilling permits aligns with his documented voting record.",https://www.lcv.org/congressional-scorecard/moc/troy-downing,https://en.wikipedia.org/wiki/Troy_Downing,,,
