full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,5,"Alme received an endorsement from a leading national pro-life organization (noted in his campaign news section, May 2026), indicating strong anti-abortion positioning consistent with a full ban or near-ban approach. He ran with explicit pro-life branding and no public statements supporting abortion access.",https://almeforsenate.com/,,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,4,"Alme signed the Taxpayer Protection Pledge (noted in campaign news), committing to oppose all income tax increases. As Montana Budget Director under Gov. Gianforte (2021), he championed a $60 million tax cut package and advocated reducing Montana's top income tax rate to 5% to compete with neighboring states. These actions place him as a consistent tax-cutter favoring broad rate reductions.",https://almeforsenate.com/,https://montanafreepress.org/2021/02/11/gianforte-administration-calls-for-tax-cuts-to-lure-out-of-state-entrepreneurs/,https://montanafreepress.org/2021/09/07/montana-budget-director-kurt-alme-resigns/
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,5,"Alme was twice nominated by President Trump as U.S. Attorney for Montana (2017-2021 and 2025-present) and received Trump's 2026 Senate endorsement, indicating alignment with the administration's immigration enforcement agenda. He has not publicly broken with Trump's restrictionist immigration stance and his campaign frames him as a MAGA-aligned conservative.",https://almeforsenate.com/,https://montanafreepress.org/2026/05/19/montana-us-senate-candidates-largely-unknown-to-voters/,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,5,"As a two-time Trump-appointed U.S. Attorney and Trump-endorsed Senate candidate, Alme is aligned with the administration's aggressive deportation posture. No public statements distinguish him from the administration's enforcement-first approach, and his endorsement by Trump and Sen. Daines (described as MAGA-backed by Montana Democrats) reinforces this alignment.",https://almeforsenate.com/,https://montanafreepress.org/2026/05/19/montana-us-senate-candidates-largely-unknown-to-voters/,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,5,"Alme received endorsement from the Montana Stockgrowers Association PAC and ran as a Trump-endorsed conservative in an energy-producing state. His campaign shows no support for limiting fossil fuel extraction; Montana's conservative political environment and his alignment with the Gianforte-Trump axis strongly indicates support for maximizing fossil fuel production and removing regulatory barriers.",https://almeforsenate.com/,,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,5,"No public statements from Alme support climate action. His alignment with Trump (who withdrew from the Paris Agreement and rolled back EPA regulations) and his endorsement record from energy and agricultural interests are consistent with rejecting climate change policy and prioritizing economic growth over emissions reduction.",https://almeforsenate.com/,https://montanafreepress.org/2026/04/17/republican-independent-candidates-outraise-democrats-in-federal-races/,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,5,"Alme's campaign materials emphasize his deep Christian faith through his leadership roles at National Christian Foundation, St. John's Lutheran Ministries, and Yellowstone Boys and Girls Ranch Foundation. His pro-life endorsement and NRA alignment are consistent with the social conservative bloc that strongly favors broad religious freedom protections and faith-based exemptions from civil rights laws.",https://almeforsenate.com/,,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,5,"Alme has no public statements supporting same-sex marriage. His deep alignment with Trump's social conservative platform, his pro-life organizational endorsements, and his prominent Christian faith community involvement (National Christian Foundation, church boards) are all consistent with opposition to same-sex marriage and a traditional definition of marriage.",https://almeforsenate.com/,,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,5,"As Trump's endorsed Senate candidate and a former Gianforte administration official, Alme is aligned with Republican efforts to repeal or replace the ACA. His Taxpayer Protection Pledge and tax-cutting record suggest strong opposition to government-administered healthcare. He has made no public statements supporting public healthcare options or expanded government coverage.",https://almeforsenate.com/,https://montanafreepress.org/2021/02/11/gianforte-administration-calls-for-tax-cuts-to-lure-out-of-state-entrepreneurs/,
Kurt Alme,0f8bb5ea-8d89-4cfb-9291-04b54c128b82,trans-athletes,d1618b9c-0b9e-45af-b986-bb33d270b8e4,4,"Alme has made no specific public statements on transgender athletes. As a socially conservative, Trump-endorsed Republican candidate, he is positioned to support restrictions on transgender participation in sports consistent with Republican platform positions, though no direct quote or bill sponsorship is on record.",https://almeforsenate.com/,,
