full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,1,"Flanagan explicitly supports the Women's Health Protection Act to restore Roe v. Wade federal protections, supports repealing the Hyde Amendment, and supports publicly funded abortion access through Medicaid and ACA coverage. Her campaign priorities page states she is committed to ensuring nationwide reproductive healthcare access including abortion.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,1,"Flanagan's campaign priorities explicitly list Medicare for All as her healthcare goal, with transition support for workers. She also supports banning insurance company prior authorization, expanding Medicare/Medicaid for vision/dental/hearing, and allowing Medicare to negotiate all drug prices. Her campaign states: healthcare is a human right.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,campaign-finance,d2cedc52-f7b0-4e1a-bedb-f9e8dfcb8b29,1,"Flanagan is not accepting corporate PAC money, explicitly states that greedy corporations and special interests have too much influence in Washington, supports banning corporate money in elections, reversing Citizens United, and banning elected officials from lobbying and stock trading.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,childcare,86e13826-e72a-4a7c-8b76-00ef5d3ffa02,1,"Flanagan authored several childcare bills as a Minnesota House member and her campaign supports universal childcare. Her priorities page lists universal childcare and expanded Child Tax Credit as core affordability goals, and she championed paid family and medical leave legislation as Lt. Governor.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,civil-rights,0bc588c6-39e1-4084-b5de-cac909b8b762,1,"Flanagan's campaign supports passing the Equality Act to protect LGBTQ2S+ rights and the John Lewis Voting Rights Act to prevent voter suppression. She has a strong record supporting civil rights and anti-discrimination protections, including LGBTQ rights, as both an MN House member and Lt. Governor.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,2,"Flanagan's campaign priorities support fighting climate change and climate adaptation investments, investing in wind and solar energy creating union jobs, supporting green hydrogen, and opposing Trump's clean energy rollbacks. She supports a rapid transition to renewables but her platform emphasizes worker transition and union jobs rather than an immediate fossil fuel ban, aligning with stance 2.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,2,"Flanagan opposes mass deportation policies and supports a pathway to legal status for long-term undocumented workers. Wikipedia notes she called for a complete overhaul of ICE — not mass deportation — and she has criticized the Laken Riley Act as politically expedient. She supports fair asylum and refugee processes and accountability for Operation Metro Surge.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,2,"Flanagan's campaign opposes Trump's clean energy rollbacks and supports wind, solar, and green hydrogen investment as replacements for fossil fuels. Her platform supports sustainable agriculture practices and environmental accountability. While she calls for eliminating tariffs that harm farmers while protecting iron mining — not explicitly ending all new fossil fuel permits — her posture strongly favors renewables over new drilling.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,housing,4e83c81b-e8dc-4bc0-883e-58d9defd1f52,2,"Flanagan's campaign supports The Homes Act to build more affordable housing, banning large corporate landlords and hedge funds from purchasing single-family homes, federal funding to remove lead from pipes and homes, and addressing homelessness through permanent supportive housing.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,2,"Flanagan supports significantly expanding legal immigration — including pathways to legal status for long-term undocumented residents, fair asylum and refugee processes, and modernizing the immigration system. While she supports accountability at the border through modernized technology, she opposes mass deportation and the current ICE structure.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,medicare/aid,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,1,"Flanagan supports expanding Medicare to cover more people (consistent with her Medicare for All position), expanding Medicaid coverage for vision/dental/hearing, and allowing Medicare to negotiate all prescription drug prices. She explicitly opposes Medicaid cuts and supports lowering the age of Medicare eligibility as part of her healthcare platform.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,social-security,87d20824-a6e9-407b-983c-65440084a0ab,1,"Flanagan's campaign supports expanding Social Security by removing the income cap on payroll taxes (expanding Social Security income caps to ensure wealthy pay their fair share) and supports eliminating taxation of Social Security benefits. She explicitly opposes any cuts to Social Security.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,1,"Flanagan's campaign supports significantly raising taxes on wealthy individuals and corporations, including expanding Social Security income caps, supporting an expanded Child Tax Credit for working/middle-class families, and opposing Trump's tax cuts that benefit the wealthy. She supports a $17 minimum wage tied to inflation and opposes policies that shift burdens to working families.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,tariffs,683c8084-2281-4920-a07c-18439b2dd413,3,"Flanagan's platform calls for eliminating tariffs that harm Minnesota farmers while protecting Minnesota iron mining — a selective, mixed approach. She supports biofuels investment and a strong Farm Bill but opposes blanket tariffs that hurt agricultural exports. This aligns with a targeted use of tariffs rather than either full free trade or protectionist maximalism.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,1,"Flanagan is a strong advocate for full LGBTQ equality, supports passing the Equality Act, and backed Gov. Walz's executive order protecting gender-affirming care. Her campaign supports nationwide reproductive healthcare and LGBTQ2S+ protections. As an MN House member she consistently supported LGBTQ rights legislation.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,trans-athletes,d1618b9c-0b9e-45af-b986-bb33d270b8e4,1,"Flanagan is described as a strong advocate for transgender rights and gender-affirming care for youth and adults, and supported Gov. Walz's executive order protecting access to gender-affirming care. Her campaign supports the Equality Act which would protect transgender individuals in all areas of public life including sports, with no restrictions or requirements mentioned.",https://en.wikipedia.org/wiki/Peggy_Flanagan,https://www.peggyflanagan.com/priorities,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,school-vouchers,00b95a6a-75db-4521-b523-3326bba938de,1,"Flanagan's education platform states the federal government should increase K-12 funding without vouchers, supports reversing Head Start cuts, expanding universal Pre-K, fully funding IDEA, and Full-Service Community Schools. She explicitly rejects voucher programs that divert taxpayer money from public institutions.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,voting-rights,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,2,"Flanagan's campaign supports the John Lewis Voting Rights Act to prevent voter suppression and broadly supports expanding voting access. Her freedom and civil rights platform opposes voter suppression and she has consistently supported voting access measures as both a state legislator and Lt. Governor.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,ukraine-support,24e9212c-b011-422a-865c-093e35050901,2,"Flanagan's campaign supports rebuilding NATO alliances and supporting Ukraine, and opposes Trump's approach to Russia, calling for a consistent Russia policy. She states she would have supported policies differing from Trump's handling of the conflict, aligning with continuing current levels of military and economic aid to Ukraine.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,homelessness,5f6fce56-ee3f-4c6e-88f5-f5bb03b4dac9,2,"Flanagan's campaign supports addressing homelessness through permanent supportive housing, and her campaign cites the Minnesota veteran homelessness model as a success to replicate nationally. She supports federal funding for homelessness prevention rather than criminalization, and her housing platform emphasizes building more affordable units.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,homelessness-response,39eebceb-c382-4a11-a1f6-1fd0d28e5ebe,1,"Flanagan's platform supports permanent supportive housing as the primary strategy for addressing homelessness, citing Minnesota's veteran homelessness model and calling for housing-first approaches. Her campaign supports investing in housing, outreach, and services rather than enforcement-first approaches.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,public-safety-approach,47bde7e0-d4d1-4e8f-ab25-a4a74c1c06fd,3,"Flanagan's platform supports well-resourced and accountable law enforcement alongside rehabilitation and re-entry programs, banning private prisons, and funding domestic violence survivors. She supports banning assault weapons and high-capacity magazines. This is a mixed approach that supports both law enforcement funding and significant criminal justice reform, consistent with stance 3.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,jail-capacity,8e0c9ca1-bfdf-44be-a04e-67ae0c7c6b4f,2,"Flanagan's campaign supports rehabilitation and re-entry programs, banning private prisons at the federal level, and investing in mental healthcare. Her platform explicitly emphasizes reducing incarceration through alternatives rather than expanding jail capacity — consistent with reducing the incarcerated population through pretrial diversion and treatment alternatives.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,redistricting,78e07898-7e09-4bef-9aca-15c5bdc68a01,2,"Flanagan supports the John Lewis Voting Rights Act and broader voting rights protections that address gerrymandering and voter suppression. Her civil rights platform emphasizes preventing partisan manipulation of elections and ensuring fair representation, consistent with support for independent or bipartisan redistricting commissions.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,2,"Flanagan's support for the Equality Act and LGBTQ2S+ protections indicates she opposes religious exemptions from anti-discrimination law in employment and housing. Her campaign does not emphasize restricting religious expression in public institutions but her LGBTQ and civil rights stances align with ensuring religious freedom does not override anti-discrimination protections.",https://www.peggyflanagan.com/priorities,https://en.wikipedia.org/wiki/Peggy_Flanagan,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,misinformation,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,3,"No direct stance found on misinformation regulation or platform content moderation. Flanagan's campaign priorities page addresses free speech and freedom of assembly but does not take a specific position on mandating fact-checking or regulating algorithms, suggesting at most voluntary or moderate standards.",https://www.peggyflanagan.com/priorities,,
Peggy Flanagan,15bd3382-0d8a-4c3e-8ab9-ab324517882d,economic-development,99d3e3c4-9292-4ab7-8e29-39a94aeb1ee5,3,"Flanagan's platform emphasizes clean energy creating union jobs, supporting small businesses and family farms, and opposing politicization of infrastructure spending. She does not take explicit positions on corporate tax incentives or subsidy levels for economic development. Her labor and jobs platform focuses on PRO Act, minimum wage, and apprenticeships — a mixed approach.",https://www.peggyflanagan.com/priorities,,
