external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-45003,Sheri Biggs,abortion,4,"Biggs ran on a pro-life platform rooted in her Christian faith and personal experience with miscarriages, pledging to protect life and advance a ""culture of life."" Her campaign platform states she is committed to ""protecting unborn life"" from conception. Without a documented floor vote or statement explicitly ruling out all exceptions, her record aligns with restricting abortion to only serious threats rather than a complete ban.",https://www.sheribiggs.com/issues,https://en.wikipedia.org/wiki/Sheri_Biggs,,"""Defend the Sanctity of Life. Drawing from her Christian faith and personal experiences with miscarriages, Biggs emphasizes her commitment to protecting life from conception.""","Defend the Sanctity of Life. Drawing from personal faith and personal experiences with miscarriages, a commitment to protecting life from conception is emphasized."
-45003,Sheri Biggs,climate-change,5,"Biggs received a 0% score from the League of Conservation Voters in 2025, voting anti-environment on all 32 tracked votes. She voted to rescind International Climate and Emergency Alert System funding (RC 203), defund key DOE clean energy programs (RC 239), block states' clean car and truck standards (RC 111, 112, 114), and roll back the Clean Air Act (RC 143), reflecting a consistent rejection of climate policy in favor of economic priorities.",https://www.lcv.org/congressional-scorecard/moc/sheri-biggs,https://en.wikipedia.org/wiki/Sheri_Biggs,,,
-45003,Sheri Biggs,deportation,5,"Biggs's campaign platform explicitly calls to ""replace catch-and-release with stop-and-deport"" and pledges to halt the flow of ""illegal aliens."" Her stated policy treats undocumented immigrants as a security threat requiring immediate removal regardless of circumstance, matching the most aggressive deportation stance.",https://www.sheribiggs.com/issues,https://en.wikipedia.org/wiki/Sheri_Biggs,,"""Build the wall, stop the flow of illegal aliens and drugs into our country, and replace 'catch-and-release' with 'stop-and-deport.'""","Build the wall, stop the flow of illegal aliens and drugs into our country, and replace 'catch-and-release' with 'stop-and-deport.'"
-45003,Sheri Biggs,fossil-fuels,5,"Biggs voted anti-environment on all 32 LCV-tracked votes in 2025 (0% score), including votes to open the Arctic National Wildlife Refuge to oil and gas drilling (RC 295), fast-track fossil fuel power over clean energy onto the grid (RC 279), block the Delaware River Basin fracking ban (RC 227), roll back the methane polluter fee (RC 52), and rush pipeline review while undermining safeguards (RC 334).",https://www.lcv.org/congressional-scorecard/moc/sheri-biggs,https://en.wikipedia.org/wiki/Sheri_Biggs,,,
-45003,Sheri Biggs,immigration,5,"Biggs's campaign platform calls to ""build the wall, stop the flow of illegal aliens and drugs,"" replace catch-and-release with immediate deportation, and frames unauthorized immigration as a ""fundamental national security threat."" Her committee assignment on the Homeland Security Border Security subcommittee reinforces her restrictionist approach to both enforcement and overall immigration levels.",https://www.sheribiggs.com/issues,https://en.wikipedia.org/wiki/Sheri_Biggs,,"The border crisis represents one of the most critical challenges facing our nation today - affecting each and every one of us, directly or indirectly, and undermining the very fabric of our society, our economy, and our national security.","The border crisis represents one of the most critical challenges facing our nation today - affecting each and every one of us, directly or indirectly, and undermining the very fabric of our society, our economy, and our national security."
-45003,Sheri Biggs,voting-rights,4,"The LCV's 2025 scorecard records Biggs as voting for the bill labeled ""Making Voter Registration More Difficult"" (RC 102), consistent with her broader position as a Freedom Caucus Republican favoring strict election integrity measures. Her documented vote aligns with requiring photo ID and updating voter rolls rather than expanding access.",https://www.lcv.org/congressional-scorecard/moc/sheri-biggs,https://en.wikipedia.org/wiki/Sheri_Biggs,,,
-45001,Nancy Mace,abortion,4,"Mace describes herself as ""staunchly pro-life"" and supports exceptions for rape, incest, and threats to the mother's life. She publicly criticized Florida's 6-week ban as too restrictive for rape victims and advocates for 15–20 week gestational limits with those exceptions, placing her at stance 4.",https://en.wikipedia.org/wiki/Nancy_Mace,https://www.ontheissues.org/Nancy_Mace.htm,,"""Signing a ban that puts women who are victims of rape...in a hard spot isn't the way to change hearts and minds.""","""Signing a ban that puts women who are victims of rape...in a hard spot isn't the way to change hearts and minds."""
-45001,Nancy Mace,taxes,4,"Mace signed the ATR Taxpayer Protection Pledge (2019) and consistently advocates cutting taxes and government spending. She supports the ""Penny Plan"" to balance the federal budget in five years by cutting spending and stated ""Every government dollar would be better spent by taxpayers."" She wants to slash state income taxes to zero percent (Aug 2025), aligning with stance 4.",https://www.atr.org/legislators/nancy-mace/,https://www.ontheissues.org/Nancy_Mace.htm,,"""Every government dollar would be better spent by taxpayers.""","""Every government dollar would be better spent by taxpayers."""
-45001,Nancy Mace,tariffs,1,"Mace is documented as anti-tariff per the 2020 PVS survey and supports free trade expansion. OnTheIssues confirms she holds a free trade position, placing her at stance 1 (eliminate all tariffs, completely free trade).",https://www.ontheissues.org/Nancy_Mace.htm,,,,
-45001,Nancy Mace,healthcare,5,"Mace calls the ACA ""the undoing of our American way of life"" and advocates for full repeal. Her stated position is a market-based approach with no government-run healthcare, aligning with stance 5 (stay out of healthcare entirely and let private markets handle coverage).",https://www.ontheissues.org/Nancy_Mace.htm,https://en.wikipedia.org/wiki/Nancy_Mace,,"""ObamaCare will be the undoing of our American way of life.""","""The Affordable Care Act will be the undoing of our American way of life."""
