full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,5,"When asked under what circumstances abortion should be allowed, Hageman stated: ""I do not believe that there are circumstances where abortion should be allowed."" She also strongly opposes federal funding for abortion providers including Planned Parenthood (2022 AFA iVoterGuide).",https://www.ontheissues.org/House/Harriet_Hageman_Abortion.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,civil-rights,0bc588c6-39e1-4084-b5de-cac909b8b762,5,"Hageman strongly disagrees that sexual orientation or gender identity should be protected classes in non-discrimination law. She opposes reparations, stating ""I do not know anyone who is racist,"" and rejects Critical Race Theory, dismissing the idea that U.S. institutions are fundamentally racist (2022 AFA iVoterGuide).",https://www.ontheissues.org/House/Harriet_Hageman_Civil_Rights.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,5,"Hageman's LCV lifetime score is 1% (0% in 2023, 0% in 2025), reflecting opposition to virtually every measure addressing climate action, clean energy, and pollution limits. She opposes stricter environmental regulations, stating they ""cost too many jobs and hurt the economy,"" and praised the Supreme Court's Chevron decision limiting EPA authority.",https://www.lcv.org/congressional-scorecard/moc/harriet-hageman,https://www.ontheissues.org/House/Harriet_Hageman_Energy_+_Oil.htm,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,5,"Hageman has declared: ""We need to fight for and protect coal, oil and gas, our agricultural industries."" She strongly supports fracking, opposes environmental restrictions on fossil fuel production, and introduced legislation to block BLM resource management plans that restricted oil, gas, and coal leasing in Wyoming. Her LCV score is 0% in 2023 and 2025.",https://wyofile.com/hageman-blasts-administrative-state-enviro-agencies/,https://wyofile.com/in-new-leadership-post-hageman-takes-fresh-aim-at-federal-land-grizzly-policies/,https://www.lcv.org/congressional-scorecard/moc/harriet-hageman
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,5,"Hageman opposes any new taxpayer-funded healthcare programs beyond existing Medicare and Medicaid, stating: ""The more power we give the government over such things like healthcare the less free we will be."" She has not proposed a public option or single-payer system and opposes government mandates in healthcare decisions.",https://www.ontheissues.org/House/Harriet_Hageman_Health_Care.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,4,"Hageman strongly supports physically securing the southern border and opposes chain migration, stating: ""All immigration should be limited to legal immigration."" She strongly agrees that federal funding should be withheld from sanctuary cities, and voted for the Laken Riley Act in 2025 mandating detention of undocumented immigrants charged with certain crimes.",https://www.ontheissues.org/House/Harriet_Hageman_Immigration.htm,https://wyofile.com/hageman-cuts-short-casper-town-hall-after-contentious-exchanges-over-ice-killings/,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,5,"Hageman supported the Laken Riley Act and defended Trump's mass deportation approach at town halls. When pressed about due process concerns in the Kilmar Abrego Garcia case (a deportee returned to El Salvador in error), she defended the administration's refusal to comply with the Supreme Court's unanimous order to facilitate his return, arguing the case had received adequate process.",https://wyofile.com/truth-is-a-casualty-of-hagemans-town-halls/,https://wyofile.com/hageman-cuts-short-casper-town-hall-after-contentious-exchanges-over-ice-killings/,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,5,"Hageman supports making the Trump tax cuts for individuals and businesses permanent and advocates simplifying the tax code by cutting rates. She strongly disagrees with income redistribution, stating it is not ""needed to lessen the gap between the wealthy and working classes,"" and strongly agrees the government should cut spending to reduce the national debt (2022 AFA iVoterGuide).",https://www.ontheissues.org/House/Harriet_Hageman_Tax_Reform.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,voting-rights,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,5,"Hageman calls for mandatory photo ID to vote, eliminating drop boxes, returning to in-person-only voting, shortening Wyoming's voting period from 6 weeks to 1-2 weeks, and prohibiting NGO funds in the electoral process. She also advocates for robust poll-watching and prosecution of voter fraud to the fullest extent of the law.",https://www.ontheissues.org/House/Harriet_Hageman_Government_Reform.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,5,"Hageman strongly agrees that religious liberty deserves the highest legal protection, stating: ""The individual is paramount in our constitutional Republic, and an individual's right to freely and openly exercise their religion is critical to our future."" She argues the government has taken ""an outright hostile stance against people of faith"" and criticized COVID pandemic restrictions on religious gatherings as ""a blatant violation of the First Amendment.""",https://www.ontheissues.org/House/Harriet_Hageman_Principles_+_Values.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,same-sex-marriage,c5ab4eab-702f-49b8-9277-8ea53f3835c6,5,"Hageman is classified as Hard-Core Conservative by OnTheIssues' VoteMatch assessment, which includes strong opposition to same-sex marriage among its criteria. She opposes protected-class status for sexual orientation and gender identity, and her 0% HRC-equivalent record and alignment with social-conservative positions indicate opposition to federal recognition of same-sex marriage.",https://www.ontheissues.org/House/Harriet_Hageman.htm,https://www.ontheissues.org/House/Harriet_Hageman_Civil_Rights.htm,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,trans-athletes,d1618b9c-0b9e-45af-b986-bb33d270b8e4,5,"Hageman strongly disagrees that gender identity should be a protected class. At a March 2025 town hall, when asked about protecting transgender and non-binary individuals, she responded: ""I don't even know what that means."" Her opposition to gender identity protections and her Hard-Core Conservative VoteMatch classification make her opposed to allowing transgender athletes to compete on teams matching their gender identity.",https://wyofile.com/crowd-jeers-hageman-at-tense-laramie-town-hall-she-calls-them-hysterical/,https://www.ontheissues.org/House/Harriet_Hageman_Civil_Rights.htm,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,ukraine-support,24e9212c-b011-422a-865c-093e35050901,5,"Hageman voted against Ukrainian aid funding in the 118th Congress (confirmed by WyoFile reporting). On NATO, she voted with Marjorie Taylor Greene to cut $433 million in NATO infrastructure funding, saying: ""NATO is failing. The USA has been shouldering more than our share for decades."" She endorsed Trump's non-interventionist position during her 2022 campaign, positioning herself against Ukraine military support.",https://wyofile.com/rep-hageman-undermined-nato-with-her-misguided-vote/,https://wyofile.com/after-criticizing-warmonger-liz-cheney-hageman-backs-u-s-intervention-in-iran/,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,campaign-finance,d2cedc52-f7b0-4e1a-bedb-f9e8dfcb8b29,4,"Hageman supports prohibiting private and NGO funds in the electoral process, citing Mark Zuckerberg's foundation as an example of inappropriate private influence on elections. While this aligns with some campaign finance reform rhetoric, her broader position opposes federal regulation and she has not supported public financing of campaigns.",https://www.ontheissues.org/House/Harriet_Hageman_Government_Reform.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,public-safety-approach,47bde7e0-d4d1-4e8f-ab25-a4a74c1c06fd,5,"Hageman strongly supports law enforcement, stating she is a ""strong supporter of our police officers"" and strongly disagrees with redirecting police funding to mental health and community programs. She supports qualified immunity for police acting pursuant to department policy and opposes any defund-police approach.",https://www.ontheissues.org/House/Harriet_Hageman_Crime.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,medicare/aid,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,4,"Hageman opposes expanding Medicare or Medicaid beyond their current scope, stating ""No new taxpayer-funded programs beyond Medicare/Medicaid."" She has not proposed lowering the Medicare eligibility age or significantly expanding Medicaid, and her general stance on limiting government programs suggests she would oppose major new Medicare expansions, though she has not called for privatization.",https://www.ontheissues.org/House/Harriet_Hageman_Health_Care.htm,,
Harriet Hageman,e2f59e14-a81d-45fe-86c0-c992a63d86cd,school-vouchers,00b95a6a-75db-4521-b523-3326bba938de,4,"At the March 2025 Laramie town hall, Hageman indicated support for replacing federal education formula-funding with flexible block grants to states. Her broader philosophy of reducing federal involvement in education aligns with school choice and voucher expansion, though she stopped short of endorsing universal vouchers explicitly.",https://wyofile.com/crowd-jeers-hageman-at-tense-laramie-town-hall-she-calls-them-hysterical/,,
