full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Jimmy Patronis,,immigration,4,"Patronis stated in his March 2025 congressional campaign that he supports Trump's immigration goals and wants to complete the border wall. He served on Florida's State Board of Immigration Enforcement as CFO. This aligns with making it harder to immigrate legally and limiting public services to those with legal status, but not the most restrictive stance (full stoppage of legal immigration).",https://www.wusf.org/politics-issues/2025-03-27/florida-elect-two-newest-members-congress-special-elections,https://www.wusf.org/politics-issues/2025-02-17/larry-keefe-tapped-lead-florida-board-immigration-enforcement,,,
Jimmy Patronis,,deportation,4,"Patronis supports Trump's immigration enforcement agenda, including completing the border wall and strict enforcement — aligning with deporting all people without legal status starting with criminal histories. He served on Florida's State Board of Immigration Enforcement. No statement found supporting mass immediate deportation regardless of family ties (value 5).",https://www.wusf.org/politics-issues/2025-03-27/florida-elect-two-newest-members-congress-special-elections,https://www.wusf.org/politics-issues/2024-11-25/trump-backs-florida-cfo-jimmy-patronis-open-congressional-seat,,,
Jimmy Patronis,,fossil-fuels,4,"As Florida CFO, Patronis actively opposed ESG investing standards that would restrict fossil fuel investment, pulling $2 billion from BlackRock in December 2022 over its use of ESG ratings. He voted as the sole Cabinet dissenter against three conservation land purchases totaling $193 million. His anti-ESG campaign supported expanding fossil fuel finance. This aligns with expanding drilling permits rather than maximizing extraction.",https://www.wusf.org/politics-issues/2022-12-02/florida-pulls-2-billion-from-the-blackrock-asset-management-firm-over-esg,https://www.wusf.org/environment/2024-03-26/jimmy-patronis-florida-chief-financial-officer-costs-state-purchase-land-deals-polk-county,,"Using our cash, however, to fund BlackRock's social-engineering project isn't something Florida ever signed up for.","Using our cash, however, to fund BlackRock's social-engineering project isn't something Florida ever signed up for."
Jimmy Patronis,,climate-change,4,Patronis's anti-ESG campaign was explicitly directed at preventing state pension funds from being managed under climate-oriented investment criteria. He opposed land conservation deals and framed climate-related financial regulation as undemocratic corporate activism. No evidence he supports any government climate mandates. Aligns with letting market forces drive any energy transition.,https://www.wusf.org/politics-issues/2022-12-02/florida-pulls-2-billion-from-the-blackrock-asset-management-firm-over-esg,https://www.wusf.org/politics-issues/2023-03-09/florida-lawmakers-move-forward-esg-investments,,"Whether stakeholder capitalism, or ESG standards, are being pushed by BlackRock for ideological reasons, or to develop social credit ratings, the effect is to avoid dealing with the messiness of democracy.","Whether stakeholder capitalism, or ESG standards, are being pushed by BlackRock for ideological reasons, or to develop social credit ratings, the effect is to avoid dealing with the messiness of democracy."
Jimmy Patronis,,taxes,4,"Patronis voted as a Florida state House member to eliminate property taxes entirely. In his November 2025 congressional interview he supports government spending limits and previously backed supply-side tax cutting as CFO. He has not endorsed a flat tax but favors cutting taxes and scaling back government spending, aligning with value 4 (cut taxes for everyone and scale back public services).",https://www.wusf.org/politics-issues/2025-11-06/u-s-rep-jimmy-patronis-government-shutdown-property-tax-reform-more,https://www.wusf.org/politics-issues/2025-03-27/florida-elect-two-newest-members-congress-special-elections,,"I voted before, in the (state) House, to get rid of property taxes. It would be great.","Before, I voted to get rid of property taxes. It would be great."
Jimmy Patronis,,healthcare,4,Patronis characterized Democrats' push to preserve enhanced ACA subsidies as political leverage rather than a genuine healthcare need. Throughout his CFO tenure he favored market-based insurance solutions over government expansion (opposed expanding Citizens Insurance eligibility). He has not proposed universal coverage or a public option. Aligns with helping only the poorest while leaving others to employers and private insurance.,https://www.wusf.org/politics-issues/2025-11-06/u-s-rep-jimmy-patronis-government-shutdown-property-tax-reform-more,https://www.wusf.org/politics-issues/2020-12-25/5-questions-with-florida-chief-financial-officer-jimmy-patronis,,This is what the Democrats are spun up on. They want the enhanced subsidies.,This is what the other side is spun up on. They want the enhanced subsidies.
Neal P. Dunn,,abortion,4,"Dunn stated he would 'only allow abortion for rape, incest, and maternal life' in 2016, supports defunding Planned Parenthood, and sponsored a bill in March 2019 to protect infant survivors of abortion. His position aligns with restricting abortion to cases of rape, incest, or serious threats to the mother's life.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,"Only allow abortion for rape, incest, and maternal life"
Neal P. Dunn,,civil-rights,5,"Dunn voted NO on private lawsuits for school race discrimination (September 2020), consistently opposes expanding civil rights enforcement mechanisms, and supports limiting federal government involvement in social equity. He identifies as a 'very conservative Catholic' who opposes most federal equity mandates.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
Neal P. Dunn,,climate-change,5,"Dunn has a lifetime LCV environmental score of 3% (0% in 2024 and 2025), opposes greenhouse gas emission regulations, opposes government development of wind and solar energy, and has cast 32 anti-environment votes in 2025 alone. His record reflects a consistent rejection of climate change policies in favor of economic priorities.",https://www.lcv.org/congressional-scorecard/moc/neal-dunn,https://www.ontheissues.org/FL/Neal_Dunn.htm,,,
Neal P. Dunn,,deportation,4,"Dunn stated 'Stop debating; stop amnesty; stop illegal immigration' and supports 'illegals returning to country of origin' with immigration bans from non-cooperating countries. However, he cosponsored the DIGNIDAD Act (H.R. 4393, 2025) which would provide a renewable legal status for up to 12 million undocumented immigrants paired with stricter enforcement, placing him closer to deporting those without legal status while processing by criminal history first.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,https://en.wikipedia.org/wiki/DIGNIDAD_Act,Stop debating; stop amnesty; stop illegal immigration,Stop debating; stop amnesty; stop illegal immigration
Neal P. Dunn,,fossil-fuels,4,"Dunn supports deregulating domestic oil exploration and drilling, opposes greenhouse gas emission regulations, and has earned a 0% LCV environmental score in 2024 and 2025 with zero pro-environment votes. He consistently votes to expand fossil fuel access while opposing renewable energy government development.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://www.lcv.org/congressional-scorecard/moc/neal-dunn,,,
Neal P. Dunn,,healthcare,5,"Dunn has called for 'full and immediate repeal of ObamaCare,' supports Congressionally repealing the Affordable Care Act, and opposes federal wage controls and healthcare roles. He has described the ACA as 'failing' and has consistently opposed government involvement in healthcare coverage decisions.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,Full and immediate repeal of ObamaCare,Full and immediate repeal of ObamaCare
Neal P. Dunn,,immigration,4,"Dunn supports border wall construction, opposes pathways to citizenship for undocumented immigrants, and has said 'stop amnesty; stop illegal immigration.' However, his 2025 cosponsor status on the DIGNIDAD Act — which would grant renewable legal status to millions of undocumented immigrants — shows he supports restricting legal immigration while providing some relief to long-term undocumented residents, not stopping most immigration entirely.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/DIGNIDAD_Act,https://en.wikipedia.org/wiki/Neal_Dunn,,
Neal P. Dunn,,medicare/aid,4,"Dunn supports full repeal of the Affordable Care Act which would reduce Medicaid coverage, and his conservative fiscal record and opposition to federal healthcare role indicates support for reducing Medicare/Medicaid scope. He opposes expanding government healthcare programs and his overall record aligns with partially privatizing or reducing these programs rather than phasing them out entirely.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
Neal P. Dunn,,religious-freedom,5,"Dunn describes himself as a 'very conservative Catholic,' states that 'religious liberty is at risk,' supports 'Judeo-Christian framework of morality,' and supports 'letting businesses disagree with same-sex marriage positions.' He advocates for protecting religious organizations' autonomy and sees religious freedom as a foundational value requiring strong federal protection.",https://www.ontheissues.org/FL/Neal_Dunn.htm,,,,
Neal P. Dunn,,same-sex-marriage,5,Dunn supports 'defining marriage as one-man-one-woman' and supports businesses' right to disagree with same-sex marriage positions. He consistently opposes legal recognition of same-sex marriages and defines marriage as exclusively between one man and one woman.,https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
Neal P. Dunn,,school-vouchers,4,"Dunn opposes Common Core, opposes federal education standards, and according to Wikipedia, supports defunding the Department of Education. His consistent opposition to centralized federal education policy and support for school choice principles aligns with expanding voucher eligibility to most families while maintaining baseline public school funding.",https://en.wikipedia.org/wiki/Neal_Dunn,https://www.ontheissues.org/FL/Neal_Dunn.htm,,,
Neal P. Dunn,,tariffs,3,"Dunn endorsed implementing USMCA for 'improved North American trade' in December 2019, indicating support for managed trade agreements rather than blanket protectionism or full free trade. His position reflects selective use of trade agreements and tariffs to protect key interests while supporting structured North American commerce.",https://www.ontheissues.org/FL/Neal_Dunn.htm,,,Implement USMCA for improved North American trade,Implement USMCA for improved North American trade
Neal P. Dunn,,taxes,4,"Dunn voted for the Tax Cuts and Jobs Act of 2017, describing it as 'good medicine for America.' He 'opposes tax increases even to balance the budget' and supports 'lowering taxes to promote economic growth' and reducing corporate tax rates from 35% to 21%. His record consistently supports across-the-board tax cuts and scaling back government spending.",https://en.wikipedia.org/wiki/Neal_Dunn,https://www.ontheissues.org/FL/Neal_Dunn.htm,,Good medicine for America,Good medicine for America
Neal P. Dunn,,voting-rights,4,"Dunn voted to 'oppose expanding voter registration and voter access' (March 2021) and voted to object to certification of several states' electoral votes following the 2020 election. He opposed creation of a January 6 commission and supports restrictive rather than expansive voting access measures, aligning with requiring photo ID and regular voter roll updates.",https://www.ontheissues.org/FL/Neal_Dunn.htm,https://en.wikipedia.org/wiki/Neal_Dunn,,,
Kat Cammack,,abortion,4,"Cammack co-chairs the Congressional Pro-Life Caucus and cosponsored a 15-week nationwide abortion ban in 2022. Wikipedia documents she supports restrictions to the first trimester with exceptions for rape, incest, and maternal life threats — matching value 4 (restrict to only cases involving rape, incest, or serious threats to life). She believes states should set abortion policy and has not called for a total ban.",https://en.wikipedia.org/wiki/Kat_Cammack,https://www.ontheissues.org/FL/Kat_Cammack.htm,,,
