full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,2,"Cooper vetoed the 12-week abortion ban (SB20, May 2023), which was overridden by the NC legislature, and has consistently opposed government intrusion in reproductive healthcare decisions. He stated the 2019 born-alive bill was 'an unnecessary interference between doctors and their patients.' His position supports abortion access through at least the second trimester with exceptions, aligning with value 2.",https://www.ontheissues.org/Roy_Cooper.htm,https://www.ncleg.gov/BillLookUp/2023/SB20,https://en.wikipedia.org/wiki/Roy_Cooper
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,ai-regulation,666bf03d-81fc-4138-ab15-69ae734c9023,3,"No specific AI regulation position found in Cooper's gubernatorial record or 2026 campaign materials. As a moderate Democratic governor focused on economic development (he recruited major tech employers to NC), he has shown neither a deregulatory extreme nor a heavy-regulatory stance on emerging technology. Scored centrist given the absence of direct evidence.",https://en.wikipedia.org/wiki/Roy_Cooper,,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,campaign-finance,92730f69-ae57-401c-8ad1-2d07834a895d,2,"Cooper's 1996 policy stances included support for limiting PAC and corporate campaign contributions, and his VoteMatch profile identifies him as favoring limits on campaign spending. His Christian Coalition rating of 27% (1999 state legislative era) and populist-leaning liberal classification on VoteMatch reflect opposition to unlimited money in politics.",https://www.ontheissues.org/Roy_Cooper.htm,,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,civil-rights,0bc588c6-39e1-4084-b5de-cac909b8b762,2,"Cooper fought to repeal HB2 (the bathroom bill) as both Attorney General and Governor, refused to defend it in court, and created a task force on racial equity in criminal justice in 2020. He also championed equal pay for women and supported the Second Chance Act to expunge misdemeanor convictions. Consistent progressive record on civil rights enforcement.",https://www.ontheissues.org/Roy_Cooper.htm,https://en.wikipedia.org/wiki/Roy_Cooper,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,2,"Cooper set executive goals to cut greenhouse gas emissions 40% by 2025 and 70% by 2030, called North Carolina a leader in the clean energy economy, and vetoed efforts to weaken environmental regulations in July 2020. He pursued clean energy investment and renewable energy transition as a central gubernatorial priority.",https://www.ontheissues.org/Roy_Cooper.htm,https://en.wikipedia.org/wiki/Roy_Cooper,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,2,"Cooper vetoed legislation in August 2019 that would have required NC sheriffs to cooperate with ICE detainers, and has consistently supported protecting DREAMers from deportation. He supports a framework that deports only those who have committed serious crimes while providing legal pathways for long-term residents.",https://www.ontheissues.org/Roy_Cooper.htm,https://en.wikipedia.org/wiki/Roy_Cooper,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,3,"Cooper pursued clean energy goals and opposed weakening environmental regulations, but North Carolina's energy mix under his tenure included continued fossil fuel use and he did not pursue an explicit drilling ban or permit moratorium. His approach balanced environmental investment with existing energy production, placing him at centrist maintenance of current levels with environmental oversight.",https://www.ontheissues.org/Roy_Cooper.htm,https://en.wikipedia.org/wiki/Roy_Cooper,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,2,"Cooper's signature domestic achievement was signing Medicaid expansion into law in March 2023 after years of Republican obstruction, making over 600,000 low-income North Carolinians eligible. He stated 'When we get Medicaid expansion done it will save lives' and consistently pushed for accepting federal Medicaid dollars throughout his tenure.",https://www.ontheissues.org/Roy_Cooper.htm,https://en.wikipedia.org/wiki/Roy_Cooper,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,homelessness,4938766b-b45a-46e3-93bd-b8b30651271a,2,"Cooper's approach as governor included Medicaid expansion (which directly addresses healthcare access for homeless populations), support for behavioral health services, and opposition to criminalization-first approaches to poverty. His 2020 COVID response included emergency housing protections. No explicit bill banning public camping was signed; he favors services and shelter capacity expansion.",https://en.wikipedia.org/wiki/Roy_Cooper,,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,housing,669cac97-66a6-4087-b036-936fbe62efb3,2,"Cooper invested $8 billion in school building and renovation as a proxy for community infrastructure investment, supported workforce housing as part of economic development, and his Medicaid expansion addresses a key driver of housing instability. His 2019 policy positions explicitly supported expanding housing assistance programs consistent with value 2.",https://www.ontheissues.org/Roy_Cooper.htm,,
Roy Cooper,1f7429f7-1ecd-4f44-abce-03c72d5cf664,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,2,"Cooper vetoed the bill requiring sheriffs to cooperate with ICE (Aug 2019), supported DREAMers, and opposed anti-immigration enforcement measures at the state level. His 2015 support for a 'pause' in Syrian refugee immigration shows he is not at the open-borders extreme, but his overall record strongly supports legal pathways and reduced enforcement burden on immigrants.",https://www.ontheissues.org/Roy_Cooper.htm,https://en.wikipedia.org/wiki/Roy_Cooper,
