full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Mike Bost,-17012,abortion,4,"Bost stated in 2000 that ""Abortions should be illegal except for rape & incest,"" and his campaign site describes him as ""unapologetically pro-life"" with belief that life begins at conception. He has supported banning abortion after 20 weeks with exceptions for maternal life. This aligns with stance 4: restrict abortion to only cases involving rape, incest, or serious threats to the mother's life.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.bostforcongress.com/issues/,,"""Abortions should be illegal except for rape & incest.""","""Abortion should be illegal except for rape & incest."""
Mike Bost,-17012,healthcare,4,"Bost stated ""Guaranteed medical care is not a government responsibility"" and opposes the ACA. His campaign site supports expanding Medicare Advantage through market competition and allowing businesses to pool health plans to lower premiums, consistent with stance 4: only help the poorest and leave everyone else to employers and private insurance.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.bostforcongress.com/issues/,,"""Guaranteed medical care is not a government responsibility.""","""Guaranteed medical care is not a government responsibility."""
Mike Bost,-17012,taxes,4,"Bost voted for the Tax Cuts and Jobs Act (2017) and consistently opposes tax increases. He supports a flat tax structure, has opposed the estate tax as a ""pernicious double tax,"" and opposes what he calls the ""Biden-Pelosi socialist tax and spending plan."" This aligns with stance 4: cut taxes for everyone and scale back public services to match.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.bostforcongress.com/issues/,,"""Death Tax is a pernicious double tax.""","""Death Tax is a pernicious double tax."""
Mike Bost,-17012,climate-change,5,Bost holds a 5% lifetime LCV score (0% in 2023 and 2024) and has explicitly stated he opposes CO2 regulation. His campaign site advocates an all-of-the-above energy policy centered on fossil fuels. He has stated that some scientists dispute anthropogenic climate change. This aligns with stance 5: reject climate change policies and focus on economic growth.,https://www.lcv.org/congressional-scorecard/moc/mike-bost,https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.bostforcongress.com/issues/,,
Mike Bost,-17012,fossil-fuels,4,"Bost supports the Keystone XL pipeline, offshore oil and gas drilling in the Outer Continental Shelf and Eastern Gulf of Mexico, and describes his energy policy as ""all-of-the-above"" including coal. He opposes CO2 regulations on energy production. This aligns with stance 4: expand fossil fuel drilling permits.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.bostforcongress.com/issues/,,,
Mike Bost,-17012,same-sex-marriage,5,"Bost supported ""barring same sex marriage"" (Christian Coalition, 2014) and condemned the Supreme Court's 2015 Obergefell ruling that legalized same-sex marriage. He also opposes granting civil rights protections based on sexual orientation. This aligns with stance 5: make same-sex marriage illegal and define marriage as only between one man and one woman.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://en.wikipedia.org/wiki/Mike_Bost,,,
Mike Bost,-17012,immigration,4,Bost supports constructing a border wall and Trump's Remain in Mexico policy; he voted to ban DACA recipients from the military MAVNI program. His campaign site calls for stricter border enforcement and opposes pathways for undocumented immigrants. This aligns with stance 4: make it harder to immigrate legally and limit public services to people with legal status.,https://www.bostforcongress.com/issues/,https://www.ontheissues.org/IL/Mike_Bost.htm,,,
Mike Bost,-17012,deportation,4,"Bost supports border wall construction and Trump's Remain in Mexico enforcement policy, voted against allowing DACA recipients in the military, and backs broad immigration enforcement. His campaign site calls for strict enforcement of immigration laws without pathways for those without legal status. This aligns with stance 4: deport everyone without legal status, starting with those who have criminal records.",https://www.bostforcongress.com/issues/,https://www.ontheissues.org/IL/Mike_Bost.htm,,,
Mike Bost,-17012,medicare/aid,3,"Bost explicitly ""opposes privatization, raising retirement age, or payroll tax increases"" for Social Security and Medicare, while supporting expanding Medicare Advantage through competition to reduce costs. His campaign site states he supports preserving these programs through bipartisan reforms. This aligns with stance 3: improve current programs while controlling costs.",https://www.bostforcongress.com/issues/,https://www.ontheissues.org/IL/Mike_Bost.htm,,,
Mike Bost,-17012,social-security,3,"Bost stated in 2014 that he ""opposes efforts to privatize, or increase the payroll tax"" for Social Security. His campaign site confirms he opposes privatization, raising the retirement age, or payroll tax increases while supporting bipartisan efforts to preserve the program. This aligns with stance 3: make small adjustments to both benefits and taxes to keep Social Security stable.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.bostforcongress.com/issues/,,"""Opposes efforts to privatize, or increase the payroll tax.""","""Opposes efforts to privatize, or increase the payroll tax."""
Mike Bost,-17012,voting-rights,4,"Bost stated ""No holiday on election day; no same-day registration"" (2019) and voted against the For the People Act, which would have expanded early voting and automatic registration. He favors stricter election controls with state-level authority. This aligns with stance 4: require photo ID for voting and regularly update voter rolls to remove inactive registrations.",https://www.ontheissues.org/IL/Mike_Bost.htm,https://www.ontheissues.org/IL/Mike_Bost_Government_Reform.htm,,"""No holiday on election day; no same-day registration.""","""No holiday on election day; no same-day registration."""
Mike Bost,-17012,civil-rights,4,"Bost voted against the Maloney Amendment that would have barred federal contractors from discriminating based on sexual orientation and gender identity, citing concerns about elevating protected class status. He opposes granting civil rights protections based on sexual orientation and aligns with limiting federal civil rights enforcement. This aligns with stance 4: limit federal civil rights enforcement to clear cases of discrimination.",https://www.ontheissues.org/IL/Mike_Bost_Civil_Rights.htm,https://www.ontheissues.org/IL/Mike_Bost.htm,,,
Mike Bost,-17012,ukraine-support,4,Bost voted against the $60 billion military aid package for Ukraine in April 2024. He has generally supported focusing American resources on domestic priorities. This aligns with stance 4: reduce aid to Ukraine and focus American resources on domestic priorities instead.,https://en.wikipedia.org/wiki/Mike_Bost,,,,
Mike Bost,-17012,tariffs,4,"Bost's campaign site states he backs Trump's trade agreements as ""protective of the economy and American workers,"" consistent with Trump's tariff-heavy approach targeting countries deemed to trade unfairly. He supports an America First trade posture without advocating for free trade elimination of all tariffs. This aligns with stance 4: increase tariffs on countries that don't trade fairly with America.",https://www.bostforcongress.com/issues/,,,,
Mike Bost,-17012,religious-freedom,4,"Bost voted against the Maloney Amendment barring federal contractors from discriminating based on sexual orientation and gender identity, which opponents framed as protecting religious freedom rights of faith-based contractors. He has consistently supported faith-based organizations' autonomy and aligns with allowing religious exemptions from laws conflicting with sincere beliefs. This aligns with stance 4: protect religious freedom and allow faith-based exemptions.",https://www.ontheissues.org/IL/Mike_Bost_Civil_Rights.htm,https://www.ontheissues.org/IL/Mike_Bost.htm,,,
Mike Bost,-17012,trans-athletes,4,"Bost voted against the Maloney Amendment that would have protected gender identity in federal contractor hiring, condemned the Obergefell ruling, and opposes LGBTQ+ civil rights protections broadly. The Protection of Women and Girls in Sports Act passed the House in 2023 on a near-party-line Republican vote; Bost's record of opposing LGBTQ+ legal protections is consistent with requiring trans athletes to compete in their biological sex category (stance 4).",https://www.ontheissues.org/IL/Mike_Bost_Civil_Rights.htm,https://en.wikipedia.org/wiki/Mike_Bost,,,
Nikki Budzinski,-17013,abortion,2,"Stated ""Let women make their own reproductive health care decisions"" (Mar 2023) and described abortion as a dividing issue with her opponent in 2022. Supports legal abortion access without specifying public funding at all stages, placing her at value=2 (keep abortion legal and accessible through the second trimester).",https://www.ontheissues.org/IL/Nikki_Budzinski.htm,https://www.nprillinois.org/government-politics/2022-10-07/abortion-and-covid-19-are-among-the-many-dividing-lines-for-13th-congressional-candidates,,Let women make their own reproductive health care decisions.,Let women make their own reproductive health care decisions.
