full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,healthcare,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,3,"Osborn opposes insurance companies making healthcare decisions and Big Pharma subsidies, but has not endorsed a single-payer system or public option. His populist stance targets the healthcare industry rather than structural system change, aligning with cost regulation under the current insurance framework.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,abortion,af2fdfd6-02c4-49df-b09c-cf8536f4773f,3,"Osborn stated he does not support national measures to ban abortion and has said 'Since Roe v. Wade has been overturned, abortions are on the rise and women are dying,' indicating he supports access within Roe limits. He describes himself as personally pro-life but opposes a federal ban, placing him in the allow-first-trimester / health-exceptions range.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,tariffs,683c8084-2281-4920-a07c-18439b2dd413,4,"Osborn supports Congress reclaiming tariff authority from the executive branch and backs trade protections for American workers. As a union organizer he has championed protecting domestic manufacturing and workers from unfair trade, but his Nov 2025 position focuses on congressional control rather than blanket high tariffs, placing him between selective protectionism and increased tariffs.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,taxes,f7e5678d-dadd-4556-a2fc-446e24642ceb,2,"Osborn advocates closing tax loopholes for multinational corporations and supports progressive taxation with lower rates on small businesses and overtime workers. He opposes allowing overtime wages to trigger higher brackets. His stance is to raise taxes on large corporations and high earners while protecting working-class tax burdens.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,social-security,87d20824-a6e9-407b-983c-65440084a0ab,1,"Osborn explicitly supports removing the contribution cap on Social Security (lifting the payroll tax ceiling so high earners contribute on all income) and proposes moving the full retirement age back to 65. Removing the cap is the signature revenue mechanism for significantly expanding Social Security, aligning with stance 1.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,immigration,4e2c69ce-591e-4197-9cd5-7aceff79d390,4,"Osborn views illegal immigration as detrimental to workers and supports increased border security including building a border wall. He also supports reforming the immigration system and exploring ways to legalize long-term non-criminal undocumented residents, which prevents a 5 rating. His primary frame is border enforcement with limited humanitarian carveout.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,deportation,44905f3b-e105-4f6c-afc7-5d223813dbac,4,"Osborn supports removing people without legal status but has expressed openness to legalizing long-term non-criminal undocumented residents. He also stated ICE should be held to consistent standards with other law enforcement agencies (Feb 2026), suggesting he supports deportation as a tool but with process constraints. He is not calling for immediate mass removal.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,https://en.wikipedia.org/wiki/Dan_Osborn,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,climate-change,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,3,"Osborn's environmental position is 'keep our air breathable and our water and land clean' (Oct 2024) — a general environmental protection stance without endorsing rapid fossil fuel phase-out, carbon bans, or a Green New Deal framework. He favors investment in clean energy while not committing to aggressive timelines.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,fossil-fuels,a22215c3-6693-4bc2-b248-01aebba14570,3,"No specific stance on new drilling permits found, but Osborn's environmental position focuses on clean air and water protection rather than expanding or immediately restricting fossil fuel extraction. As a Nebraska union worker he is attentive to energy sector jobs. He is scored at the centrist maintain-current-levels position given the absence of strong evidence in either direction.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,
Dan Osborn,79e1e32f-9b0d-4f8f-86f3-679185424596,voting-rights,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,3,"Osborn has not taken a clear public stance on voter ID, mail-in voting, or voting access expansion. His focus on getting big money out of politics and term limits reflects concern for democratic integrity, but no specific voting rights position has been recorded. Scored as centrist/no clear position.",https://www.ontheissues.org/Senate/Dan_Osborn.htm,
