full_name,topic_key,source_url,snippet,snippet_index
Derrin R. Owens,fossil-fuels,https://www.kuer.org/politics-government/2026-02-26/rural-utah-hopes-for-a-piece-of-the-states-nuclear-ambitions,"State Sen. Derrin Owens, whose district covers much of central and southern Utah, is excited to see the state taking steps in nuclear development. He expects the industry to bring in high-paying, technical jobs for cities that take on nuclear projects, especially the rural communities he represents. ""I go from Santaquin south to the Arizona border, coal country and power country,"" Owens said. ""We've lost a number of jobs, and so for me, that was a big motivator to try to do something that could benefit the people there."" He's been working on this plan for years. Owens said he's visited out-of-state facilities, brought in private companies to tour the state and talked with city leaders about what nuclear production might look like.",0
Derrin R. Owens,fossil-fuels,https://www.kuer.org/politics-government/2026-02-26/rural-utah-hopes-for-a-piece-of-the-states-nuclear-ambitions,"Owens has written a bill, SB153, to take advantage of the push from all sides. It would direct the Utah Energy Council to assess developing nuclear fuel recycling centers. Owens said Utah should be a top competitor for hosting one of these campuses. And to capitalize on Operation Gigawatt, the bill would direct the Utah Office of Energy Development to coordinate with public and private entities on developing nuclear energy. ""It's a great opportunity where things are starting to mesh together,"" Owens said.",1
Derrin R. Owens,fossil-fuels,https://www.utahbusiness.com/press-releases/2024/03/08/utah-legislation-preserves-rural-jobs/,"S.B. 161 Energy Security Amendments allows the Intermountain Power Plant (IPP) to continue operating without harming a new natural gas-fired power plant. It creates the Decommissioned Asset Disposition Authority within the Office of Energy Development to evaluate keeping IPP's existing electrical generation facilities open. ""This is not only about preserving a few hundred jobs – it's about building up Utah's rural communities. The coal plant has the capacity to bring opportunities to Millard County they wouldn't have otherwise, bringing companies that can make coal production cleaner. The multiplier effect these coal units have can help find innovative ways to reduce carbon emissions while stimulating economic development in rural Utah,"" said Sen. Derrin Owens (bill sponsor). ""While it's important to invest in innovative energy solutions, we can't completely abandon existing energy production methods. S.B. 161 examines how we can protect the economic interests and low electricity costs in rural Utah while still moving toward cleaner energy solutions.""",0
Derrin R. Owens,fossil-fuels,https://sanpetemessenger.com/coal-fired-power-at-ipp-is-not-dead/,"Derrin Owens (R-Fountain Green) represents Sanpete County in Senate District 27. Owens sponsored legislation allowing the State of Utah to purchase coal-fired units at Intermountain Power Plant if no other company did. This bill was passed and signed into law. ""We did it,"" Owens wrote after receiving word that final adjustments were completed in January 2025. He stated that coal from Utah sources should supply 100% of needs, supporting local mining employment and families dependent on coal industries and trucking operations.",0
Derrin R. Owens,fossil-fuels,https://www.cachevalleydaily.com/news/utah-lawmaker-wants-his-district-to-store-and-recycle-nuclear-waste/article_c35c19ec-0ee0-4d6c-9438-ff86ea1bcefc.html,"The same day the Department of Energy began soliciting states to host campuses, Sen. Derrin Owens, R-Fountain Green, contacted several lawmakers, lobbyists, private equity investors and Millard County officials, in an email obtained by the Millard County Chronicle Progress and shared with The Salt Lake Tribune. ""Friends,"" Owens wrote on Jan. 28, ""HERE IT IS – This is Utah's once in a lifetime opportunity to host one of these sites."" The lawmaker noted the group had tried to lay the groundwork for nuclear waste opportunities with Curio Energy, a startup headquartered in Washington D.C. that's developing a process to recycle spent fuel. ""Let's lead the west,"" the senator wrote. He further alluded to Utah's consternation about more liberal states on the Pacific coast, which historically bought coal and fossil-fuel generated electricity from Utah and other interior states but have since pivoted toward energy sources that don't contribute to climate change.",0
Derrin R. Owens,fossil-fuels,https://www.cachevalleydaily.com/news/utah-lawmaker-wants-his-district-to-store-and-recycle-nuclear-waste/article_c35c19ec-0ee0-4d6c-9438-ff86ea1bcefc.html,"""Welcome to Utah,"" Owens told McGinnis during the 2024 hearing with lawmakers. ""In our mining communities, we know we have to bridge having baseload power from our coal industries. This is the dream to get there.""",1
Derrin R. Owens,taxes,https://www.heraldextra.com/news/local/2025/mar/07/utah-legislature-oks-another-round-of-tax-cuts-totaling-1-4-billion-in-5-years/,"The Republican-controlled Utah Legislature has finalized its 2025 tax cut package, marking a fifth consecutive year of repeated slashes that amount to more than $1.4 billion in revenue the state will no longer capture. The House and Senate late Wednesday gave final legislative approval to two bills that resulted in $127 million more in tax reductions, most of which came from another cut to the state's income tax rate, knocking it down from 4.55% to 4.5%. The House ultimately voted 58-13 to give final legislative passage to HB106, while the Senate voted 23-6. The partial Social Security tax cut received much broader, bipartisan support, passing unanimously in both bodies.",0
Derrin R. Owens,taxes,https://www.yahoo.com/news/legislation-pushes-efficient-federal-land-223414691.html,"Two energy bills sponsored by Rep. Derrin Owens, R-Fountain Green, advanced unanimously from a Senate committee late last week in another move eyeing Utah's energy landscape. SB61, Energy Corridor Amendments, would require the entity proposing transmission lines or other energy projects first complete a citing analysis to demonstrate the most suitable location and not rule out federal land where many of these corridors already exist. The purpose of this bill, Energy Corridor Amendments, is to just ensure a more effective and efficient use of government lands and to protect private rights for our citizens. It changes the eminent domain law, not substantially, but it's specific to telecommunication, electricity and power infrastructure.",0
Derrin R. Owens,school-vouchers,https://myuea.org/sites/uea/files/2023-12/2023_senate_voting_complete.pdf,"2023 Senate Voting Record. HB 215 S3 (C. Pierucci) Funding for Teacher Salaries and Optional Education Opportunities. UEA's Position: Oppose. Passed in the House and the Senate. Creates the Utah Fits All voucher program tied to doubling the Educator Salary Adjustment money for educators. Owens, Derrin R. (R) District 27: 7-2-0 overall (78% alignment with UEA). In the HB 215 S3 floor vote column, Owens has no X mark, indicating he supported UEA's position (Oppose) — i.e., voted NO on the voucher bill.",0
Derrin R. Owens,data-centers,https://www.fox13now.com/news/politics/2026-utah-legislature-on-energy-and-technology,"Sen. Derrin Owens passed a bill to allow for nuclear fuel recycling in the state. He also pushed a resolution to work with the feds to speed up permitting. Tucked into a bill on economic development? Rep. Cal Roberts prohibited cities from offering incentives to lure 'large load data centers.' Utah's nuclear ambitions continued forward with some bills and resolutions expressing support for the idea of nuclear power across the state.",0
Derrin R. Owens,data-centers,https://parsonsbehle.com/insights/utah-cuts-renewable-incentives-and-adds-new-taxes,"SB 192 sponsored by Sen. Derrin Owens (R-Fountain Green), requires commercial wind and solar systems producing more than 600 kilowatt-hours of energy to be accompanied by battery storage or another storage means to qualify for state tax credits unless the project is in an interconnection queue (waiting list for transmission) or has a signed agreement with a transmission provider before January 1, 2025. This represents a shift in how Utah incentivizes renewable projects—by tying tax credit eligibility to energy storage capabilities rather than providing unconditional support.",0
