full_name,topic_key,source_url,snippet,snippet_index
Wayne A. Harper,abortion,https://freedomindex.us/ut/vote/1267461/,"HB467 Closing Abortion Clinics (passed 22 to 6 on 3/2/2023). Prevents an abortion clinic from being licensed after May 2, 2023, and from operating on or after January 1, 2024, or when their license expires. Senators voting Yes (22): J. Stuart Adams, Jacob L. Anderegg, Curtis S. Bramble, Gregg D. Buxton, Kirk A. Cullimore, Lincoln Fillmore, Keith Grover, Wayne A. Harper, David P. Hinkins, Don L. Ipson, John D. Johnson, Michael S. Kennedy, Daniel McCay, Michael K. McKell, Ann Millner, Derrin R. Owens, Scott D. Sandall, Jerry W. Stevenson, Evan J. Vickers, Todd D. Weiler, Chris H. Wilson, Ronald M. Winterton. Senators voting No (6): Nate Blouin, Luz Escamilla, Karen Kwan, Stephanie Pitcher, Jennifer Plumb, Kathleen A. Riebe.",0
Wayne A. Harper,abortion,https://betterutah.org/senator-harpers-wrapped-28-years-of-his-legislative-history/,"Harper co-sponsored H.J.R. 17 (2000), which urged Congress to propose an amendment to the United States Constitution that would overturn Roe v. Wade by protecting 'the life of the unborn.' His efforts over the past two decades to drastically reduce income tax rates and rid Utah of tiered income taxes has meant less overall funding for our public education system.",1
Wayne A. Harper,school-vouchers,https://betterutah.org/senator-harpers-wrapped-28-years-of-his-legislative-history/,"Harper voted in favor of H.B. 148 (2007), which created the first statewide private school voucher program in the nation, gutting public education for the benefit of private, often religious schools. Harper also supported similar legislation in 2023 designed to circumvent citizen referendum challenges.",0
Wayne A. Harper,school-vouchers,https://www.ksl.com/article/50566124/utah-legislature-gives-final-passage-to-school-choice-scholarships-teacher-raises,"The legislation will provide $8,000 scholarships to qualifying families for private schools and other private education options and give licensed educators a $6,000 pay raise. The scholarship program can cover education expenses like curriculum, textbooks, education, software, tutoring services, micro-school teacher salaries and private school tuition with inaugural-year state funding capped at $42 million. The Utah Senate voted 20 to 8 on Thursday to give final approval to House Bill 215.",1
Wayne A. Harper,taxes,https://kslnewsradio.com/utah/taxes-on-social-security-utah/2189153/,"Senator Wayne Harper, a Republican from Taylorsville, sponsored legislation to eliminate Utah's taxation of Social Security benefits. The bill, designated SB0071, would remove Utah from a group of nine states that still tax these retirement payments. Harper articulated his position on the double-taxation issue during committee proceedings: ""It is taxable dollars that's put in there. And then when it comes out, we're taxing it again."" The Revenue and Taxation Committee voted 4-2 to advance Harper's proposal to the full Senate.",0
Wayne A. Harper,taxes,https://betterutah.org/senator-harpers-wrapped-28-years-of-his-legislative-history/,"His efforts over the past two decades to drastically reduce income tax rates and rid Utah of tiered income taxes has meant less overall funding for our public education system and a higher reliance on lower income Utahns to pay taxes. When Harper entered office, Utah's education funding effort at a percent of personal income stood at 5.7%. Now, it's at 3.7% and we have the lowest education funding per pupil in the nation.",1
Wayne A. Harper,medicare/aid,https://www.sltrib.com/news/politics/2019/01/30/republican-utah-senators/,"Wayne Harper, R-Taylorsville, was among 10 senators who voted to replace Proposition 3 with SB96. SB96 would allow individuals earning up to 100 percent of the federal poverty line to enroll in Medicaid, compared with 138 percent for Prop 3, and Utah would initially pay 30 percent of the Medicaid costs for new enrollees under SB96, a cost share three times larger than what the state would face under the voter-approved initiative. Harper represents District 6 in Taylorsville, where the proposition was supported by 55.5 percent of voters.",0
Wayne A. Harper,medicare/aid,https://le.utah.gov/~2023/bills/static/SB0133.html,"S.B. 133 Modifications to Medicaid Coverage. Sponsor: Sen. Wayne A. Harper. Floor Sponsor: Rep. Cheryl K. Acton. The bill passed the Senate on its third reading with a vote of 27 to 0 on February 7, 2023, and was signed by the Governor on March 15, 2023.",1
Wayne A. Harper,fossil-fuels,https://en.wikipedia.org/wiki/Wayne_Harper,"Harper has sponsored multiple bills increasing fees on electric vehicles, including: SB136 (2018): Added up to $120 annual registration fee on clean air vehicles. HB209 (2021): Proposed increasing EV fees to $300 annually (did not pass). HB301 (2023): Imposed 12.5% tax on electricity at EV charging stations. Environmental advocates have criticized these measures, arguing they 'slow electric vehicle adoption and promote poorer air quality.'",0
Wayne A. Harper,fossil-fuels,https://betterutah.org/senator-harpers-wrapped-28-years-of-his-legislative-history/,"In 2023 Harper sponsored HB301, which passed, and will levy a tax of 12.5% on electricity at EV charging stations. This adds a third tax at charging stations in Utah on top of existing sales and franchise taxes, and some analyses estimate some EV owners will pay twice as much tax as gasoline fueled vehicle drivers.",1
