full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Byron Donalds,,abortion,4,"Donalds signed AFA survey (Sep 2020) opposing Planned Parenthood funding and supporting the Born Alive Abortion Survivors Protection Act. His stated position is 'enforce life beginning at conception,' placing him firmly anti-abortion but with no documented call for criminal penalties for patients or a complete legislative ban. He has not cosponsored a Life at Conception Act.",https://www.ontheissues.org/FL/Byron_Donalds_Abortion.htm,https://en.wikipedia.org/wiki/Byron_Donalds,,,
Byron Donalds,,healthcare,5,"Donalds has described the ACA as 'a thinly veiled attempt at a government takeover of the health insurance delivery system' and is 'strongly anti-universal coverage' and 'strongly pro-private insurance' per AFA survey. He believes 'a true limited federal government would not impose' healthcare mandates on Americans, placing him closest to the fully private market stance.",https://www.ontheissues.org/FL/Byron_Donalds_Health_Care.htm,https://www.ontheissues.org/FL/Byron_Donalds.htm,,"Obamacare is a thinly veiled attempt at a government takeover of the health insurance delivery system","Obamacare is a thinly veiled attempt at a government takeover of the health insurance delivery system"
Byron Donalds,,immigration,4,"Donalds is strongly pro-border wall, pro-ICE, anti-sanctuary city, and supports ending 'taxpayer handouts to illegals.' His 2025 gubernatorial campaign states he 'stands with President Trump to secure the border' and 'end taxpayer handouts to illegals.' He supports legal immigration pathways but makes legal immigration harder through restrictive enforcement. Voted NAY on the NO BAN Act (Feb 2021) to preserve presidential authority to restrict entry.",https://www.ontheissues.org/FL/Byron_Donalds_Immigration.htm,https://byrondonalds.com/issues/,,"We need to secure our southern border and reform our entry/exit visa system, so eliminate visa overstays.","We need to secure our southern border and reform our entry/exit visa system, so eliminate visa overstays."
Byron Donalds,,deportation,4,"Strong enforcement position: pro-ICE, anti-sanctuary cities, supports defunding entities non-compliant with immigration laws. Campaign platform calls for keeping families safe from illegal immigration and ending taxpayer handouts to undocumented immigrants. No documented statement calling for immediate deportation of all undocumented people regardless of family ties, but consistent strong enforcement stance with Freedom Caucus membership.",https://www.ontheissues.org/FL/Byron_Donalds_Immigration.htm,https://byrondonalds.com/issues/,,,
Byron Donalds,,taxes,4,"Donalds stated 'simplify tax code to create jobs and reduce red tape' (Feb 2021) and that the 'federal government spends too much; budget must balance.' He opposed the $1.9 trillion COVID relief package (Mar 2021) and opposed the PRO Act. His campaign calls for 'lower taxes, less regulation' to keep the economy strong. This aligns with cutting taxes and scaling back public services rather than a drastic flat tax.",https://www.ontheissues.org/FL/Byron_Donalds.htm,https://byrondonalds.com/issues/,,"Simplify tax code to create jobs and reduce red tape","Simplify tax code to create jobs and reduce red tape"
Byron Donalds,,climate-change,5,"Donalds has a lifetime LCV score of 1% (0% in 2024 and 2025), with zero pro-environment votes in 2023-2025. He opposes the Green New Deal and voted against rolling back the methane polluter fee, blocking states' cleaner truck standards, and gutting environmental review. His gubernatorial campaign focuses on Everglades water quality but frames energy policy around 'American energy jobs' rather than climate action.",https://www.lcv.org/congressional-scorecard/moc/byron-donalds,https://www.ontheissues.org/FL/Byron_Donalds_Environment.htm,,"We cannot support legislation that will burden taxpayers and vital industries that create millions of good-paying jobs.","We cannot support legislation that will burden taxpayers and vital industries that create millions of good-paying jobs."
Byron Donalds,,fossil-fuels,4,"Donalds has a lifetime LCV score of 1% (0% in 2024-2025), voting against rolling back the methane polluter fee and blocking states' cleaner truck standards. He supports 'American energy jobs' while opposing what he characterizes as burdensome environmental regulations. His environmental position focuses on water quality in Southwest Florida but does not call for removing all environmental restrictions on fossil fuels.",https://www.lcv.org/congressional-scorecard/moc/byron-donalds,https://www.ontheissues.org/FL/Byron_Donalds_Environment.htm,,,
Byron Donalds,,same-sex-marriage,5,"Per AFA survey (Sep 2020), Donalds 'strongly opposes' comfort with same-sex marriage, taking the position that 'Governments should not discriminate against individuals, organizations or small businesses because of their belief that marriage is only a union of one man and one woman.' He is not documented as a Respect for Marriage Act supporter, and OnTheIssues records his position as 'Business liberty over gay marriage.'",https://www.ontheissues.org/FL/Byron_Donalds.htm,https://www.ontheissues.org/Note.asp?q=20AFA-3A,,"Governments should not discriminate against individuals, organizations or small businesses because of their belief that marriage is only a union of one man and one woman","Governments should not discriminate against individuals, organizations or small businesses because of their belief that marriage is only a union of one man and one woman"
Byron Donalds,,social-security,4,"Donalds stated in 2020: 'For people under the age of 50 years old, we are going to have to raise the retirement age in order to sustain Social Security benefits.' He explicitly supports raising the retirement age as a 'meaningful entitlement reform,' which aligns directly with the value-4 stance of gradually raising the retirement age.",https://www.ontheissues.org/FL/Byron_Donalds_Social_Security.htm,https://www.ontheissues.org/FL/Byron_Donalds.htm,,"For people under the age of 50 years old, we are going to have to raise the retirement age in order to sustain Social Security benefits.","For people under the age of 50 years old, we are going to have to raise the retirement age in order to sustain Social Security benefits."
Byron Donalds,,voting-rights,4,"Donalds voted NAY on the For the People Act (H.R. 1, Mar 2021), which would have expanded automatic voter registration, mail-in voting, and early voting. He strongly supports the Electoral College (AFA survey Sep 2020) and has not supported any voting access expansion legislation. His positions align with requiring photo ID and maintaining stricter voting rules.",https://www.ontheissues.org/FL/Byron_Donalds_Government_Reform.htm,https://www.ontheissues.org/FL/Byron_Donalds.htm,,,
