full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Brian Mast,,abortion,4,"Mast co-sponsored the Life at Conception Act (H.R.816) and Born-Alive Abortion Survivors Protection Act, and supports abortion access only in cases of rape, incest, or threats to the mother's life. He has called to defund Planned Parenthood.",https://www.ontheissues.org/FL/Brian_Mast.htm,https://en.wikipedia.org/wiki/Brian_Mast,,"I believe we must defend life at every stage and protect the most vulnerable members of our society.","I believe we must defend life at every stage and protect the most vulnerable members of our society."
Brian Mast,,campaign-finance,3,"In a 2016 survey, Mast answered 'Yes' to regulating indirect campaign contributions from corporations and unions, indicating support for disclosure and regulation of dark money while not calling for full public funding or elimination of limits.",https://www.ontheissues.org/FL/Brian_Mast_Government_Reform.htm,,,,
Brian Mast,,civil-rights,4,"Mast voted against the Equity and Inclusion Enforcement Act (2020), voted against removing the ERA deadline extension (2021), and his record reflects limiting federal civil rights enforcement to clear cases of discrimination rather than expanding mandates.",https://www.ontheissues.org/FL/Brian_Mast_Civil_Rights.htm,https://en.wikipedia.org/wiki/Brian_Mast,,,
Brian Mast,,climate-change,5,"Mast received a 0% LCV score in 2025 (16% lifetime) and voted against clean energy and emissions regulations across dozens of votes including rolling back the Clean Air Act, methane polluter fee, and water heater efficiency standards. He believes climate regulations threaten economic growth.",https://www.lcv.org/congressional-scorecard/moc/brian-mast,https://www.ontheissues.org/FL/Brian_Mast.htm,,,
Brian Mast,,deportation,4,"Mast supports requiring unlawfully present immigrants to return to their country of origin before becoming eligible for any legal status, while also advocating for a broader legal immigration system. He voted against the NO BAN Act.",https://www.ontheissues.org/FL/Brian_Mast_Immigration.htm,https://en.wikipedia.org/wiki/Brian_Mast,,"""We must secure the border. That begins with a fence, more border patrol agents, and unmanned aerial surveillance.""","""We must secure the border. That begins with a fence, more border patrol agents, and unmanned aerial surveillance."""
Brian Mast,,fossil-fuels,4,"Mast supports expanding fossil fuel production including endorsing the Keystone XL pipeline and opposing federal renewable energy mandates. He consistently voted against environmental regulations. His LCV score of 0% in 2025 reflects anti-environment votes but he has not explicitly called for removing all environmental restrictions.",https://www.lcv.org/congressional-scorecard/moc/brian-mast,https://www.ontheissues.org/FL/Brian_Mast.htm,,,
Brian Mast,,healthcare,4,"Mast supports repealing the ACA ('Repeal and defund ObamaCare'), opposes health insurance mandates, and opposes federal vaccine mandates. He voted for the American Health Care Act of 2017. His position aligns with providing only limited government assistance while preserving private insurance markets.",https://www.ontheissues.org/FL/Brian_Mast.htm,https://en.wikipedia.org/wiki/Brian_Mast,,,
Brian Mast,,housing,4,"Mast supports housing vouchers for drug recovery assistance and favors reducing regulations to let private developers solve housing shortages. He supports school choice vouchers as a model that extends to housing assistance, consistent with a market-first, limited subsidy approach.",https://www.ontheissues.org/FL/Brian_Mast.htm,,,,
Brian Mast,,immigration,4,"Mast's immigration policy is 'a high wall with a wide gate' — he supports stricter enforcement, visa overstay tracking, and better employment verification while opposing pathways for undocumented immigrants. He supports limiting public services for those without legal status.",https://www.ontheissues.org/FL/Brian_Mast_Immigration.htm,https://en.wikipedia.org/wiki/Brian_Mast,,"""We need a high wall with a wide gate.""","""We need a high wall with a wide gate."""
Brian Mast,,medicare/aid,4,"Mast's broader healthcare record (ACA repeal votes, opposition to government-run health coverage) is consistent with partially privatizing programs and reducing Medicaid coverage. No direct Medicare privatization proposal on record, but his voting pattern opposes expanding government health programs.",https://www.ontheissues.org/FL/Brian_Mast.htm,https://en.wikipedia.org/wiki/Brian_Mast,,,
Brian Mast,,misinformation,4,"Mast voted against the Save the Internet Act (net neutrality) in 2019, reflecting a free speech, anti-regulation orientation toward online content. His broader record of opposing Democratic tech-regulation bills suggests he favors protecting free speech online over government content moderation.",https://www.ontheissues.org/FL/Brian_Mast_Technology.htm,,,,
Brian Mast,,redistricting,5,"Mast voted against both the 2019 and 2021 versions of the For the People Act, which would have required states to establish independent redistricting commissions. His opposition reflects the position that the party controlling the state legislature should draw district lines without outside interference.",https://www.ontheissues.org/FL/Brian_Mast_Government_Reform.htm,https://en.wikipedia.org/wiki/Brian_Mast,,,
Brian Mast,,same-sex-marriage,5,"Wikipedia documents that Mast initially voted for the Respect for Marriage Act in July 2022 but then voted against final passage in December 2022. His stated view is that the Supreme Court's same-sex marriage ruling was a mistake, reflecting opposition to nationwide SSM recognition.",https://en.wikipedia.org/wiki/Brian_Mast,https://www.ontheissues.org/FL/Brian_Mast_Civil_Rights.htm,,,
Brian Mast,,school-vouchers,5,"Mast explicitly supports school vouchers and replacing Common Core with school choice, stating that 'dollars should follow students so that parents can decide what school is best for their children.' He supports education funding following students to any school — public, private, or religious.",https://www.ontheissues.org/FL/Brian_Mast_Education.htm,https://www.ontheissues.org/FL/Brian_Mast.htm,,"""[D]ollars to follow students so that parents can decide what school is best for their children.""","""[D]ollars to follow students so that parents can decide what school is best for their children."""
Brian Mast,,social-security,5,"OnTheIssues documents that Mast supports diverting a portion of Social Security FICA taxes into personal retirement accounts that individuals control, aligning with the privatization stance. He stated Social Security needs an update 'in order to protect all generations of American workers.'",https://www.ontheissues.org/FL/Brian_Mast_Social_Security.htm,,,,
Brian Mast,,tariffs,3,"Mast voted for the USMCA in December 2019, reflecting support for managed free trade with North American partners. No record of broad protectionist tariff positions or calls to impose high tariffs on all imports. His position aligns with using trade agreements selectively to protect key industries.",https://www.ontheissues.org/FL/Brian_Mast.htm,,,,
Brian Mast,,taxes,4,"Mast opposes higher income taxes, supports permanently eliminating the estate tax, voted for the 2017 Tax Cuts and Jobs Act, and opposes tax increases even to balance the budget. He supports cutting taxes to stimulate economic growth across income levels.",https://www.ontheissues.org/FL/Brian_Mast_Tax_Reform.htm,https://en.wikipedia.org/wiki/Brian_Mast,,,
Brian Mast,,ukraine-support,4,"Wikipedia documents that Mast opposed legislation granting additional military aid to Ukraine in April 2024, reflecting a preference to focus resources on domestic priorities rather than continuing current aid levels.",https://en.wikipedia.org/wiki/Brian_Mast,,,,
Brian Mast,,voting-rights,4,"Mast voted against both the 2019 and 2021 For the People Act, which would have expanded early voting and automatic registration. He expressed concern that same-day registration could enable voter fraud. His position supports photo ID requirements and opposes expanded mail-in voting.",https://www.ontheissues.org/FL/Brian_Mast_Government_Reform.htm,https://en.wikipedia.org/wiki/Brian_Mast,,,
