full_name,topic_key,source_url,snippet,snippet_index
Jerry W. Stevenson,abortion,https://freedomindex.us/ut/vote/1267461/,"HB467 prevents an abortion clinic from being licensed after May 2, 2023, and from operating on or after January 1, 2024, or when their license expires. The measure passed 22 to 6 on March 2, 2023. Senators Voting YES (22): J. Stuart Adams, Jacob L. Anderegg, Curtis S. Bramble, Gregg D. Buxton, Kirk A. Cullimore, Lincoln Fillmore, Keith Grover, Wayne A. Harper, David P. Hinkins, Don L. Ipson, John D. Johnson, Michael S. Kennedy, Daniel McCay, Michael K. McKell, Ann Millner, Derrin R. Owens, Scott D. Sandall, Jerry W. Stevenson, Evan J. Vickers, Todd D. Weiler, Chris H. Wilson, Ronald M. Winterton",0
Jerry W. Stevenson,abortion,https://www.deseret.com/utah/2023/3/3/23624526/utah-bill-to-close-abortion-clinics-passes-legislature/,"The Legislature on Thursday approved a bill aimed at further limiting abortions in the state by banning elective abortion clinics after May 2. The measure, HB467, prohibits the new licensing of abortion clinics starting May 3, and forces any clinic to stop providing abortions when their existing license expires.",0
Jerry W. Stevenson,religious-freedom,https://fastdemocracy.com/bill-search/ut/2026/bills/UTB00014679/,"The final Senate vote on SB 174 on March 2, 2026 (3rd reading) was YES: 22, NO: 7, ABSENT: 0. The 22 senators voting in favor included Stevenson along with Adams, Balderree, Brammer, Cullimore, Escamilla, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, McCay, McKell, Millner, Musselman, Owens, Sandall, Stratton, Weiler, Wilson, and Winterton. The 7 voting against included Blouin, Buss, Kwan, Pitcher, Plumb, Riebe, and Vickers.",0
Jerry W. Stevenson,religious-freedom,https://utahnewsdispatch.com/2026/03/05/utah-may-allow-health-care-providers-to-deny-treatment-based-on-beliefs/,"A proposal allowing health care providers in the state to refuse treatment based on their deeply held beliefs — including religion or conscience — received final passage from the Utah Legislature. SB174, sponsored by Sen. Keven Stratton, R-Orem, now heads to Gov. Spencer Cox's desk.",0
Jerry W. Stevenson,trans-athletes,https://www.deseret.com/utah/2023/1/27/23574495/transgender-surgery-gender-affirming-care-ban-utah-legislature-vote/,"The Senate voted 20-8 to pass SB16 on its final vote on January 27, 2023. Republicans voting NO: Sen. David Hinkins, R-Ferron, and Sen. Todd Weiler, R-Woods Cross, joined Democrats in voting against the bill. SB16 would ban transgender surgeries for Utah children and teens and place an indefinite moratorium on puberty blockers and cross-sex hormones for minors.",0
Jerry W. Stevenson,trans-athletes,https://freedomindex.us/legislator/11424,"SB16 Ban on Sex Mutilation Against Minors (2023): YES — Banned transgender medical treatments for minors. Jerry W. Stevenson voted YES on SB16.",0
Jerry W. Stevenson,voting-rights,https://utahnewsdispatch.com/2025/03/06/utah-legislature-approves-bill-require-voter-id-phase-out-automatic-voting-by-mail-by-2029/,"The House voted 56-15 and the Senate voted 19-10 to approve the bill, mostly along party lines — though some Republicans joined Democrats in opposing the bill. HB300 would require Utah voters to write the last four digits of their government-issued identification card on their ballot's return envelope. The bill would require voters to request a mail-in ballot every eight years starting in 2029.",0
Jerry W. Stevenson,voting-rights,https://freedomindex.us/legislator/11424,"HB300 Election Integrity (3/6/2025): YES — Required in-person ballot return with ID. Jerry W. Stevenson voted YES on HB300.",0
Jerry W. Stevenson,school-vouchers,https://www.standard.net/news/education/2023/jan/24/utah-senate-committee-advances-school-voucher-bill-ed-groups-unite-in-opposition/,"Just after the Utah Senate education committee voted 7-2 to advance House Bill 215, the Utah Fits All bill that would let students use public funds for private education, all nine members of the education committee represent part of the Wasatch Front. The seven senators voting for the bill, all Republicans, were Stuart Adams, Lincoln Fillmore, Keith Grover, John Johnson McKell, Ann Millner and Jerry Stevenson. The two votes against were by Kathleen Riebe, a Cottonwood Heights Democrat, and David Hinkins.",0
Jerry W. Stevenson,school-vouchers,https://www.deseret.com/utah/2023/1/26/23572784/final-vote-on-hb215-voucher-teacher-raise-legislature/,"The Senate voted 20-8 Thursday to approve the bill, which now heads to the desk of Gov. Spencer Cox. The legislation provides $8,000 scholarships to qualifying families for private schools and other private education options. The Utah Fits All Scholarship program can be used for education expenses like curriculum, textbooks, education, software, tutoring services, micro-school teacher salaries and private school tuition.",0
