full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Bob Dixon,-29077001,jail-capacity,4,"As Presiding Commissioner since 2019, Dixon led Greene County's multi-year effort to build a new jail — purchasing 23 acres near Springfield-Branson National Airport in December 2019 ($680K) for an 8-story facility to replace a chronically overcrowded 601-bed jail housing 792 inmates. The commission unanimously backed the project through a 2022 voter-approved sales tax and a 2024 construction contract. Dixon acknowledged a need for a multi-pronged approach (pre-trial services, judges, public defenders) alongside the new facility, but the dominant action was building significant new capacity.",https://www.ksmu.org/news/2019-12-03/greene-county-officials-say-steel-costs-city-skyline-among-factors-in-relocating-jail,https://www.missourinet.com/2017/07/19/southwest-missouri-jail-being-enlarged-in-creative-ways-to-handle-chronic-overcrowding/,https://www.ksmu.org/news/2023-10-05/in-his-2023-state-of-the-county-address-greene-county-presiding-commissioner-bob-dixon-focused-on-mental-health,"It's not an easy fix and requires a multi-pronged approach including enhanced pre-trial services, additional judges, and public defender partnerships.","It's not an easy fix and requires a multi-pronged approach including enhanced pre-trial services, additional judges, and public defender partnerships."
Bob Dixon,-29077001,public-safety-approach,3,"Dixon's 2023 State of the County address focused on mental health as a crisis driving jail demand — noting 70% of inmates have diagnosable mental illness and 55 inmates were on a waitlist for the state psychiatric hospital — and called on the community to expand mental health access. Simultaneously, he approved ARPA grants of ~$4.8M to 31 nonprofits including mental health and behavioral health organizations, and the 2026 budget explicitly prioritized public safety funding. His record reflects both sustained public safety investment and notable parallel investment in crisis/mental health services.",https://www.ksmu.org/news/2023-10-05/in-his-2023-state-of-the-county-address-greene-county-presiding-commissioner-bob-dixon-focused-on-mental-health,https://www.ksmu.org/news/2026-01-09/greene-county-commissioners-sign-2026-county-budget,https://www.ksmu.org/news/2023-02-10/greene-county-commission-awards-arpa-funds-to-31-nonprofits,"I am here to call for our community to face the exasperating local mental health challenges facing citizens, caregivers and all of those seeking to help others.","I am here to call for our community to face the exasperating local mental health challenges facing citizens, caregivers and all of those seeking to help others."
Bob Dixon,-29077001,economic-development,4,"In his 2025 State of the County address, Dixon stated strategic investments in infrastructure and economic development are needed to position the region as a 'desirable hub for new markets, enhanced tourism, and growth.' He highlighted regional growth in multiple communities and described Greene County as 'the economic engine of the state' in his 2018 campaign. His commission background and stated vision align with actively competing for major employers and investment, consistent with value 4.",https://www.ksmu.org/news/2025-10-02/greene-county-presiding-commissioner-presents-state-of-the-county,https://www.missourinet.com/2018/07/16/outgoing-state-senator-trying-to-unseat-fellow-republican-in-major-sw-missouri-county-commission/,,,"We're the economic engine of the state...We should be telling that story.","We're the economic engine of the state...We should be telling that story."
Bob Dixon,-29077001,taxes,4,"Dixon has consistently advocated for fiscal responsibility and spending restraint. He noted Greene County is funded almost entirely by sales tax with minimal property tax, and in his 2025 State of County address he advocated for 'property tax reform and local control against state centralization.' His 2018 campaign explicitly criticized wasteful county spending ($260K+ in legal fees) and he stated 'I'm not of the opinion that we just throw money at problems' regarding public defender funding requests.",https://www.ksmu.org/news/2025-10-02/greene-county-presiding-commissioner-presents-state-of-the-county,https://www.missourinet.com/2016/08/23/dixon-wants-special-session-to-ask-for-public-defender-system-pilot-program-and-to-fix-dwi-law/,,"I'm not of the opinion that we just throw money at problems.","I'm not of the opinion that we just throw money at problems."
Bob Dixon,-29077001,homelessness-response,3,"The Greene County Commission under Dixon approved ARPA spending that explicitly identified 'services for unhoused persons' as one of the 12 community priorities and awarded grants to nonprofits providing social services, mental health, and substance use programs. There is no evidence of criminalization policies or pure enforcement approaches, nor of a housing-first mandate. The record reflects a moderate approach: investing in outreach and services through nonprofit grants while not eliminating reasonable public space enforcement.",https://greenecountymo.gov/arp/,https://www.ksmu.org/news/2023-02-10/greene-county-commission-awards-arpa-funds-to-31-nonprofits,,,
Bob Dixon,-29077001,transportation-priorities,4,"Greene County maintains approximately 2,550 lane miles of roadway, 224 bridges, and 674 box culverts. The county's highway department mission is 'providing a safe and efficient transportation system.' All commissioner budget priorities focus on road and infrastructure maintenance; there is no evidence of investment in cycling, transit, or pedestrian infrastructure at the county level. County commissioners' transportation role is roads in unincorporated areas — a car-centric mandate by design.",https://greenecountymo.gov/highway/,https://www.ksmu.org/news/2026-01-09/greene-county-commissioners-sign-2026-county-budget,,,
Bob Dixon,-29077001,growth-and-development,4,"Dixon's 2025 State of the County explicitly stated the goal of positioning the region as a 'desirable hub for new markets, enhanced tourism, and growth while maintaining lower cost of living.' He highlighted Rogersville as the fastest-growing city per capita in Missouri as a success. His commission background includes infrastructure investments and regional economic development priorities — consistent with actively recruiting development to grow the tax base.",https://www.ksmu.org/news/2025-10-02/greene-county-presiding-commissioner-presents-state-of-the-county,https://www.missourinet.com/2018/07/16/outgoing-state-senator-trying-to-unseat-fellow-republican-in-major-sw-missouri-county-commission/,,,
Bob Dixon,-29077001,local-immigration,4,"In February 2025, the Greene County Jail held 176 unauthorized migrants apprehended by ICE, with roughly 300 beds allocated for federal detainees at $100/day federal reimbursement. The Greene County Sheriff publicly announced the jail's readiness to cooperate with Trump administration immigration enforcement. Dixon as Presiding Commissioner set jail policy direction alongside the sheriff; no commissioner opposition to this cooperation was reported. This reflects proactive information-sharing and ICE detainer compliance at the county level.",https://www.ksmu.org/news/2025-02-25/greene-county-sheriffs-office-confirms-176-unauthorized-migrants-in-custody-at-greene-county-jail,https://greenecountymo.gov/about/elected_officials.php,,,
Rusty MacLachlan,-29077002,jail-capacity,4,"MacLachlan's 2020 campaign website listed county jail construction as a top priority, specifically pledging to 'leverage 30 years of business/contracting experience to complete construction on time and within budget.' He joined the commission as it carried forward the multi-year new justice center project. His campaign platform explicitly treats completing jail construction as a core deliverable — aligning with value 4 (building additional capacity to address overcrowding).",https://rustymac.com/,https://www.ksmu.org/news/2025-01-10/greene-county-commissioners-sign-284-6-million-budget-for-2025,,,
Rusty MacLachlan,-29077002,public-safety-approach,4,"MacLachlan's 2020 campaign website explicitly stated he opposes 'defunding police initiatives' and is 'committed to supporting officers' capabilities to arrest criminals.' He also emphasized faith, family, and work as foundations for youth over government solutions, and listed law enforcement support as a central priority. This aligns with value 4 (increase police staffing, equipment, and pay to improve response times and deter crime).",https://rustymac.com/,,,
