external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-26004,Bill Huizenga,abortion,4,"Huizenga co-sponsored the Pain-Capable Unborn Child Protection Act banning abortions after 20 weeks except for maternal life endangerment, and voted YES on H.R.7 prohibiting federal abortion funding. He co-sponsored PRENDA (banning sex-selection abortions) and the Title X Abortion Provider Prohibition Act. His documented votes restrict abortion to cases involving serious threats to the mother's life, aligning with value 4 rather than a complete ban.",https://www.ontheissues.org/MI/Bill_Huizenga_Abortion.htm,https://ballotpedia.org/Bill_Huizenga,,"Passion for the unborn, beginning at conception","Passion for the unborn, beginning at conception"
-26004,Bill Huizenga,civil-rights,5,"Huizenga voted against the Equity and Inclusion Enforcement Act (which would allow private lawsuits for school race discrimination), voted NAY on the Maloney Amendment barring federal contractors from discriminating based on sexual orientation and gender identity, and voted against the VAWA reauthorization that extended protections to LGBTQ individuals. His record consistently opposes race- and identity-based enforcement beyond individual clear cases, aligning with eliminating race-based government programs.",https://www.ontheissues.org/MI/Bill_Huizenga_Civil_Rights.htm,https://www.ontheissues.org/MI/Bill_Huizenga_Education.htm,,
-26004,Bill Huizenga,climate-change,5,"Huizenga signed the No Climate Tax Pledge, voted YES to bar the EPA from regulating greenhouse gases, voted YES to open the Outer Continental Shelf to oil drilling, and opposed cap-and-trade legislation. The League of Conservation Voters gave him a lifetime score of 6% and a 2025 score of 0%, documenting consistent opposition to climate-change policy across his career.",https://www.ontheissues.org/MI/Bill_Huizenga.htm,https://www.lcv.org/congressional-scorecard/moc/bill-huizenga,,
-26004,Bill Huizenga,deportation,4,"Huizenga's stated position is ""Seal our border; then create a guest worker program"" — he favors deporting those without legal status and voted YES to ban DACA recipients from military service, arguing it created an ""amnesty pathway for illegal aliens."" He opposes pathways to citizenship for undocumented immigrants, aligning with deporting all without legal status starting with those who have criminal records.",https://www.ontheissues.org/MI/Bill_Huizenga_Immigration.htm,https://ballotpedia.org/Bill_Huizenga,,"Seal our border; then create a guest worker program","Seal our border; then create a guest worker program"
-26004,Bill Huizenga,fossil-fuels,4,"Huizenga voted YES to open the Outer Continental Shelf to oil drilling, voted YES to bar the EPA from regulating greenhouse gases, and signed the No Climate Tax Pledge. He supports expanding domestic fossil fuel production and opposed EPA environmental restrictions, aligning with expanding drilling permits (value 4) rather than maximizing extraction by removing all regulations (value 5).",https://www.ontheissues.org/MI/Bill_Huizenga.htm,https://www.lcv.org/congressional-scorecard/moc/bill-huizenga,,
-26004,Bill Huizenga,healthcare,4,"Huizenga signed the Club for Growth's ""Repeal-It!"" Pledge, co-sponsored the Repealing the Job-Killing Health Care Law Act (2011), and opposes the public option and individual mandate. He supports allowing cross-state insurance purchases and market-based reforms, wanting government to assist only the poorest while leaving most Americans to employers and private insurance.",https://www.ontheissues.org/MI/Bill_Huizenga_Health_Care.htm,https://ballotpedia.org/Bill_Huizenga,,
-26004,Bill Huizenga,immigration,4,"Huizenga supports sealing the border before any reform and creating only a temporary guest worker program that ""will not be a path to citizenship."" He voted against the NO BAN Act (limiting presidential entry restrictions) and supported the Gosar anti-DACA amendment to ban DACA recipients from military service. He favors reducing immigration pathways and limiting public services to those with legal status.",https://www.ontheissues.org/MI/Bill_Huizenga_Immigration.htm,https://ballotpedia.org/Bill_Huizenga,,
-26004,Bill Huizenga,medicare/aid,4,"Huizenga voted YES on the Ryan Budget (2011), which reformed Medicare through a voucher/choice model with spending cuts, and voted YES to repeal the Prevention and Public Health Fund. He has consistently opposed ACA's Medicaid expansion. His record supports partial privatization of Medicare through voucher programs and reducing Medicaid coverage, aligning with value 4.",https://www.ontheissues.org/MI/Bill_Huizenga_Health_Care.htm,https://www.ontheissues.org/MI/Bill_Huizenga.htm,,
-26004,Bill Huizenga,misinformation,4,"Huizenga voted NAY on the Save the Internet Act (2019), opposing reinstatement of net neutrality rules and arguing against expanded government control over the internet. He supported CISPA for voluntary cybersecurity data sharing (not mandated content regulation). His overall record favors protecting free speech online and preventing government content mandates.",https://www.ontheissues.org/MI/Bill_Huizenga_Technology.htm,https://www.ontheissues.org/MI/Bill_Huizenga_Government_Reform.htm,,
-26004,Bill Huizenga,religious-freedom,4,"Huizenga co-sponsored both the Marriage and Religious Freedom Act and the First Amendment Defense Act (FADA), which would prohibit federal government action against individuals or organizations acting on religious beliefs that marriage should be between one man and one woman. He consistently supports faith-based exemptions from laws that conflict with sincere religious beliefs.",https://www.ontheissues.org/MI/Bill_Huizenga_Civil_Rights.htm,https://ballotpedia.org/Bill_Huizenga,,
-26004,Bill Huizenga,same-sex-marriage,5,"Huizenga voted against the Respect for Marriage Act in 2022, which codified protections for same-sex marriages nationwide. He co-sponsored the First Amendment Defense Act to protect those who believe marriage is between one man and one woman, and co-sponsored the Marriage and Religious Freedom Act protecting religious objections to same-sex marriage. His record reflects opposition to legal recognition of same-sex marriage at the federal level.",https://en.wikipedia.org/wiki/Bill_Huizenga,https://www.ontheissues.org/MI/Bill_Huizenga_Civil_Rights.htm,,
-26004,Bill Huizenga,school-vouchers,4,"Huizenga voted to reauthorize the DC Opportunity Scholarship program (2011) and the SOAR Act to expand private school vouchers for low-income DC students (2015). He states vouchers ""break link of low-income and low-quality schools"" and supports parents choosing from ""homeschool, charter, private, and public"" options. His record supports expanding voucher eligibility to most families while maintaining baseline public school funding.",https://www.ontheissues.org/MI/Bill_Huizenga_Education.htm,https://ballotpedia.org/Bill_Huizenga,,"I am proponent of a Parental Rights Amendment...which would ensure that parents' freedom to educate their own children will not be threatened.","A Parental Rights Amendment...would ensure that parents' freedom to educate their own children will not be threatened."
-26004,Bill Huizenga,social-security,5,"Huizenga explicitly advocates for ""the option of a personal retirement account that younger workers can count on as their own individual asset."" He was rated 0% by the Alliance for Retired Americans (indicating a pro-privatization stance) and stated: ""The sooner adjustments are made, the smaller the adjustments need to be."" His position aligns with transitioning Social Security to private investment accounts.",https://www.ontheissues.org/MI/Bill_Huizenga_Social_Security.htm,https://ballotpedia.org/Bill_Huizenga,,"the option of a personal retirement account that younger workers can count on as their own individual asset","the option of a personal retirement account that younger workers can count on as their own individual asset"
-26004,Bill Huizenga,tariffs,3,"Huizenga voted YES on the USMCA Implementation Act (2019), supporting a bilateral trade agreement that included labor and environmental protections. His 50% USA*Engage trade score (2011-2012) reflects a mixed record — neither pursuing free trade nor imposing broad tariffs. He uses trade agreements selectively to protect American industries and workers while maintaining most trading relationships.",https://www.ontheissues.org/MI/Bill_Huizenga_Free_Trade.htm,https://ballotpedia.org/Bill_Huizenga,,
-26004,Bill Huizenga,taxes,5,"Huizenga signed Americans for Tax Reform's Taxpayer Protection Pledge (opposing all tax rate increases), supports replacing the current system with a flat tax, co-sponsored the Death Tax Repeal Act for permanent estate tax elimination, and voted YES on the Tax Cuts and Jobs Act (2017) reducing corporate rates from 35% to 21%. He advocates drastically cutting taxes and shrinking government.",https://www.ontheissues.org/MI/Bill_Huizenga_Tax_Reform.htm,https://www.ontheissues.org/MI/Bill_Huizenga.htm,,"When the government overtaxes our capital, they also drain our spirit.","When the government overtaxes our capital, they also drain our spirit."
-26004,Bill Huizenga,voting-rights,4,"Huizenga voted NAY on the For the People Act in both 2019 and 2021, opposing automatic voter registration, same-day registration, and expanded early voting. He cited Heritage Foundation concerns that same-day registration makes ""it easier to commit fraud."" He also signed an amicus brief supporting Texas v. Pennsylvania challenging the 2020 election results. His record supports photo ID requirements and voter roll maintenance.",https://www.ontheissues.org/MI/Bill_Huizenga_Government_Reform.htm,https://en.wikipedia.org/wiki/Bill_Huizenga,,
