external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-2900003,Catherine Hanaway,abortion,4,"Hanaway filed multiple AG-office challenges to mifepristone access: a standalone challenge in Nov 2025, a Biden-era abortion drug challenge in Feb 2026, and joined a 23-state coalition asking the Supreme Court to uphold a mifepristone stay in May 2026. As MO House Speaker she passed bills backed by Missouri Right-to-Life. Aligns with restricting abortion to cases of rape, incest, or serious threats to life — not a complete ban with criminal penalties.",https://ago.mo.gov/press-releases,https://en.wikipedia.org/wiki/Catherine_Hanaway,,
-2900003,Catherine Hanaway,civil-rights,5,"Hanaway opposes affirmative action in state employment or contracting (documented 1998 House race record) and in 2026 filed suit against MSHSAA framing the case as challenging race-and-sex based discrimination — an anti-DEI enforcement position. Aligns with eliminating affirmative action and all race-based government programs.",https://www.ontheissues.org/Catherine_Hanaway.htm,https://ago.mo.gov/press-releases,,
-2900003,Catherine Hanaway,deportation,4,"Hanaway filed suit against the U.S. Department of Commerce and Census Bureau in Jan 2026 to stop counting illegal aliens in the census and requested a recount. She also launched an investigation in Nov 2025 into a company's reported use of illegal immigrants in Missouri. These AG-office actions signal a position of deporting all people without legal status, prioritizing enforcement.",https://ago.mo.gov/press-releases,https://en.wikipedia.org/wiki/Catherine_Hanaway,,
-2900003,Catherine Hanaway,fossil-fuels,4,"In Feb 2026 Hanaway led a 13-state coalition securing an agreement from Vanguard to protect energy markets from ESG investment policies. Opposing ESG frameworks that would restrict fossil fuel investment signals support for expanding fossil fuel production. Aligns with expanding drilling permits rather than removing all environmental restrictions.",https://ago.mo.gov/press-releases,,,
-2900003,Catherine Hanaway,immigration,4,"Hanaway filed suit against the Census Bureau to stop counting illegal aliens (Jan 2026) and investigated a firm for using undocumented immigrants in Missouri (Nov 2025). Her 2016 gubernatorial campaign cited working 'against improper enforcement of our immigration laws' in her U.S. Attorney role. Consistent with reducing legal immigration and limiting public services to those with legal status.",https://ago.mo.gov/press-releases,https://www.ontheissues.org/Catherine_Hanaway.htm,,
-2900003,Catherine Hanaway,redistricting,5,"Hanaway in Mar 2026 successfully defended Missouri's legislature-drawn FIRST Map against a constitutional challenge; in Nov 2025 led a multistate effort to 'rein in judicial overreach' in a Texas redistricting case; and in Oct 2025 fought out-of-state groups attempting to 'hijack Missouri's constitutional authority' over redistricting. These actions collectively defend the right of the party controlling the legislature to draw maps without outside interference.",https://ago.mo.gov/press-releases,,,
-2900003,Catherine Hanaway,religious-freedom,4,"In Apr 2016 Hanaway publicly supported SJR39, Missouri's religious liberty bill allowing religious exemptions from requirements stemming from same-sex marriage recognition — described at the time as 'religious liberty trumps gay marriage.' Aligns with protecting religious freedom and allowing faith-based exemptions from laws that conflict with sincere religious beliefs.",https://www.ontheissues.org/Catherine_Hanaway.htm,,,
-2900003,Catherine Hanaway,same-sex-marriage,4,"Hanaway opposed same-sex marriage as a state legislator (1998) and in Apr 2016 supported SJR39, a Missouri constitutional amendment proposal to allow religious organizations to refuse to recognize or facilitate same-sex marriages. Supporting a constitutional amendment for religious refusal to recognize SSM is a documented anti-recognition action, though the bill frames it as a religious exemption rather than an outright ban.",https://www.ontheissues.org/Catherine_Hanaway.htm,,,
-2900003,Catherine Hanaway,school-vouchers,4,"Hanaway supported state-funded vouchers for public and private schools as a Missouri state legislator in 1998. Aligns with expanding voucher eligibility to most families while maintaining baseline public school funding.",https://www.ontheissues.org/Catherine_Hanaway.htm,,,
-2900003,Catherine Hanaway,taxes,4,"Hanaway's documented 1998 record shows support for decreasing income and corporate taxes and advocacy for a flat tax rate. As Speaker she rejected Governor Holden's tax increase requests in 2003. Aligns with cutting taxes for everyone and scaling back public services, though a flat tax with reduced rates maps more to value 4 than a 'drastic' cut.",https://www.ontheissues.org/Catherine_Hanaway.htm,https://en.wikipedia.org/wiki/Catherine_Hanaway,,"What part of 'No' don't you understand?","What part of 'No' don't you understand?"
-2900003,Catherine Hanaway,trans-athletes,4,"In Feb 2026 Hanaway filed suit against MSHSAA for 'race-and-sex based discrimination' after a whistleblower raised claims about MSHSAA permitting biological males to compete in girls' sports. In Jan 2026 she issued a statement supporting a court ruling upholding a ban on sex-change procedures for minors. Aligns with requiring transgender athletes to compete matching their biological sex assigned at birth.",https://ago.mo.gov/press-releases,,,
-2900003,Catherine Hanaway,voting-rights,4,"Hanaway defended Missouri's voter ID law in Nov 2025; in Mar 2026 led a 21-state coalition supporting 'common-sense election integrity laws' at the Supreme Court; in Apr 2026 led a coalition defending an executive order on election integrity. Consistent with requiring photo ID for voting and regular voter roll maintenance.",https://ago.mo.gov/press-releases,,,
