external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-5500001,Tony Evers,abortion,1,"Evers vetoed five abortion restriction bills in December 2021 and has repeatedly pledged to veto any legislation restricting reproductive rights. He stated he would fight to restore legal abortion access in Wisconsin (Jan 2025), making clear he supports abortion being legal and accessible without restriction.",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"as long as I'm governor, I will veto any legislation that turns back the clock on reproductive rights in this state","as long as I hold this office, I will veto any legislation that turns back the clock on reproductive rights in this state"
-5500001,Tony Evers,healthcare,2,"Evers sought $1.6 billion in federal funds to expand Wisconsin's Medicaid program (April 2021, blocked by Republican legislature) and pledged to withdraw Wisconsin from a lawsuit challenging the ACA. He supports a mix of public programs and regulated private insurance — Medicaid expansion, not single payer.",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,Support ObamaCare; support Medicaid expansion,"Support the Affordable Care Act; support Medicaid expansion"
-5500001,Tony Evers,taxes,1,"Evers proposed and partially enacted tax increases on wealthy filers — reducing manufacturer tax credits and raising capital gains taxes on earners above $300,000. He used partial vetoes to block GOP income tax cuts for top earners and stated: 'Big tax breaks for wealthiest 20% of earners is reckless' (Jan 2023). Campaign position: 'Raise taxes on wealthy to pay for public services' (Oct 2018).",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"Big tax breaks for wealthiest 20% of earners is reckless","Big tax breaks for the wealthiest 20% of earners is reckless"
-5500001,Tony Evers,school-vouchers,1,"Evers has consistently opposed expanding Wisconsin's school voucher program. He campaigned on freezing charter schools and increasing public school funding by $1.4B. As governor he explicitly stated 'Don't increase statewide private school voucher program' (Jun 2021) and used his historic partial veto power to secure increased per-pupil public school funding through 2425.",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"Don't increase statewide private school voucher program","Don't increase the statewide private school voucher program"
-5500001,Tony Evers,immigration,2,"Evers supports keeping legal immigration open and providing public services to immigrants regardless of status. He withdrew the Wisconsin National Guard from the southern border (Feb 2019), affirmed Wisconsin welcomes refugees (Dec 2019), supports undocumented immigrants obtaining driver's licenses, and intervened to halt Hmong deportations (Feb 2020).",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"Protect DREAMers brought to US illegally as kids","Protect DREAMers brought to the US illegally as kids"
-5500001,Tony Evers,deportation,2,"Evers intervened to ask Secretary of State Pompeo to halt deportation negotiations with Laos regarding Wisconsin's Hmong population (Feb 2020), withdrew National Guard from the border, and supports protections for DREAMers. His record reflects opposing deportation except for serious violent criminals.",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,,
-5500001,Tony Evers,voting-rights,2,"Evers campaigned to 'Close the chapter of voter suppression in Wisconsin' and opposed lame-duck Republican voting restrictions passed before he took office. He supports expanded early voting and mail-in access. In 2020 he attempted to delay the April 7 presidential primary via executive order to protect voter safety during COVID.",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"Close the chapter of voter suppression in Wisconsin","Close the chapter of voter suppression in this state"
-5500001,Tony Evers,same-sex-marriage,1,"Evers has been a strong advocate for same-sex marriage, stating 'All Wisconsinites should be able to marry who they love' (Oct 2018). He issued an executive order flying the rainbow Pride flag at the Wisconsin Capitol for the first time (June 2019) and pledged to veto any bill that makes Wisconsin less inclusive.",https://www.ontheissues.org/Tony_Evers.htm,https://en.wikipedia.org/wiki/Tony_Evers,,"All Wisconsinites should be able to marry who they love","All residents of this state should be able to marry who they love"
-5500001,Tony Evers,trans-athletes,1,"Evers vetoed Wisconsin's transgender athlete sports ban in April 2024, allowing transgender athletes to compete on teams matching their gender identity. He also vetoed a gender-affirming care ban for minors in December 2023, writing that the legislation 'harms LGBTQ people and kids' mental health.'",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"This type of legislation...harms LGBTQ people and kids' mental health","This type of legislation...harms LGBTQ people and kids' mental health"
-5500001,Tony Evers,redistricting,1,"Evers created a nonpartisan redistricting commission via executive order in January 2020, explicitly calling for independent redistricting. He criticized Wisconsin's maps as 'some of the most gerrymandered, extreme maps in the United States' and signed new legislative maps into law in February 2024 after the state Supreme Court redistricting decision.",https://en.wikipedia.org/wiki/Tony_Evers,https://www.ontheissues.org/Tony_Evers.htm,,"Create a nonpartisan redistricting commission","Create a nonpartisan redistricting commission"
