full_name,topic_key,source_url,snippet,snippet_index
Ronald M. Winterton,abortion,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2020GS&voteid=865&house=S,"Yeas (23): Adams, Anderegg, Bramble, Buxton, Christensen, Cullimore, Fillmore, Grover, Harper, Hemmert, Henderson, Hillyard, Hinkins, Ipson, McCay, Millner, Okerlund, Sandall, Stevenson, Thatcher, Vickers, Weiler, Winterton. Nays (6): Davis, Escamilla, Iwamoto, Kitchen, Mayne, Riebe. The measure passed with Yeas 23 Nays 6 Abs 0 on the abortion prohibition amendments bill SB174.",0
Ronald M. Winterton,abortion,https://senate.utah.gov/s-b-174-abortion-prohibition-amendments-now-in-effect/,"S.B. 174 Abortion Prohibition Amendments Now in Effect. SB 174, Utah's Trigger ban, was passed by the Utah Legislature in 2020. This law sought to outlaw abortion in Utah at any point in pregnancy, with only extremely limited exceptions, and to criminalize health care providers.",0
Ronald M. Winterton,fossil-fuels,https://biologicaldiversity.org/w/news/press-releases/utah-bill-would-allow-public-funding-to-expand-fossil-fuel-extraction-worsen-climate-crisis-2021-02-25/,"The legislation removes language requiring the Utah Permanent Community Impact Fund Board to spend the money collected from mineral leasing to help local communities repair damage from fossil fuel development. The proposed 85-mile Uinta Basin Railway could lead to a quadrupling of oil extraction in northeast Utah's Uinta Basin, worsening existing air pollution violations. The project would fragment wildlife habitat and strain precious water supplies.",0
Ronald M. Winterton,fossil-fuels,https://www.hcn.org/articles/climate-desk-utah-wants-to-build-an-oil-railway-through-a-wilderness-area/,"Winterton served as a Duchesne County commissioner on the Seven County Infrastructure Coalition board (2015-2019) and on the Permanent Community Impact Board. During a 2018 meeting, he stated: ""Let's get this going. Because the longer we wait…we could change administrations and then we're going to have problems."" At the time he voted to rush through $6 million in funding for the railway project, Winterton was employed as a consultant by Jones and DeMille Engineering, which has done millions of dollars of work on the railway.",0
Ronald M. Winterton,fossil-fuels,https://le.utah.gov/~2022/bills/static/SB0146.html,"S.B. 146 Division of Oil, Gas, and Mining Amendments. Sponsor: Sen. Ronald M. Winterton. The bill was introduced during Utah's 2022 General Session, passed both chambers with substantial support (Senate: 24-0-5; House: 70-0-5), and was signed into law by the Governor on March 21, 2022, becoming Chapter 096 of the 2022 Session Laws with an effective date of May 4, 2022.",0
Ronald M. Winterton,climate-change,https://www.ksl.com/article/51444712/utah-lawmakers-shoot-down-bill-targeting-chemtrails,"Sen. Ron Winterton, R-Roosevelt, sponsored SB23, a proposal that would criminalize solar geoengineering by aircraft owners or operators, making it a third-degree felony punishable by prison time and a $100,000 fine. Winterton stated: ""We are probably the experimental lab rats on this to see does it affect us or not"" and emphasized the need to ""get control of what is being sprayed in our atmosphere."" Senator Nate Blouin countered that the bill lacked scientific foundation: ""I would disagree that this fits in with peer-reviewed studies."" The bill was voted down by the Senate Government Operations and Political Subdivisions Committee in a 2-4 vote.",0
Ronald M. Winterton,climate-change,https://biologicaldiversity.org/w/news/press-releases/utah-bill-would-allow-public-funding-to-expand-fossil-fuel-extraction-worsen-climate-crisis-2021-02-25/,"The proposed 85-mile Uinta Basin Railway could lead to a quadrupling of oil extraction in northeast Utah's Uinta Basin, worsening existing air pollution violations. Sen. Winterton's SB176 removes language requiring the Utah Permanent Community Impact Fund Board to spend money collected from mineral leasing to help local communities repair damage from fossil fuel development. A campaigner stated the bill represents an illegal attempt to avoid a lawsuit and an insult to rural Utah communities.",0
Ronald M. Winterton,school-vouchers,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=105&house=S,"Yeas (20): Adams, Anderegg, Bramble, Buxton, Cullimore, Fillmore, Grover, Harper, Ipson, Johnson, Kennedy, McCay, McKell, Millner, Sandall, Stevenson, Vickers, Weiler, Wilson, Winterton. Nays (8): Blouin, Escamilla, Hinkins, Kwan, Owens, Pitcher, Plumb, Riebe. The bill passed with Passed 20-8-1 on January 26, 2023.",0
Ronald M. Winterton,school-vouchers,https://www.deseret.com/utah/2023/1/26/23572784/final-vote-on-hb215-voucher-teacher-raise-legislature/,"The Utah Legislature passes school choice scholarships and teacher raises. The plans provides $8,000 scholarships to families for private schools and other private education services and give licensed educators a $6,000 pay raise. The Senate voted 20-8 Thursday to approve the bill. Democrats in the Senate all voted against the bill, along with two Republicans, Sens. Derrin Owens and David Hinkins, who both represent more rural areas of Utah and worry there are not private schools there for students to go to.",0
Ronald M. Winterton,religious-freedom,https://www.qsaltlake.com/news/2024/02/18/utah-senate-unanimously-passes-religious-freedom-bill/,"The bill passed unanimously through both the Senate Economic Development and Workforce Services Committee (5-0) and the full Senate. Sen. Todd Weiler stated the bill offers necessary safeguards against governmental overreach rooted in religious tolerance and constitutional preservation principles. Equality Utah stated: We are grateful the sponsor, Senator Weiler, heard our concerns and incorporated language in the bill to make clear that the rights conferred in these previously enacted bills are preserved and protected.",0
Ronald M. Winterton,taxes,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2025GS&voteid=1740&house=S,"Voting Yes (23 senators): Adams, Balderree, Brammer, Cullimore, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, McCay, McKell, Millner, Musselman, Owens, Sandall, Stevenson, Stratton, Thatcher, Vickers, Weiler, Wilson, Winterton. Voting No (6 senators): Blouin, Escamilla, Kwan, Pitcher, Plumb, Riebe. The income tax revisions bill passed with overwhelming support, Passed 23-6-0, 3/5/2025.",0
Ronald M. Winterton,taxes,https://utahnewsdispatch.com/2025/03/06/utah-legislature-approves-another-tax-cut/,"The Utah Legislature approved another round of tax cuts, totaling $1.4 billion in 5 years. The Senate voted 23-6 to give final legislative passage to HB106. HB106 carried an income tax rate cut from 4.55% to 4.5%, along with two other smaller cuts aimed at helping Utah parents and encouraging businesses to offer more child care options.",0
Ronald M. Winterton,data-centers,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2025GS&voteid=2129&house=S,"Yeas (27): Adams, Balderree, Blouin, Brammer, Cullimore, Escamilla, Harper, Hinkins, Ipson, Johnson, Kwan, McCay, McKell, Millner, Musselman, Owens, Pitcher, Plumb, Riebe, Sandall, Stevenson, Stratton, Thatcher, Vickers, Weiler, Wilson, Winterton. Nays (0): None. Passed 27-0-2 on March 7, 2025, on Senate concurrence with House amendment to SB132 Electric Utility Amendments.",0
Ronald M. Winterton,data-centers,https://trackbill.com/bill/utah-senate-bill-132-electric-utility-amendments/2611501/,"SB132 creates requirements for providing electrical service to large-scale electrical loads. Under SB132, Rocky Mountain Power may individually contract with new customers requiring over 50 megawatts of power without affecting demands and rates for existing customers. The idea is to spare regular consumers the financial burden large loads might bring to the company, as additional costs might otherwise spread across the existing rate base.",0
Ronald M. Winterton,misinformation,https://www.ksl.com/article/51444712/utah-lawmakers-shoot-down-bill-targeting-chemtrails,"Sen. Ron Winterton, R-Roosevelt, sponsored SB23, a proposal that would criminalize solar geoengineering by aircraft owners or operators. Winterton stated: ""We are probably the experimental lab rats on this to see does it affect us or not"" and emphasized the need to ""get control of what is being sprayed in our atmosphere."" He claimed certain chemicals are harmful to our health. The bill relied on anecdotal observations such as reports of prolonged contrails, with critics characterizing this as exaggerating ordinary meteorological phenomena to incite public fear.",0
