full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Josh Riley,,healthcare,2,"Riley's campaign platform calls for a public option to compete with private insurers, expanded Medicare coverage to include hearing, dental, and vision, and lower prescription drug costs. This reflects a mix of public programs and regulated private insurance rather than a single-payer system.",https://www.joshrileyforcongress.com/policy-positions/,https://en.wikipedia.org/wiki/Josh_Riley,,"""Healthcare should be a civil right in America, not something that bankrupts so many American families.""","""Healthcare should be a civil right in America, not something that bankrupts so many American families."""
Josh Riley,,abortion,2,"Riley's platform supports the Women's Health Protection Act (to restore Roe v. Wade federal protections), the Equal Rights Amendment for reproductive rights, and access to birth control, IVF, and mifepristone. He has called politicians staying out of women's healthcare decisions an explicit priority.",https://www.joshrileyforcongress.com/policy-positions/,,,"Women's healthcare decisions are women's healthcare decisions, and politicians should stay the hell out of them.","Women's healthcare decisions are women's healthcare decisions, and politicians should stay the hell out of them."
Josh Riley,,climate-change,3,"Riley's platform calls for bold climate action including holding polluters accountable, creating clean energy jobs, ending fossil fuel reliance, and restoring EPA authority. He uses language of 'existential threats' but focuses on investment in clean energy and job creation rather than a rapid 2030 phase-out timeline.",https://www.joshrileyforcongress.com/policy-positions/,,,"""We are facing existential threats to our environment, which require bold action.""","""We are facing existential threats to our environment, which require bold action."""
Josh Riley,,fossil-fuels,3,"Riley calls for 'ending fossil fuel reliance' and restoring the EPA's climate-fighting authority, signaling a transition away from fossil fuels. However, his platform does not call for stopping new permits or an immediate ban on drilling — it focuses on investment in alternatives and job creation, consistent with maintaining current production under existing environmental regulations while pursuing a transition.",https://www.joshrileyforcongress.com/policy-positions/,,,,
Josh Riley,,taxes,2,"Riley calls for cutting taxes for the middle class while imposing a wealth surtax on incomes over $5 million and estates over $25 million, and requiring corporations to pay their fair share. He specifically targets the carried interest loophole. This is a moderate increase on high earners while protecting middle-class families.",https://www.joshrileyforcongress.com/policy-positions/,,,"It is unacceptable that hedge fund managers pay lower tax rates than janitors.","It is unacceptable that hedge fund managers pay lower tax rates than janitors."
Josh Riley,,tariffs,3,"Riley's platform supports confronting China's unfair trade practices and ending bad trade deals that ship jobs overseas, while investing in American manufacturing of batteries, semiconductors, and solar panels. He supports selective use of trade policy to protect and rebuild domestic industry rather than blanket tariffs on all imports.",https://www.joshrileyforcongress.com/policy-positions/,,,"""We can revitalize our economy and rebuild the middle class by putting Upstate New York back on the forefront of manufacturing.""","""We can revitalize our economy and rebuild the middle class by putting Upstate New York back on the forefront of manufacturing."""
Josh Riley,,immigration,3,"Riley's platform acknowledges the immigration system is 'completely broken' and calls for bipartisan reform including hiring more border patrol agents, more immigration judges for faster processing, better port-of-entry technology, and updated visa programs for agricultural and trades workers. This reflects maintaining current levels while reforming the system.",https://www.joshrileyforcongress.com/policy-positions/,,,,
Josh Riley,,deportation,3,"Riley's immigration platform emphasizes border security and processing asylum claims fairly and quickly, with a focus on law enforcement at the border and halting fentanyl flow. He does not call for mass deportation of long-term residents but also does not explicitly protect all undocumented residents — his language focuses on recent arrivals and the enforcement/processing pipeline.",https://www.joshrileyforcongress.com/policy-positions/,,,,
Josh Riley,,medicare/aid,3,"Riley's platform states he will 'never cut a penny from Social Security or Medicare' and supports expanding Medicare coverage to include hearing, dental, and vision benefits. He also supports lower prescription drug costs. This reflects improving current programs while controlling costs, not lowering the eligibility age to 55 or a dramatic expansion.",https://www.joshrileyforcongress.com/policy-positions/,,,"Seniors have earned the right to retire with dignity. Josh will never cut a penny from Social Security or Medicare.","Seniors have earned the right to retire with dignity. [I] will never cut a penny from Social Security or Medicare."
Josh Riley,,social-security,2,"Riley pledges never to cut Social Security and supports requiring wealthy individuals to pay their fair share into the program — which corresponds to raising or removing the payroll tax income cap. This aligns with increasing benefits modestly while raising taxes on higher earners.",https://www.joshrileyforcongress.com/policy-positions/,,,"Seniors have earned the right to retire with dignity. Josh will never cut a penny from Social Security or Medicare.","Seniors have earned the right to retire with dignity. [I] will never cut a penny from Social Security or Medicare."
