full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Patrick Ryan,,abortion,2,"Ryan campaigned strongly on protecting abortion rights following the Dobbs decision in 2022, which political observers credited as the key factor in his special-election victory. In a 2024 interview he listed ""reproductive freedom"" as a central pillar of his platform. His position aligns with keeping abortion legal and accessible — consistent with value 2 (legal through second trimester).",https://en.wikipedia.org/wiki/Pat_Ryan_(politician),https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,,,"Protecting and expanding freedom for all my constituents","Protecting and expanding freedom for all my constituents"
Patrick Ryan,,healthcare,2,"Ryan explicitly defends the Affordable Care Act against repeal attempts and supports IRA prescription drug pricing reforms allowing Medicare to negotiate drug prices. In a 2024 interview he stated ""We know there are direct threats to the Affordable Care Act"" and committed to defending it. He also introduced the Stopping Pharma Ripoffs and Drug Savings Act. His position — defending ACA coverage with regulated private insurance plus public programs — aligns with value 2.",https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,https://hudsonvalleyone.com/2023/11/24/pat-ryan-introduces-a-bill-in-congress-to-cut-drug-costs/,,"We know there are direct threats to the Affordable Care Act","We know there are direct threats to the Affordable Care Act"
Patrick Ryan,,taxes,2,"Ryan explicitly called for ""making the ultra-wealthy pay their fair share,"" specifically naming removal of yacht tax deductions, private-plane tax breaks, and reining in corporations that pay no taxes — positioning himself against tax cuts for the wealthy while protecting veterans and public services. He also called for eliminating the SALT cap. This aligns with value 2 (modestly raise taxes on wealthy/high earners).",https://www.hudsonvalleyone.com/2023/05/21/ryan-attacks-far-right-cuts-to-veterans-services/,https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,,"If Republicans want to get serious about cutting the deficit, let's talk about finally making the ultra-wealthy pay their fair share: removing the yacht tax deduction, cutting the private-plane tax break, and reining in the big corporations who don't pay a cent in taxes.","If Republicans want to get serious about cutting the deficit, let's talk about finally making the ultra-wealthy pay their fair share: removing the yacht tax deduction, cutting the private-plane tax break, and reining in the big corporations who don't pay a cent in taxes."
Patrick Ryan,,tariffs,3,"Ryan characterized Trump's tariffs as worsening the affordability crisis for his constituents, stating the crisis is ""made immeasurably worse by Trump's tariffs."" His swing-district positioning and focus on cost-of-living suggest he favors selective tariff use to protect American industries rather than blanket high tariffs or zero tariffs — consistent with value 3 (use tariffs selectively to protect key American industries and jobs).",https://www.hudsonvalleyone.com/2025/04/09/congressman-ryan-demands-reversal-of-trump-cuts-to-emergency-food-assistance/,,,,"We're all already feeling the crunch of the affordability crisis, which is made immeasurably worse by Trump's tariffs.","We're all already feeling the crunch of the affordability crisis, which is made immeasurably worse by Trump's tariffs."
Patrick Ryan,,ukraine-support,2,"In a 2024 pre-election interview Ryan explicitly supported Ukraine, stating ""There is a moment and an opportunity to put Putin on his heels"" — language consistent with active military support to help Ukraine defend itself. He also supported a War Powers resolution on Iran in 2026 but took no position on ending Ukraine aid. As an Army veteran and Armed Services Committee member his position aligns with value 2 (continue providing military and economic aid to help Ukraine defend itself).",https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,https://en.wikipedia.org/wiki/Pat_Ryan_(politician),,"""There is a moment and an opportunity to put Putin on his heels""","There is a moment and an opportunity to put Putin on his heels"
Patrick Ryan,,social-security,3,"In a 2024 interview Ryan explicitly opposed both raising the Social Security retirement age and privatizing the program, calling such proposals ""devastating."" However, he did not call for significantly expanding benefits or removing the income cap — his stated position is defending the program in its current form with small stabilizing adjustments. This aligns with value 3 (make small adjustments to keep Social Security stable).",https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,,,"They want to raise the age and privatize Social Security, and that would be devastating","They want to raise the age and privatize Social Security, and that would be devastating"
Patrick Ryan,,medicare/aid,3,"Ryan defends the ACA and opposes privatizing Medicare or raising the eligibility age. He has championed drug pricing reform through the IRA and his own legislation. However, he has not called for expanding Medicare to cover everyone or significantly lowering the eligibility age — his position is improving current programs while controlling costs, consistent with value 3.",https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,https://hudsonvalleyone.com/2023/11/24/pat-ryan-introduces-a-bill-in-congress-to-cut-drug-costs/,,,
Patrick Ryan,,climate-change,3,"As Ulster County Executive Ryan committed the county government to 100% renewable energy by 2030 and partnered with SUNY Ulster to promote green energy jobs. As a congressman he supported the Inflation Reduction Act's clean energy investments and has pressed the EPA on PCB cleanup of the Hudson River. His record shows substantial clean energy investment without declaring a climate emergency or banning carbon activities — consistent with value 3 (invest in clean energy while gradually reducing reliance on fossil fuels).",https://en.wikipedia.org/wiki/Pat_Ryan_(politician),https://www.hudsonvalleyone.com/2024/10/13/congressmembers-ryan-and-ocasio-cortez-want-to-hold-ge-accountable/,,"Just a few months ago, the EPA failed us. There was a moment where they could have said, 'You have to do more, you have not cleaned up and fully remediated the PCBs,' … but instead, they kicked the can [down the road] for potentially five more years of really harming our community.","Just a few months ago, the EPA failed us. There was a moment where they could have said, 'You have to do more, you have not cleaned up and fully remediated the PCBs,' but instead, they kicked the can for potentially five more years of really harming our community."
Patrick Ryan,,fossil-fuels,3,"Ryan supports clean energy transition through the IRA and committed Ulster County to 100% renewable operations, but has not called for a moratorium on new fossil fuel permits or an immediate ban on drilling. His district includes rural areas where energy costs are a top concern. His position reflects maintaining current production levels with environmental regulations rather than expansion or contraction — consistent with value 3.",https://en.wikipedia.org/wiki/Pat_Ryan_(politician),https://hudsonvalleyone.com/2024/10/07/an-interview-with-pat-ryan/,,,
Patrick Ryan,,deportation,3,"Ryan circulated petitions opposing a proposed ICE detention facility in Chester, Orange County, citing lack of community information. He has not called for stopping all deportations or for deporting everyone without legal status. His opposition to the ICE facility and swing-district positioning suggests he prioritizes recent arrivals for enforcement while protecting long-term residents — consistent with value 3.",https://www.hudsonvalleyone.com/2026/01/26/hudson-valley-lawmakers-move-to-limit-ice-powers-statewide/,,,,
