full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Ritchie Torres,,abortion,2,"Torres is documented as pro-choice with a stance of 'strongly favors abortion as a woman's unrestricted right' (OnTheIssues, Sep 2020). He represents the Bronx and has supported abortion-rights legislation in Congress. His position aligns with keeping abortion legal and accessible through at least the second trimester.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
Ritchie Torres,,healthcare,2,"Torres supported the $1.9 trillion ARPA COVID relief bill (March 2021), has advocated for expanded healthcare resources since 2016, and his 93.84% progressive voting score includes supporting ACA-expansion measures. He sponsored H.R. 4980 mandating COVID vaccination for commercial flights (2021). His record is consistent with ensuring affordable coverage through a mix of public programs and regulated private insurance.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,https://progressivepunch.org/scores.htm?house=house&party=D&state=NY&session=118,,
Ritchie Torres,,taxes,1,"Torres criticizes the SALT deductibility cap as costing New York $15 billion in revenue, voted against the Fiscal Responsibility Act of 2023 including IRS funding diversion, and holds a 93.84% progressive voting score. He represents one of the poorest congressional districts in the U.S. and has consistently supported progressive tax policies that raise taxes on the wealthy to fund public services.",https://www.politifact.com/personalities/ritchie-torres/,https://en.wikipedia.org/wiki/Ritchie_Torres,https://progressivepunch.org/scores.htm?house=house&party=D&state=NY&session=118,"The loss of SALT deductibility cost our state $15 billion in revenue. So New Yorkers are paying more in taxes and receiving fewer services because of Donald Trump.","The loss of SALT deductibility cost our state $15 billion in revenue. So New Yorkers are paying more in taxes and receiving fewer services because of this policy."
Ritchie Torres,,climate-change,2,"Torres endorsed the Green New Deal and was endorsed by the League of Conservation Voters (2020). He is documented as 'pro-renewable energy' (OnTheIssues, Sep 2020) and called the Cross Bronx Expressway 'a structure of environmental racism.' His record is consistent with rapidly transitioning to renewable energy and phasing out fossil fuels.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
Ritchie Torres,,fossil-fuels,2,"Torres endorsed the Green New Deal and was endorsed by the League of Conservation Voters (2020). His pro-renewable energy stance (OnTheIssues, Sep 2020) and support for rapid clean-energy transition are consistent with stopping new permits for fossil fuel drilling. He has specifically highlighted environmental pollution from fossil fuel infrastructure in the Bronx.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
Ritchie Torres,,immigration,2,"Torres cosponsored the New Way Forward Act (2021) to decriminalize unauthorized entry and expand judicial discretion in removal proceedings, and sponsored a bill disallowing religion-based immigration bans (April 2021). He is documented as pro-immigrant (OnTheIssues, Sep 2020) and supports pathways to citizenship for undocumented immigrants. His 2025 vote for the Laken Riley Act is a moderate adjustment but he maintains support for keeping legal immigration broadly open.",https://en.wikipedia.org/wiki/Ritchie_Torres,https://www.ontheissues.org/NY/Ritchie_Torres.htm,,,
Ritchie Torres,,deportation,3,"Torres cosponsored the New Way Forward Act (2021) to limit deportations, but by 2025 voted for the Laken Riley Act requiring ICE detention of undocumented immigrants accused of theft-based crimes. He supports ending NYC's 'right to shelter' for non-long-term residents. His own statement that 'When I first entered politics, I was on the left on the question of migration' signals a shift toward focusing deportation on recent arrivals with criminal records rather than comprehensive protection.",https://en.wikipedia.org/wiki/Ritchie_Torres,https://www.ontheissues.org/NY/Ritchie_Torres.htm,,"When I first entered politics, I was on the left on the question of migration.","When I first entered politics, I was on the left on the question of migration."
Ritchie Torres,,housing,2,"Torres made public housing reform a signature issue, chaired the NYC Council's Public Housing Committee, and secured funding for housing cooperatives. He advocates for maximizing social housing and ending land-use restrictions on apartments to increase affordable housing. His record is consistent with using rent caps, requiring affordable units in new developments, and publicly funding new housing.",https://en.wikipedia.org/wiki/Ritchie_Torres,https://www.ontheissues.org/NY/Ritchie_Torres.htm,,,
Ritchie Torres,,same-sex-marriage,1,"Torres co-chairs the Congressional Equality Caucus and helped establish NYC's first LGBT homeless youth shelter. He is openly gay and a strong advocate for full federal recognition of same-sex marriages with complete federal benefits and protections. His leadership in the Equality Caucus and sponsorship of the Equality Act framework place him firmly at value 1.",https://en.wikipedia.org/wiki/Ritchie_Torres,https://www.ontheissues.org/NY/Ritchie_Torres.htm,,,
Ritchie Torres,,civil-rights,2,"Torres cosponsored the Equal Rights Amendment ratification bill (March 2021) and sponsored stricter police accountability rules (March 2021). OnTheIssues documents him as supporting 'legally requiring hiring women and minorities.' His 93.84% progressive voting score is consistent with strengthening civil rights enforcement and addressing systemic discrimination. He has not called for reparations, placing him at value 2.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,https://progressivepunch.org/scores.htm?house=house&party=D&state=NY&session=118,,
Ritchie Torres,,voting-rights,2,"Torres sponsored a voter registration expansion bill (February 2021) and cosponsored the Protecting Our Democracy Act (December 2021). OnTheIssues documents him as supporting campaign finance reform and voter access expansion. He also cosponsored D.C. statehood legislation. These actions align with expanding early voting and making mail-in voting available without requiring an excuse.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
Ritchie Torres,,campaign-finance,2,"Torres is documented as 'Pro-CFR' (pro-campaign finance reform) by OnTheIssues (Sep 2020) and cosponsored the Protecting Our Democracy Act (December 2021), which includes campaign finance transparency and dark money restrictions. His 93.84% progressive score is consistent with strictly limiting corporate donations and dark money groups.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
Ritchie Torres,,ukraine-support,2,"Torres voted for military aid supplementals for Ukraine in the 118th Congress (April 2024) and Wikipedia documents him stating the U.S. has 'a singular obligation to help freedom fighters fight for their freedom' regarding Ukraine. He has consistently voted to maintain U.S. support for Ukraine's defense, aligning with continuing current levels of military and economic aid.",https://en.wikipedia.org/wiki/Ritchie_Torres,,,,
Ritchie Torres,,medicare/aid,2,"Torres strongly opposes Medicaid cuts. In 2025 he publicly debated Scott Jennings on CNN opposing Medicaid work requirements in the One Big Beautiful Bill Act, stating 'The nonworking population is mostly students and caregivers' and challenging Republican claims the cuts only target fraud. He voted against the Fiscal Responsibility Act of 2023, opposing provisions affecting social programs. His position aligns with lowering Medicare eligibility age and expanding Medicaid significantly.",https://en.wikipedia.org/wiki/Ritchie_Torres,https://www.huffpost.com/entry/ritchie-torres-scott-jennings-debate-medicaid-work-requirements_n_686fb0dce4b0d01c494cd707,,"The nonworking population is mostly students and caregivers.","The nonworking population is mostly students and caregivers."
Ritchie Torres,,social-security,2,"Torres represents the South Bronx — one of the poorest congressional districts in the U.S. — and has consistently opposed cuts to social safety net programs. His 93.84% progressive voting score and opposition to the Fiscal Responsibility Act of 2023 (which he opposed in part over social program provisions) indicate support for strengthening Social Security. His profile is consistent with modestly increasing benefits while raising taxes on higher earners.",https://en.wikipedia.org/wiki/Ritchie_Torres,https://progressivepunch.org/scores.htm?house=house&party=D&state=NY&session=118,,,
Ritchie Torres,,school-vouchers,1,"OnTheIssues documents Torres as 'strongly opposes school vouchers.' He proposed legislation to eliminate segregation in NYC public schools (December 2016), reflecting a commitment to fully funding and improving the public school system rather than diverting taxpayer money to private institutions.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
Ritchie Torres,,redistricting,2,"Torres cosponsored the Protecting Our Democracy Act (December 2021) and the For the People Act, both of which include anti-gerrymandering and independent redistricting commission requirements. His overall progressive voting record is consistent with supporting independent redistricting commissions with equal representation from both parties.",https://www.ontheissues.org/NY/Ritchie_Torres.htm,https://en.wikipedia.org/wiki/Ritchie_Torres,,,
