full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Paul Tonko,,abortion,1,"Voted NO on the No Taxpayer Funding for Abortion Act and NO on banning federal health coverage that includes abortion; co-sponsored the Women's Health Protection Act to bar anti-abortion limitations on services; endorsed by NARAL; backed funding abortion to prevent discrimination against low-income women. Record supports publicly funded access without restriction.",https://www.ontheissues.org/NY/Paul_Tonko_Abortion.htm,https://ballotpedia.org/Paul_Tonko,https://www.ontheissues.org/NY/Paul_Tonko.htm,,
Paul Tonko,,campaign-finance,2,"Co-sponsored the DISCLOSE Act requiring full transparency of independent expenditures post-Citizens United; co-sponsored the Fair Elections Now Act (500% matching for small donations) and the Government By the People Act (voucher-based public financing); opposes Citizens United and corporate political spending as free speech. Focuses on strict limits on dark money and public matching — not a full ban on all private money.",https://www.ontheissues.org/NY/Paul_Tonko_Government_Reform.htm,https://ballotpedia.org/Paul_Tonko,,,
Paul Tonko,,civil-rights,2,"Co-sponsored the Employment Non-Discrimination Act protecting LGBTQ+ workers; signed the Equal Rights Amendment; co-sponsored Paycheck Fairness Act; supported Maloney Amendment protecting federal contractor employees from anti-LGBTQ discrimination; voted YES on Equity and Inclusion Enforcement Act (2019) allowing lawsuits for school discrimination. Consistently supports strengthening civil rights enforcement.",https://www.ontheissues.org/NY/Paul_Tonko_Civil_Rights.htm,https://ballotpedia.org/Paul_Tonko,,,
Paul Tonko,,climate-change,2,"Co-sponsored resolution for 50% clean carbon-free electricity by 2030; supports Green New Deal; voted NO on barring EPA from regulating greenhouse gases (2011); championed EPA carbon regulatory authority as ranking member/chair of the House Energy and Commerce Subcommittee on Environment. Advocates rapid renewable transition, not merely a gradual reduction.",https://www.ontheissues.org/NY/Paul_Tonko_Energy_+_Oil.htm,https://en.wikipedia.org/wiki/Paul_Tonko,https://ballotpedia.org/Paul_Tonko,,
Paul Tonko,,deportation,2,"In February 2026 publicly supported abolishing ICE; supports legalizing DREAMer immigrants and pathway to citizenship via military service; voted against MAVNI program restrictions; co-sponsored NO BAN Act prohibiting religious discrimination in immigration. Consistent record of opposing aggressive enforcement and supporting protection of undocumented residents — aligns with deporting only serious violent criminals.",https://en.wikipedia.org/wiki/Paul_Tonko,https://www.ontheissues.org/NY/Paul_Tonko_Immigration.htm,,,
Paul Tonko,,fossil-fuels,2,"Voted NO on opening Outer Continental Shelf to oil drilling (2011); voted YES banning offshore drilling in Gulf of Mexico (2016); opposed measures expanding oil and gas leasing; supports carbon cap-and-trade and Green New Deal. Consistent record against new fossil fuel permits, though no direct evidence of an immediate ban on all existing extraction.",https://www.ontheissues.org/NY/Paul_Tonko_Energy_+_Oil.htm,https://ballotpedia.org/Paul_Tonko,,,
Paul Tonko,,healthcare,1,"Long-time cosponsor of single-payer healthcare legislation; states healthcare is a right not a privilege; co-sponsored public option via the Public Option Deficit Reduction Act; voted NO on full ACA repeal; sponsored Timothy's Law requiring mental health insurance coverage. His consistent single-payer cosponsorship places him at the government-run universal coverage end of the scale.",https://www.ontheissues.org/NY/Paul_Tonko_Health_Care.htm,https://ballotpedia.org/Paul_Tonko,,,"Health care is a right, not a privilege","Health care is a right, not a privilege"
Paul Tonko,,immigration,2,"Opposes religion-based immigration bans (co-sponsored NO BAN Act); co-sponsored Fairness for High-Skilled Immigrants Act eliminating per-country visa caps; supported DREAMer military pathway; signed Border Violence Prevention Act for security infrastructure; publicly called for abolishing ICE (Feb 2026). Keeps legal immigration open and broadly supportive of undocumented residents using public services.",https://www.ontheissues.org/NY/Paul_Tonko_Immigration.htm,https://en.wikipedia.org/wiki/Paul_Tonko,,"""I have long fought against these xenophobic policies of this White House that only serve to decrease our standing across the globe.""","""I have long fought against these xenophobic policies that only serve to decrease our standing across the globe."""
Paul Tonko,,medicare/aid,1,"100% rating from Alliance for Retired Americans; co-signed H.CON.RES.72 blocking Medicare benefit cuts; voted NO on the Ryan Budget which would have restructured Medicare; endorsed by National Committee to Preserve Social Security and Medicare; long history cosponsoring single-payer legislation that would expand Medicare to all. Opposes privatization and any benefit reduction.",https://www.ontheissues.org/NY/Paul_Tonko_Social_Security.htm,https://www.ontheissues.org/NY/Paul_Tonko_Health_Care.htm,https://ballotpedia.org/Paul_Tonko,,
Paul Tonko,,redistricting,2,"Supported establishing independent redistricting commissions through the For the People Act; Wikipedia and OnTheIssues both document his support for nonpartisan redistricting reform. The For the People Act's redistricting provisions create independent commissions with balanced partisan representation — fitting the description of independent commissions with equal representation from both major parties.",https://www.ontheissues.org/NY/Paul_Tonko_Government_Reform.htm,https://ballotpedia.org/Paul_Tonko,,,
