full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Summer L. Lee,-42012,healthcare,1,"Lee explicitly supports Medicare for All on her campaign platform, stating ""healthcare is a fundamental human right"" and calling for elimination of copays, deductibles, and premiums while expanding coverage to include vision, dental, reproductive, and mental health services. This matches stance 1: free universal single-payer healthcare.",https://summerforpa.com,https://www.lcv.org/congressional-scorecard/moc/summer-lee,,"""Medicare For All...would eliminate fees and expand coverage...No more copays, deductibles and premiums""","Medicare for All would eliminate fees and expand coverage. No more copays, deductibles and premiums."
Summer L. Lee,-42012,abortion,1,"Lee supports the Women's Health Protection Act to restore Roe federally, advocates repealing the Hyde Amendment to guarantee abortion coverage through Medicaid, and co-signed a letter urging the Biden administration to preserve FDA approval for mifepristone. Together these positions match stance 1: legal, accessible, and publicly funded at all stages.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,"""Reproductive rights are human rights"" — co-signed letter urging preservation of mifepristone FDA approval and advocates repealing the Hyde Amendment to guarantee abortion coverage.",Reproductive rights are human rights — co-signed a letter urging preservation of mifepristone FDA approval and advocates repealing the Hyde Amendment to guarantee abortion coverage.
Summer L. Lee,-42012,climate-change,2,"Lee is a Green New Deal champion with a 100% LCV lifetime environmental score. Her platform calls for rapid transition to clean energy union jobs and eliminating fracking, matching stance 2: rapidly transition to renewable energy and phase out fossil fuels.",https://summerforpa.com,https://www.lcv.org/congressional-scorecard/moc/summer-lee,,,
Summer L. Lee,-42012,fossil-fuels,2,"Lee's platform explicitly calls for eliminating fracking and champions the Green New Deal, which calls for transitioning away from fossil fuels. Her 100% LCV score reflects zero pro-fossil-fuel votes. This matches stance 2: stop issuing new permits for fossil fuel drilling.",https://summerforpa.com,https://www.lcv.org/congressional-scorecard/moc/summer-lee,,,
Summer L. Lee,-42012,immigration,2,"Lee opposes xenophobic policies and advocates for pathways to citizenship for undocumented immigrants, Dreamers, and those with Temporary Protected Status. She supports immigrants accessing public services and ending family detention. This matches stance 2: keep legal immigration open and let most residents use public services regardless of status.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,"""No human being is illegal""",No human being is illegal.
Summer L. Lee,-42012,deportation,2,"Lee opposes the immigration detention system and advocates for pathways to citizenship for undocumented residents, Dreamers, and TPS holders. She opposes family separations. This aligns with stance 2: only deport people convicted of serious violent crimes.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,,
Summer L. Lee,-42012,housing,2,"Lee co-sponsored the Housing FIRST Act and Tenants' Right to Organize Act, secured $50 million in HUD Choice Housing grants, and supports rent protections and affordability requirements for new developments. This matches stance 2: use rent caps, require new developments to include affordable units, and publicly fund new housing.",https://summerforpa.com,,,,
Summer L. Lee,-42012,taxes,1,"Lee co-led the OLIGARCH Act to tax extreme wealth and co-sponsored the For the 99.5 Percent Act for a wealth tax on large estates. She advocates making defense contractor CEOs ""pay their fair share in taxes."" This matches stance 1: significantly raise taxes on wealthy people and large companies to fund more public services.",https://summerforpa.com,https://www.commondreams.org/news/summer-lee,,"""lining the pockets of weapons manufacturers won't help families struggling to afford housing, medicine, or grocery costs""","Lining the pockets of weapons manufacturers won't help families struggling to afford housing, medicine, or grocery costs."
Summer L. Lee,-42012,same-sex-marriage,1,"Lee is a member of the Congressional Equality Caucus and supports the Equality Act, which requires all states to provide full federal anti-discrimination protections for LGBTQ people including in marriage. She introduced the Equality in Laws Act for gender-neutral legal language. This matches stance 1: require all states to recognize same-sex marriages and provide full federal benefits.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,,
Summer L. Lee,-42012,religious-freedom,2,"Lee supports the Equality Act, which explicitly ensures that religious freedom exemptions cannot override anti-discrimination protections in employment and housing for LGBTQ people. This matches stance 2: protect religious freedom while ensuring it does not override anti-discrimination protections in employment and housing.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,,
Summer L. Lee,-42012,trans-athletes,1,"Lee is a member of the Congressional Equality Caucus, supports the Equality Act which prohibits discrimination based on gender identity in all areas of public life, and introduced the Equality in Laws Act. She has not supported any restrictions on transgender athlete participation. This matches stance 1: allow all transgender athletes to compete on teams matching their gender identity without restrictions.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,,
Summer L. Lee,-42012,ukraine-support,3,Lee criticized the 'weapons-first approach' to international conflicts and specifically opposed $61.4 billion in Ukraine military aid as part of excessive military spending that should instead fund domestic needs. She favors humanitarian aid and diplomacy over arms escalation. This matches stance 3: provide limited humanitarian aid while encouraging diplomatic negotiations to end the war.,https://www.commondreams.org/news/summer-lee,https://en.wikipedia.org/wiki/Summer_Lee,,,
Summer L. Lee,-42012,medicare/aid,1,"Lee advocates for Medicare for All, which would expand Medicare to cover every American regardless of age, replacing private insurance entirely. This directly matches stance 1: expand Medicare to cover everyone regardless of age.",https://summerforpa.com,,,,
Summer L. Lee,-42012,social-security,1,"Lee co-led introduction of the Social Security 2100 Act, which expands Social Security benefits by 2% across the board, improves COLA adjustments, and ensures long-term solvency by raising taxes on higher earners. This matches stance 1: expand Social Security benefits significantly and remove the income cap on payroll taxes.",https://summerforpa.com,,,,
Summer L. Lee,-42012,campaign-finance,2,"Lee co-sponsored the Abolish Super PACs Act with Sen. Bernie Sanders (which caps Super PAC donations at $5,000), co-sponsored the DISCLOSE Act for donor transparency, and supports overturning Citizens United. She fights to limit corporate and dark money influence in elections. This matches stance 2: strictly limit corporate donations and dark money groups.",https://www.commondreams.org/news/summer-lee,https://summerforpa.com,,"""You, as a citizen, get one vote. They, as oligarchs, get to buy the candidates.""","You, as a citizen, get one vote. They, as oligarchs, get to buy the candidates."
Summer L. Lee,-42012,voting-rights,1,"Lee supports federal automatic voter registration, nationwide early and mail voting, same-day registration, and federal election day holidays, while explicitly opposing voter ID requirements like the SAVE Act, calling them barriers for elders, disabled people, and rural voters. This matches stance 1: automatically register all eligible citizens to vote and allow online voting.",https://summerforpa.com,https://www.democracynow.org/2026/2/25/summer_lee_sotu,,"""instances of people, especially our elders, especially disabled folks, especially rural folks, being able to access adequate ID is a real issue""","Instances of people, especially our elders, especially disabled folks, especially rural folks, being able to access adequate ID is a real issue."
Summer L. Lee,-42012,civil-rights,2,"Lee supports the Equality Act, advocates for police accountability, racial equity, and ending systemic discrimination. She has championed gender and racial equity throughout her career. This matches stance 2: strengthen civil rights enforcement and address systemic discrimination.",https://summerforpa.com,https://en.wikipedia.org/wiki/Summer_Lee,,,
Summer L. Lee,-42012,redistricting,2,"Lee supports the Democracy For All Amendment (which overturns Citizens United) and comprehensive democracy reform, consistently opposing partisan manipulation of elections. Her platform advocates for independent oversight of elections rather than partisan legislative control. This matches stance 2: independent redistricting commissions with equal representation from both major parties.",https://summerforpa.com,,,,
Summer L. Lee,-42012,school-vouchers,1,Lee supports equitable public school funding and opposes book bans and curriculum restrictions. Her platform calls for free public college and tuition-free vocational programs. She has not supported voucher programs. This matches stance 1: fully funding public schools and eliminating voucher programs that divert taxpayer money to private institutions.,https://summerforpa.com,,,,
Summer L. Lee,-42012,childcare,1,Lee's platform explicitly calls for universal pre-K and universal family and medical leave as essential priorities. She frames these as alternatives to military spending. This matches stance 1: establishing publicly funded universal childcare so all families have access regardless of income.,https://summerforpa.com,https://www.commondreams.org/news/summer-lee,,,
