full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Scott Perry,-42010,abortion,4,"Perry is strongly anti-abortion but has stated support for a 20-week ban with an exception for maternal life, stopping short of a total ban with criminal penalties. He has backed defunding Planned Parenthood, protecting infant survivors of abortion, and opposes taxpayer-funded abortion. This aligns with value 4 (restrict to only cases involving rape, incest, or serious threats to the mother's life).",https://www.ontheissues.org/pa/Scott_Perry.htm,https://en.wikipedia.org/wiki/Scott_Perry_(politician),,"""Life--born and unborn--is sacred""","""Life--born and unborn--is sacred"""
Scott Perry,-42010,campaign-finance,4,"Perry views campaign contributions as protected free speech and opposes restrictions on political donations. OnTheIssues documents his position as considering donations protected speech, aligning with value 4 (reduce restrictions on political donations and spending).",https://www.ontheissues.org/pa/Scott_Perry.htm,,,,
Scott Perry,-42010,civil-rights,5,"Perry promoted replacement theory publicly and stated that sexual preference is not a protected civil right. He opposes affirmative action and race-based government programs, placing him at value 5 (eliminate affirmative action and all race-based government programs).",https://en.wikipedia.org/wiki/Scott_Perry_(politician),https://www.ontheissues.org/pa/Scott_Perry.htm,,"""Replacement theory is real. They added white to it to stop everybody from talking about it.""","""Replacement theory is real. They added white to it to stop everybody from talking about it."""
Scott Perry,-42010,climate-change,5,Perry has a 2% lifetime LCV score and 3% in 2025. He testified before Congress in 2023 presenting charts claiming climate change had stopped since 2016. He voted against the Inflation Reduction Act and all major climate investments while backing fossil fuel expansion. This matches value 5 (reject climate change policies and focus on economic growth instead).,https://www.lcv.org/congressional-scorecard/moc/scott-perry,https://en.wikipedia.org/wiki/Scott_Perry_(politician),https://www.ontheissues.org/pa/Scott_Perry.htm,,
Scott Perry,-42010,deportation,5,Perry stated migrants have no interest in being Americans and cosponsored 2025 legislation with Chip Roy to deport all Sharia-law-adherent aliens regardless of residency duration or family ties. This aligns with value 5 (move quickly to deport all undocumented people regardless of how long they have lived here or family ties).,https://en.wikipedia.org/wiki/Scott_Perry_(politician),https://www.ontheissues.org/pa/Scott_Perry.htm,,"""Migrants have no interest in being Americans.""","""Migrants have no interest in being Americans."""
Scott Perry,-42010,fossil-fuels,5,Perry backed Keystone XL pipeline and offshore drilling; opposed wind energy production tax credits; voted in 2025 to fast-track fossil fuel power over clean energy and to open the Arctic Refuge to oil and gas drilling. His 2% LCV lifetime score reflects near-universal opposition to environmental restrictions on extraction. This matches value 5 (remove environmental restrictions and maximize fossil fuel extraction).,https://www.lcv.org/congressional-scorecard/moc/scott-perry,https://www.ontheissues.org/pa/Scott_Perry.htm,,,
Scott Perry,-42010,healthcare,5,Perry called for rendering the ACA unenforceable in Pennsylvania and supported its full repeal including the coverage mandate. He views health insurance as a private market matter and opposes government-mandated or publicly funded coverage. This aligns with value 5 (stay out of healthcare entirely and let private markets handle all coverage decisions).,https://www.ontheissues.org/pa/Scott_Perry.htm,,,"""Render ObamaCare unenforceable in Pennsylvania.""","""Render ObamaCare unenforceable in Pennsylvania."""
Scott Perry,-42010,immigration,5,Perry called to secure borders and curtail the flood of immigrants; voted to ban DREAMER immigrants from military service; promoted replacement theory; and cosponsored a 2025 bill to deport and ban Sharia-law-adherent immigrants. He supports drastically restricting immigration and blocking public services for those without legal status. This matches value 5 (stop most legal immigration and block public services for anyone without legal status).,https://en.wikipedia.org/wiki/Scott_Perry_(politician),https://www.ontheissues.org/pa/Scott_Perry.htm,,,
Scott Perry,-42010,medicare/aid,4,Perry was rated 0% by Americans for Retirement Security and supports privatizing retirement programs. As a Freedom Caucus leader he backed budget proposals to partially privatize Medicare and block-grant Medicaid. This aligns with value 4 (partially privatize Medicare and reduce Medicaid coverage).,https://www.ontheissues.org/pa/Scott_Perry.htm,https://en.wikipedia.org/wiki/Scott_Perry_(politician),,,
Scott Perry,-42010,misinformation,5,Perry actively spread election misinformation after 2020 by sharing QAnon-originating conspiracy theories about satellite voting machine manipulation and texting the White House claiming Chinese hacking of election systems. He opposes government involvement in content moderation or flagging of false information online. This aligns with value 5 (ban any government involvement in content moderation decisions).,https://en.wikipedia.org/wiki/Scott_Perry_(politician),,,,
