full_name,topic_key,source_url,snippet,snippet_index
David P. Hinkins,abortion,https://freedomindex.us/ut/vote/1267461/,"Prevents an abortion clinic from being licensed after May 2, 2023, and from operating on or after January 1, 2024. Hinkins voted Yes on HB467. The bill passed with 22 voting in favor and 6 opposed on March 2, 2023.",0
David P. Hinkins,abortion,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1267&house=S,"HB0467 Substitute 3, Abortion Changes. Senate Third Reading Final Passage. Passed 22-6-1. Hinkins, D. listed in the Yeas column. Vote taken March 2, 2023.",1
David P. Hinkins,same-sex-marriage,https://www.qsaltlake.com/news/2016/07/02/utah-state-senators-voted-no-sb296/,"David P. Hinkins (R) — District: 27 | County(ies): Carbon, Emery, Grand, San Juan, Utah, Wasatch. Began legislative service: January 1, 2009. UP FOR REELECTION. Listed among Utah senators who voted against SB296, the Antidiscrimination and Religious Freedom Amendments bill.",0
David P. Hinkins,same-sex-marriage,https://freedomindex.us/legislator/11372,"SB174 | Conscience Exemptions for Health Providers | 3/2/2026 | YES | Passed 22-7. Hinkins, D. voted Yes. Previous sessions: SB217 CHIP 'Benefits' for Illegal Aliens 3/2/2023 NO; SB16 Ban on Sex Mutilation Against Minors 1/27/2023 YES [note: news sources confirm NO on SB16]; HB467 Closing Abortion Clinics 3/2/2023 YES.",0
David P. Hinkins,religious-freedom,https://freedomindex.us/legislator/11372,"SB174 | Conscience Exemptions for Health Providers | 3/2/2026 | YES | Passed 22-7. David P. Hinkins, Utah State Senator, District SD-026, Republican. Session scores: 2025-2026: 45%, 2023-2024: 58%, 2021-2022: 67%.",0
David P. Hinkins,trans-athletes,https://www.ksl.com/article/50361572/utah-legislature-passes-last-minute-ban-on-transgender-female-athletes-gov-says-hell-veto,"Sen. David Hinkins, R-Orangeville, compared the issue to the horse industry and said male horses don't race against female horses. 'A jockey's fine, I'd rather have a female jockey than a male jockey. But as far as running, I'd probably bet on the male,' Hinkins said.",0
David P. Hinkins,trans-athletes,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2022GS&voteid=1835&house=S,"HB0011 veto override vote. Yeas (21): Adams, J. S. | Anderegg, J. | Bramble, C. | Buxton, D. G. | Cullimore, K. A. | Fillmore, L. | Grover, K. | Harper, W. | Hinkins, D. | Ipson, D. | Johnson, J. | Kennedy, M. | McCay, D. | McKell, M. | Millner, A. | Owens, D. R. | Sandall, S. | Stevenson, J. | Vickers, E. | Wilson, C. | Winterton, R. Nays (8): Davis, G. | Escamilla, L. | Iwamoto, J. | Kitchen, D. | Mayne, K. | Riebe, K. | Thatcher, D. | Weiler, T. Vote passed 21-8 on March 25, 2022.",1
David P. Hinkins,trans-athletes,https://www.ksl.com/article/50566921/ban-on-transgender-surgeries-approved-by-utah-legislature,"The Senate voted 20-8 to pass SB16. Two Republicans — Sen. David Hinkins, R-Ferron, and Sen. Todd Weiler, R-Woods Cross — joined Democrats in voting against the bill. Sen. Daniel Thatcher (R-West Valley City) had voted against the measure in earlier votes but was absent during the final vote.",2
David P. Hinkins,fossil-fuels,https://www.stgeorgeutah.com/news/business/utah-commission-votes-to-sue-feds-over-public-lands/article_82b02454-4894-5929-9bd7-1326abc7a595.html,"Commission Chair Sen. David P. Hinkins countered that the economic impact would be far greater if the state did not act, citing examples of extractive industries losing leases in the Uinta Basin.",0
David P. Hinkins,fossil-fuels,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1957&house=S,"HB0452 Carbon Capture Amendments. Senate 2nd and 3rd Reading. Yeas 27 Nays 0 Abs 2 on February 29, 2024. Hinkins, D. listed in the Yeas (27 votes). Bill sets up mechanism for inspection and long-term monitoring of carbon dioxide injection wells — reforms and expands regulation of carbon capture and storage.",1
David P. Hinkins,voting-rights,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2025GS&voteid=1901&house=S,"HB0300 Substitute 4, Amendments to Election Law. Senate Third Reading Final Passage. Passed 19-10-0 on March 6, 2025. Voting Yes (19 senators): Adams, J. Stuart | Balderree, H. | Brammer, B. | Cullimore, K. A. | Fillmore, L. | Grover, K. | Ipson, D. | Johnson, J. | McCay, D. | McKell, M. | Millner, A. | Musselman, C.R. | Owens, D.R. | Sandall, S. | Stevenson, J. | Stratton, K. | Vickers, E. | Wilson, C. | Winterton, R. Voting No (10 senators): Blouin, N. | Escamilla, L. | Harper, W. | Hinkins, D. | Kwan, K. | Pitcher, S. | Plumb, J. | Riebe, K. | Thatcher, D. | Weiler, T.",0
David P. Hinkins,voting-rights,https://freedomindex.us/legislator/11372,"HB313 | Election Security | 3/2/2022 | YES | Passed 22-7. HB290 | Ranked-choice Voting Ban | 2/29/2024 | YES | Failed 12-15. David P. Hinkins, Utah State Senator, District SD-026, Republican. Overall Freedom Score: 55%. Session scores: 2025-2026: 45%, 2023-2024: 58%, 2021-2022: 67%.",1
