external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-1700001,JB Pritzker,abortion,1,"Signed the Reproductive Health Act in June 2019, which repealed 1975 abortion restrictions and established abortion as a ""fundamental right"" in Illinois. Signed an executive order on January 22, 2019 expanding abortion coverage under state employee health insurance. Founded Think Big America in October 2023 to fund abortion rights ballot measures nationally. Illinois became a destination state post-Dobbs, serving 30% of abortions for out-of-state residents.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
-1700001,JB Pritzker,childcare,2,"Pritzker's official website lists expanding child care assistance as a core gubernatorial priority alongside raising wages and reducing healthcare costs. He expanded the Smart Start Illinois program and increased childcare subsidies for low- and middle-income families, including investments in the Child Care Assistance Program (CCAP) through multiple budget cycles, representing a significant expansion stance rather than universal public provision.",https://gov.illinois.gov/,https://en.wikipedia.org/wiki/J._B._Pritzker,,
-1700001,JB Pritzker,civil-rights,2,"Signed legislation eliminating cash bail (first state to do so, effective September 2023), pardoned and expunged approximately 500,000 cannabis-related records disproportionately impacting communities of color, signed equal pay protections and codified federal labor protections into state law. Issued executive orders establishing LGBTQ+ inclusive policies. Approach strengthens civil rights enforcement and addresses systemic discrimination through concrete structural changes.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
-1700001,JB Pritzker,climate-change,3,"Signed the Climate and Equitable Jobs Act in September 2021, committing Illinois to coal phase-out by 2035, natural gas by 2045, and 50% renewable energy by 2040. Joined the US Climate Alliance in January 2019, committing to a 26% emissions reduction by 2025. Also signed the Clean and Reliable Grid Affordability Act (January 2026) to expand nuclear and battery storage. Policy centers on investment in clean energy with a gradual fossil fuel phase-out timeline, not an immediate ban or emergency declaration.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
-1700001,JB Pritzker,data-centers,2,"In February 2026, Governor Pritzker called for a pause on new data center tax credits amid concerns about rising energy costs for residential ratepayers. NBC Chicago reported he sought a two-year suspension of data center tax incentives. This reflects a position of requiring data centers to fund their own infrastructure rather than shifting costs to residential customers, aligning with stance 2.",https://en.wikipedia.org/wiki/J._B._Pritzker,https://www.nbcchicago.com/news/local/illinois/,,
-1700001,JB Pritzker,deportation,2,"Signed executive order in January 2019 prohibiting state and local police from cooperating with ICE deportations. Banned private immigration detention centers (June 2019). However, he also testified before Congress (June 2025) supporting deportation of undocumented immigrants convicted of violent crimes. His policy: protect long-term undocumented residents from enforcement while supporting removal of those with violent criminal records.","https://en.wikipedia.org/wiki/J._B._Pritzker",,,"""violent criminals have no place on our streets; if they are undocumented, we want them out of Illinois and out of our country""","""violent criminals have no place on our streets; if they are undocumented, we want them out of Illinois and out of our country"""
-1700001,JB Pritzker,fossil-fuels,2,"Signed the Climate and Equitable Jobs Act (September 2021) committing Illinois to phase out coal by 2035 and natural gas by 2045, stopping new fossil fuel expansion within those timelines. Signed the SAFE CCS Act (2024) blocking carbon dioxide pipelines, making Illinois the second state after California to do so. Policy is to stop new fossil fuel expansion permits while managing an existing-production phase-down, rather than an immediate ban.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
-1700001,JB Pritzker,healthcare,2,"Approved a private insurance tax (2019) to fund Medicaid expansion and eliminated a 112,000-person Medicaid backlog by June 2020. Capped insulin copays at $35 per 30-day supply (August 2023). Signed the Prescription Drug Affordability Act (2025) restricting pharmacy benefit manager practices. Launched a Medical Debt Relief Pilot erasing $345 million in debt for 270,000 residents (February 2025). Stated goal is ensuring all Illinoisans have affordable healthcare coverage through a mix of public programs and regulated private insurance.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
-1700001,JB Pritzker,housing,3,"Proposed the BUILD plan in 2026 to amend municipal codes to relax zoning, permit accessory dwelling units (ADUs), and eliminate parking minimums — a supply-side reform approach. Authorized the IDHAccess Home down-payment assistance program offering up to $15,000 for first-time buyers. Also signed transit reforms eliminating parking minimums within half-mile of transit (December 2025). Approach focuses on targeted incentives, zoning reform, and first-time buyer assistance rather than large-scale public construction or rent caps.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
-1700001,JB Pritzker,immigration,2,"Signed executive order (January 2019) expanding immigrant and refugee welcome centers. Banned private immigration detention centers (June 2019). Prohibited state/local police cooperation with ICE. Extended financial aid eligibility to undocumented college students. Testified before Congress (June 2025) supporting comprehensive immigration reform while backing deportation of violent offenders. Opposed Trump's Operation Midway Blitz targeting Chicago immigrants. Policy: keep legal pathways open and let undocumented residents access public services.",https://en.wikipedia.org/wiki/J._B._Pritzker,,,
