full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Hakeem Jeffries,,healthcare,2,"Jeffries has consistently defended the Affordable Care Act against repeal and led a discharge petition in 2025 to force a House vote extending enhanced ACA premium tax credits, which passed with bipartisan support. His record reflects support for a mix of public programs and regulated private insurance, not a single-payer system.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,"""GOP can't beat ObamaCare, so they pretend it's a 'disaster'.""","""The other party can't beat [this law], so they pretend it's a 'disaster'."""
Hakeem Jeffries,,abortion,1,"Jeffries has described himself as strongly pro-choice, supports unrestricted abortion access and public funding, co-sponsored legislation to protect abortion access nationwide, and called the Dobbs ruling overturning Roe v. Wade ""an assault on freedom, the Constitution and the values shared by a majority of Americans.""",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,"I consider myself pro-choice.","I consider myself pro-choice."
Hakeem Jeffries,,taxes,1,"Jeffries favors progressive taxation, supports income tax increases on high earners, and higher estate taxes. In 2025 he criticized the Trump tax law for giving ""tax breaks for billionaires, permanent; tax breaks for everybody else, expire"" (rated Half True by PolitiFact). His record consistently supports raising taxes on high earners to fund public services.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://www.politifact.com/personalities/hakeem-jeffries/,,"tax breaks for billionaires, permanent; tax breaks for everybody else, expire","tax breaks for billionaires, permanent; tax breaks for everybody else, expire"
Hakeem Jeffries,,same-sex-marriage,1,"Jeffries has expressed support for equal marriage rights for same-sex couples and voted for the Equality Act in 2019, which bans discrimination based on sexual orientation and gender identity and affirms federal protections for same-sex couples.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,,
Hakeem Jeffries,,religious-freedom,2,"Jeffries voted for the Equality Act in 2019, which protects LGBTQ individuals from discrimination in employment, housing, and public accommodations, signaling that he supports anti-discrimination protections that take precedence over broad religious exemptions. This aligns with protecting religious freedom while ensuring it does not override anti-discrimination laws.",https://en.wikipedia.org/wiki/Hakeem_Jeffries,https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,
Hakeem Jeffries,,ukraine-support,2,"Jeffries voted for military aid packages to Ukraine, is a member of the Congressional Ukraine Caucus, and in December 2019 stated that Trump ""harmed US interest by delaying military aid to Ukraine."" His record reflects support for continuing current levels of military and economic aid.",https://en.wikipedia.org/wiki/Hakeem_Jeffries,https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,"Trump harmed US interest by delaying military aid to Ukraine.","Delaying military aid to Ukraine harmed US interests."
Hakeem Jeffries,,medicare/aid,2,"Jeffries earned a 100% rating from the Alliance for Retired Americans for his pro-Social Security Trust Fund stance, consistently opposes Medicare privatization, and led efforts to extend and expand ACA Medicaid subsidies. His record aligns with expanding existing programs significantly rather than merely maintaining them.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,,
Hakeem Jeffries,,fossil-fuels,2,"Jeffries voted YES on banning offshore Gulf of Mexico drilling (July 2016) and ontheissues records him as opposing offshore drilling, consistent with a position of stopping new permits for fossil fuel extraction rather than merely maintaining current levels.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,,,
Hakeem Jeffries,,voting-rights,1,"Jeffries has stated ""No photo IDs to vote; they suppress the vote"" and supports automatic voter registration and expanded voting access. His record consistently opposes voter ID requirements and backs the broadest possible voter access, aligning with the automatic registration stance at value 1.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,"No photo IDs to vote; they suppress the vote.","No photo IDs to vote; they suppress the vote."
Hakeem Jeffries,,deportation,2,"Jeffries voted to legalize DREAMER immigrants, supported providing lawyers for deported children, and backs a pathway to citizenship for undocumented residents. His record supports protecting long-term undocumented residents from deportation and limiting removal to those who commit serious crimes.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,,
Hakeem Jeffries,,immigration,2,"Jeffries supports a pathway to citizenship, opposes mandatory departure for undocumented applicants, voted to legalize DREAMER immigrants, and backs providing legal representation for immigrants facing deportation. His position reflects keeping legal immigration open and allowing undocumented residents to use public services.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,,
Hakeem Jeffries,,social-security,2,"Jeffries earned a 100% rating from the Alliance for Retired Americans for his pro-Trust Fund stance and consistently opposes Social Security privatization. His position reflects defending and modestly expanding benefits rather than the more expansive value-1 position of removing the income cap entirely.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,,,
Hakeem Jeffries,,climate-change,3,"Jeffries has favored balancing energy production with greenhouse gas limits and voted against offshore drilling, but Wikipedia notes he paused support for New York City congestion pricing and no broader rapid-transition-by-2030 advocacy is documented. His record places him at gradual clean energy investment rather than emergency declarations.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,https://en.wikipedia.org/wiki/Hakeem_Jeffries,,,
Hakeem Jeffries,,civil-rights,2,"Jeffries supports affirmative action, introduced the Excessive Use of Force Prevention Act to ban chokeholds federally, called for a DOJ investigation into Eric Garner's death, sponsored the bipartisan First Step Act, and backed the Violence Against Women Act reauthorization. His record reflects strengthening civil rights enforcement to address systemic discrimination.",https://en.wikipedia.org/wiki/Hakeem_Jeffries,https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,
Hakeem Jeffries,,campaign-finance,2,"Jeffries supports public financing of campaigns, advocates for a ""My Voice Voucher"" small-donor contribution system, and supports campaign spending limits. His position reflects strictly limiting corporate donations and dark money groups rather than banning all private money.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,,,
Hakeem Jeffries,,school-vouchers,1,"ontheissues documents Jeffries as opposing school vouchers and supporting federal grants for public schools and free community college. His position aligns with fully funding public schools and eliminating voucher programs that divert taxpayer money to private institutions.",https://www.ontheissues.org/NY/Hakeem_Jeffries.htm,,,,,
