full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Daniel Goldman,,abortion,2,"Goldman supports abortion access as a healthcare decision and called Dobbs v. Jackson ""one of the very worst opinions that the Supreme Court has ever issued."" In June 2023 he and Rep. Judy Chu pressed major pharmacies to sell mifepristone. He acknowledged personal viability views but emphasized that personal views are secondary to reproductive choice, placing him at value 2 (legal and accessible through second trimester with rare exceptions).",https://en.wikipedia.org/wiki/Dan_Goldman,,,"Dobbs v. Jackson [was] one of the very worst opinions that the Supreme Court has ever issued.","Dobbs v. Jackson [was] one of the very worst opinions that the Supreme Court has ever issued."
Daniel Goldman,,childcare,1,"Goldman explicitly supports universal childcare as part of his economic platform. Wikipedia documents him as supporting ""universal child care"" alongside paid family leave and minimum wage increases, aligning with value 1 (publicly funded universal childcare so that all families have access regardless of income).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,civil-rights,2,"Goldman supports the Equality Act, is a member of the Congressional Equality Caucus, and has supported LGBTQ+ rights broadly. His support for strengthening civil rights protections for LGBTQ+ individuals and minority communities aligns with value 2 (strengthen civil rights enforcement and address systemic discrimination).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,climate-change,2,"Goldman supports Green New Deal principles and calls climate change an ""existential threat."" He advocates public-private partnerships to incentivize renewable energy investment and is a member of the Sustainable Energy and Environment Coalition, consistent with value 2 (rapidly transition to renewable energy and phase out fossil fuels).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,deportation,2,"Goldman introduced the Immigration Court Efficiency and Children's Court Act of 2023, which sought to streamline immigration proceedings rather than expand deportations. His Progressive Caucus membership and immigration reform orientation align with value 2 (only deport people convicted of serious violent crimes).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,fossil-fuels,2,"Goldman supports Green New Deal principles and publicly calls climate change an existential threat, advocating clean energy transitions. He is a member of the Sustainable Energy and Environment Coalition. His policy advocacy aligns with stopping new fossil fuel permits (value 2), though he has not explicitly called for an immediate ban on all new drilling.",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,healthcare,1,"Goldman co-sponsored the Medicare for All Act in 2023, representing his most recent and definitive position despite having opposed it during his 2022 campaign when he favored a public option. Actions over words: the bill cosponsorship in Congress is the strongest signal, placing him at value 1 (make healthcare free and available to everyone through the public sector).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,housing,3,"Goldman advocates public-private partnerships for affordable housing, supports private developer construction of new units, backs full NYCHA funding, and supports federal dollars for private firms to update NYCHA properties. This blended approach — government subsidies alongside private markets — aligns with value 3 (targeted help like subsidies for affordable projects and easier permits).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,immigration,2,"Goldman introduced the Immigration Court Efficiency and Children's Court Act of 2023 to improve legal immigration processes, is a member of the Progressive Caucus, and supports legal immigration pathways and court access for children. His overall posture aligns with value 2 (keep legal immigration open and let most residents use public services regardless of status).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,medicare/aid,1,"Goldman co-sponsored the Medicare for All Act (2023) and introduced the Strengthening Medicaid for Serious Mental Illness Act. The Medicare for All cosponsorship is definitive evidence aligning with value 1 (expand Medicare to cover everyone regardless of age).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,same-sex-marriage,1,"Goldman supports the Equality Act (which requires all states to recognize same-sex marriages and extends federal protections) and is a member of the Congressional Equality Caucus. This aligns with value 1 (require all states to recognize same-sex marriages and provide full federal benefits and protections).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,taxes,1,"Goldman supports ""corporate tax fairness,"" backed the PRO Act, opposed the Fiscal Responsibility Act of 2023 (spending cuts deal), and supports raising the minimum wage — all consistent with a progressive fiscal stance favoring higher taxes on wealthy individuals and large corporations to fund expanded public services. Aligns with value 1.",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,ukraine-support,2,"Goldman backs U.S. aid to Ukraine and Russian sanctions, and is a member of the Congressional Ukraine Caucus. This consistent support for existing aid levels places him at value 2 (continue providing current levels of military and economic aid to help Ukraine defend itself).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
Daniel Goldman,,voting-rights,2,"Goldman introduced the Early Voting Act and is a member of the Voting Rights Caucus, both signaling strong support for expanding voter access. Expanding early voting periods aligns with value 2 (expand early voting and make mail-in voting available to all voters without requiring an excuse).",https://en.wikipedia.org/wiki/Dan_Goldman,,,,
