external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-3600002,Antonio Delgado,abortion,1,"Delgado earned a NARAL endorsement in 2018 and explicitly stated support for publicly funding abortions while opposing parental notification requirements. His stated position aligns with full legal access and public funding at all stages.",https://www.ontheissues.org/Antonio_Delgado.htm,https://www.governor.ny.gov/lt-governor-antonio-delgado,,"Publicly fund abortions",
-3600002,Antonio Delgado,campaign-finance,2,"Delgado documented support for regulating corporate campaign donations as early as 2018, aligning with strictly limiting corporate and dark-money influence in elections rather than banning all private money or eliminating limits.",https://www.ontheissues.org/Antonio_Delgado.htm,,,
-3600002,Antonio Delgado,childcare,2,"The official NY Governor bio notes Delgado championed 'fighting for universal Pre-K' as a congressional priority, indicating support for substantially expanding public funding for early childcare access — aligning with expanding subsidies and provider support for low- and middle-income families.",https://www.governor.ny.gov/lt-governor-antonio-delgado,https://www.ontheissues.org/Antonio_Delgado.htm,,
-3600002,Antonio Delgado,civil-rights,2,"Delgado sponsored the Equal Rights Amendment ratification bill (March 2021) and explicitly stated he would 'fight for expanded rights for LGBTQ+ communities' (May 2020). He also voted YES on private lawsuits for school race discrimination (Sep 2020), reflecting a position of strengthening civil rights enforcement and addressing systemic discrimination.",https://www.ontheissues.org/Antonio_Delgado.htm,https://www.governor.ny.gov/lt-governor-antonio-delgado,,"Fight for expanded rights for LGBTQ+ communities","Fight for expanded rights for LGBTQ+ communities"
-3600002,Antonio Delgado,climate-change,2,"Delgado earned a 99% lifetime LCV score (100% in 2022, 2021, 2020; 97% in 2019), voting for 'Transformative Climate, Jobs, and Justice Investments' (2021) and supporting a rapid renewable energy transition. His record consistently supports accelerating the shift away from fossil fuels.",https://www.lcv.org/congressional-scorecard/moc/antonio-delgado,https://www.ontheissues.org/Antonio_Delgado.htm,,
-3600002,Antonio Delgado,deportation,2,"Delgado stated 'Bring immigrants out of the shadows, but don't abolish ICE' (Oct 2018), indicating opposition to broad deportation while retaining enforcement focused on serious offenders. He supports citizenship pathways for undocumented long-term residents, aligning with deporting only those convicted of serious violent crimes.",https://www.ontheissues.org/Antonio_Delgado.htm,,,"Bring immigrants out of the shadows, but don't abolish ICE","Bring immigrants out of the shadows, but don't abolish ICE"
-3600002,Antonio Delgado,fossil-fuels,2,"Delgado voted to halt Arctic oil drilling (2019) and block the Pebble Mine (2019), and as Lt. Governor opposed two major fossil fuel pipelines in New York (Sep 2025). His 99% LCV lifetime score reflects a consistent record of opposing new fossil fuel extraction permits.",https://www.lcv.org/congressional-scorecard/moc/antonio-delgado,https://www.ontheissues.org/Antonio_Delgado.htm,,
-3600002,Antonio Delgado,healthcare,2,"Delgado consistently advocated for 'universal healthcare coverage through a public option' (Oct 2018), noting it 'benefits rural areas by providing competition' (Apr 2019). He supported ACA preservation and the $1.9T ARPA which expanded healthcare access — a public option alongside regulated private insurance, not full single-payer.",https://www.ontheissues.org/Antonio_Delgado.htm,https://www.governor.ny.gov/lt-governor-antonio-delgado,,"Universal healthcare coverage through a public option","Universal healthcare coverage through a public option"
-3600002,Antonio Delgado,immigration,2,"Delgado supports citizenship pathways for undocumented immigrants, opposed religion-based immigration bans (Apr 2021), and supported increasing both high-skill and family-based visa caps (Feb 2019). His position keeps legal immigration broadly open and extends public services regardless of status.",https://www.ontheissues.org/Antonio_Delgado.htm,,,
-3600002,Antonio Delgado,medicare/aid,3,"Delgado defended and voted to strengthen the ACA framework, supported expanded pandemic-era federal health spending (ARPA 2021), and backed a public option rather than Medicare-for-All. No documented support for lowering the Medicare eligibility age to 55 or major Medicaid expansion beyond the ACA baseline — aligns with improving current programs while controlling costs.",https://www.ontheissues.org/Antonio_Delgado.htm,https://www.governor.ny.gov/lt-governor-antonio-delgado,,
-3600002,Antonio Delgado,same-sex-marriage,1,"Delgado consistently advocated for full LGBTQ+ equality including 'expanded rights for LGBTQ+ communities' (May 2020), 'protect sexual preference as a civil right' (Jul 2018), and sponsored the Equal Rights Amendment ratification bill (Mar 2021). His documented record supports full federal recognition and benefits for same-sex marriages.",https://www.ontheissues.org/Antonio_Delgado.htm,https://www.governor.ny.gov/lt-governor-antonio-delgado,,
-3600002,Antonio Delgado,school-vouchers,1,"Delgado explicitly 'opposes private school vouchers' (Jul 2018) and voted YES on allowing private lawsuits for school race discrimination (Sep 2020). His position aligns with fully funding public schools and eliminating voucher programs.",https://www.ontheissues.org/Antonio_Delgado.htm,,,
-3600002,Antonio Delgado,tariffs,3,"Delgado 'opposes outsourcing and unbeneficial trade agreements' and supported USMCA implementation (Dec 2019), indicating support for selective tariffs to protect American workers and industries — not broad protectionism nor free trade. His NY-19 rural/manufacturing constituency reinforces this selective-protectionist approach.",https://www.ontheissues.org/Antonio_Delgado.htm,,,
-3600002,Antonio Delgado,taxes,1,"Delgado stated 'Neglecting to tax the wealthy is hurting nation's future' (Feb 2019) and as Lt. Governor called to 'raise revenue on the ultra wealthy and big corporations' (Jul 2025). He voted to reverse the Trump income tax cuts and consistently supported progressive tax increases on high earners and corporations.",https://www.ontheissues.org/Antonio_Delgado.htm,,,"Raise revenue on the ultra wealthy and big corporations","Raise revenue on the ultra wealthy and big corporations"
-3600002,Antonio Delgado,voting-rights,2,"Delgado sponsored a voter registration expansion bill (Feb 2021) and advocated for making Election Day a federal holiday (Mar 2019). He also certified the 2020 election and co-sponsored the Jan. 6 commission (Jun 2021), consistently supporting expanded mail-in and early voting access.",https://www.ontheissues.org/Antonio_Delgado.htm,https://www.governor.ny.gov/lt-governor-antonio-delgado,,
