external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-47004,Scott DesJarlais,abortion,5,"DesJarlais co-sponsored the Life at Conception Act to grant 14th Amendment personhood from fertilization with no exceptions, and voted YES on the Pain-Capable Unborn Child Protection Act (20-week ban). He also co-sponsored the Title X Abortion Provider Prohibition Act to defund Planned Parenthood.",https://www.ontheissues.org/House/Scott_DesJarlais_Abortion.htm,https://en.wikipedia.org/wiki/Scott_DesJarlais,,"Pro-life and PROUD OF IT","Pro-life and PROUD OF IT"
-47004,Scott DesJarlais,civil-rights,5,"DesJarlais voted against the For the People Act and has consistently opposed affirmative action and race-based federal programs. He voted against the ERA deadline removal and supported limited federal civil rights enforcement throughout his tenure.",https://www.ontheissues.org/House/Scott_DesJarlais_Civil_Rights.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,
-47004,Scott DesJarlais,climate-change,5,"DesJarlais signed the No Climate Tax Pledge, opposes EPA greenhouse gas regulations, and has voted against renewable energy assistance programs. His LCV lifetime score is 2% (0% in 2025), reflecting consistent rejection of climate-related legislation.",https://www.lcv.org/congressional-scorecard/moc/scott-desjarlais,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,
-47004,Scott DesJarlais,deportation,5,"DesJarlais explicitly called for deporting all undocumented immigrants regardless of circumstances, describing his plan as a ""one way ticket out of US."" He opposes any pathway to citizenship and voted to ban DACA recipients from military service.",https://www.ontheissues.org/House/Scott_DesJarlais_Immigration.htm,https://en.wikipedia.org/wiki/Scott_DesJarlais,,"Plan for illegals: one way ticket out of US","Plan for illegals: one way ticket out of US"
-47004,Scott DesJarlais,fossil-fuels,4,"DesJarlais supports offshore oil drilling and natural gas exploration, and opposes EPA greenhouse gas regulations. His LCV lifetime score is 2%, reflecting consistent support for fossil fuel expansion, though no specific evidence of advocating removal of all environmental restrictions.",https://www.lcv.org/congressional-scorecard/moc/scott-desjarlais,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,
-47004,Scott DesJarlais,healthcare,5,"DesJarlais voted YES on full ACA repeal in 2015, signed pledges to ""defund, repeal and replace"" the Affordable Care Act with free-market solutions, and advocates for market-based reforms with no government involvement. As a physician, he consistently frames healthcare as a private-sector matter.",https://www.ontheissues.org/House/Scott_DesJarlais_Health_Care.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,"Fight for market based reforms, not for bureaucrats","Fight for market based reforms, not for bureaucrats"
-47004,Scott DesJarlais,immigration,4,"DesJarlais opposes amnesty, birthright citizenship, and pathways to legal status for undocumented residents, but co-sponsored the Fairness for High-Skilled Immigrants Act increasing employment-based visa caps — indicating he would restrict overall immigration while maintaining a limited high-skilled channel rather than stopping all legal immigration.",https://www.ontheissues.org/House/Scott_DesJarlais_Immigration.htm,https://en.wikipedia.org/wiki/Scott_DesJarlais,,
-47004,Scott DesJarlais,medicare/aid,4,"DesJarlais voted YES on the Ryan Budget, which offered seniors Medicare alternatives (partial privatization) rather than maintaining the current structure. He also voted to repeal the Prevention and Public Health Fund. He opposed ACA Medicaid expansion.",https://www.ontheissues.org/House/Scott_DesJarlais_Health_Care.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,
-47004,Scott DesJarlais,religious-freedom,4,"DesJarlais signed the First Amendment Defense Act (FADA), which would protect individuals and organizations acting on religious beliefs about traditional marriage from federal penalties, and co-sponsored the State Marriage Defense Act allowing states to define marriage for federal purposes.",https://www.ontheissues.org/House/Scott_DesJarlais_Civil_Rights.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,
-47004,Scott DesJarlais,same-sex-marriage,5,"DesJarlais described himself as ""pro-marriage and PROUD OF IT,"" supported a constitutional amendment to prevent same-sex marriage, co-sponsored the State Marriage Defense Act, and voted against VAWA reauthorization partly due to its protections for LGBTQ individuals.",https://www.ontheissues.org/House/Scott_DesJarlais_Civil_Rights.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,"pro-marriage and PROUD OF IT","pro-marriage and PROUD OF IT"
-47004,Scott DesJarlais,social-security,5,"DesJarlais received a 3% rating from the Alliance for Retired Americans, indicating a pro-privatization stance. He signed the Taxpayer Protection Pledge (no new taxes), which rules out payroll tax increases to fund the program, and consistently supports shifting government programs to private alternatives.",https://www.ontheissues.org/House/Scott_DesJarlais_Social_Security.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,
-47004,Scott DesJarlais,taxes,5,"DesJarlais signed the Taxpayer Protection Pledge (no new taxes ever), co-sponsored the Fair Tax Act replacing income taxes with a 23% national sales tax, and voted YES on the Death Tax Repeal Act. He advocates drastically simplifying and shrinking the tax system.",https://www.ontheissues.org/House/Scott_DesJarlais_Tax_Reform.htm,https://www.ontheissues.org/House/Scott_DesJarlais.htm,,"Tennesseans are taxed too much already","Tennesseans are taxed too much already"
-47004,Scott DesJarlais,trans-athletes,4,"DesJarlais voted against the Maloney Amendment barring federal contractor discrimination based on gender identity, opposes transgender military service, and has consistently voted against LGBTQ anti-discrimination protections — aligning with requiring athletes to compete by biological sex.",https://www.ontheissues.org/House/Scott_DesJarlais_Civil_Rights.htm,https://en.wikipedia.org/wiki/Scott_DesJarlais,,
-47004,Scott DesJarlais,voting-rights,4,"DesJarlais voted against the For the People Act, which would have implemented automatic voter registration, same-day registration, and made Election Day a federal holiday. He opposes expanding voter access measures, aligning with requiring photo ID and maintaining strict voter rolls.",https://www.ontheissues.org/House/Scott_DesJarlais_Government_Reform.htm,https://en.wikipedia.org/wiki/Scott_DesJarlais,,
