external_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
-2600003,Dana Nessel,abortion,2,"After Dobbs (June 2022), Nessel publicly refused to enforce Michigan's 1931 abortion ban and joined multistate coalitions defending abortion access. She supported Proposal 3, which enshrined reproductive rights in the Michigan Constitution. Her position aligns with keeping abortion legal and accessible through the second trimester — she has not called for public funding at all stages.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
-2600003,Dana Nessel,same-sex-marriage,1,"Nessel personally argued DeBoer v. Snyder, the landmark case challenging Michigan's same-sex marriage and adoption bans, which was consolidated into Obergefell v. Hodges at the Supreme Court (2015). As the first openly LGBTQ person elected to statewide office in Michigan, she supports full federal recognition of same-sex marriages.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.naag.org/attorney-general/dana-nessel/,,
-2600003,Dana Nessel,religious-freedom,2,"Upon taking office in 2019, Nessel withdrew Michigan from lawsuits that protected religious exemptions from non-discrimination law, and enforced non-discrimination clauses requiring faith-based adoption agencies to serve LGBTQ parents. She has consistently prioritized anti-discrimination protections over religious exemptions in employment and service contexts.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
-2600003,Dana Nessel,civil-rights,2,"Nessel established a dedicated Hate Crimes Unit in 2019 to prosecute bias-motivated crimes. She enforced non-discrimination requirements on faith-based adoption agencies to serve LGBTQ parents, and pursued prosecution of 16 individuals in the fake electors scheme. Her AG record reflects active strengthening of civil rights enforcement.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
-2600003,Dana Nessel,climate-change,2,"Nessel filed an independent lawsuit in June 2019 seeking to permanently decommission the Enbridge Line 5 pipeline, arguing it violates the public trust doctrine due to Great Lakes pollution risk. She also sued 17 companies including 3M and DuPont over PFAS contamination. Her litigation record reflects a commitment to aggressively using the AG office to address environmental hazards.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
-2600003,Dana Nessel,fossil-fuels,2,"Nessel filed suit in 2019 to permanently decommission Enbridge's Line 5 pipeline under the Great Lakes, arguing it creates unacceptable environmental risk and violates the public trust doctrine. This is a direct documented action to stop fossil fuel infrastructure, consistent with opposing new permits for fossil fuel extraction.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
-2600003,Dana Nessel,healthcare,2,"Nessel joined a multistate coalition of attorneys general defending the Affordable Care Act, citing the hundreds of thousands of Michigan residents — including those with pre-existing conditions — who would lose healthcare access without it. Her coalition action supports ensuring affordable coverage through a mix of public programs and regulated private insurance.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
-2600003,Dana Nessel,immigration,2,"Nessel joined a multistate lawsuit challenging Trump's birthright citizenship executive order (January 2025) and filed suit against an ICE plan to use a Romulus warehouse as a detention facility (June 2026). She opposed Trump's travel ban. Her documented actions support keeping legal immigration open and providing services regardless of legal status.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/tag/dana-nessel,,
-2600003,Dana Nessel,deportation,2,"Nessel filed suit against ICE's plans for an immigrant detention facility in Romulus and joined challenges to Trump's birthright citizenship order. Her actions indicate opposition to aggressive deportation enforcement beyond serious violent criminals, consistent with limiting deportation to those convicted of serious crimes.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/tag/dana-nessel,,
-2600003,Dana Nessel,voting-rights,2,"Nessel indicted 16 individuals in July 2023 on eight felony counts each for participating in the fake electors scheme to overturn Michigan's 2020 election results. Her active prosecution of election interference reflects commitment to protecting voting access and election integrity against suppression.",https://en.wikipedia.org/wiki/Dana_Nessel,https://www.bridgemi.com/michigan-government/dana-nessel,,
